date,btc_price,total_balance,net_flow,inflow,outflow
2022-03-27,46829.1925356218,3021997.75161756,-2239.3676438899847,2570.2197256399986,4809.587369529983
2022-03-28,47109.5900327755,3016517.2707564,-5480.480861160153,2842.310135809885,8322.790996970038
2022-03-29,47444.2536001307,3007687.5027552196,-8829.76800118005,3475.258900909948,12305.026902089998
2022-03-30,47046.5588659099,3004383.2818808286,-3304.2208743899937,4963.149988069994,8267.370862459988
2022-03-31,45539.3030499317,3003020.3680400895,-1362.9138407398268,4350.693734640049,5713.607575379876
2022-04-01,46294.5456536343,3000622.4975871593,-2397.870452930171,3459.6763781298882,5857.546831060059
2022-04-02,45820.7574400274,3002456.5819220506,1834.0843348901135,3892.918063290118,2058.8337284000045
2022-04-03,46421.8950152819,3001703.6810740903,-752.9008479600078,910.4292521100157,1663.3301000700235
2022-04-04,46629.5608508979,3004818.2557483986,3114.5746743099476,3812.556969710031,697.9822954000833
2022-04-05,45518.8114534148,3010259.70027386,5441.444525460049,7497.594130250062,2056.149604790013
2022-04-06,43191.6713431437,3009291.36407323,-968.3362006299621,6320.889043749999,7289.225244379961
2022-04-07,43467.2472281728,3063612.4286998794,54321.064626649866,56071.93299733995,1750.8683706900842
2022-04-08,42332.0247333776,3016778.5602109004,-46833.868488979926,5354.960427850039,52188.82891682997
2022-04-09,42768.6868370621,3019337.6326835696,2559.0724726700573,3989.6904149199627,1430.6179422499056
2022-04-10,42149.9663795503,3015776.6535764895,-3560.9791070800084,1290.241324710006,4851.220431790014
2022-04-11,39547.3314208316,3015888.6621351107,112.00855862007302,5642.262208980073,5530.25365036
2022-04-12,40094.0390121693,3017956.452316929,2067.7901818197724,5902.371369119862,3834.5811873000894
2022-04-13,41161.5300146781,3011905.5287933294,-6050.92352359993,3848.0021206600095,9898.92564425994
2022-04-14,39953.5837486506,3038540.09491296,26634.56611962991,52187.86631195989,25553.30019232998
2022-04-15,40584.0326118403,3038847.6860393807,307.59112641998854,6691.336455770005,6383.745329350017
2022-04-16,40385.835365387,3038306.56044692,-541.1255924599245,1933.0880058500397,2474.2135983099643
2022-04-17,39720.175031325,3038256.2206987096,-50.33974820992512,1022.5309700300133,1072.8707182399385
2022-04-18,40810.4266178582,3040671.3073386606,2415.086639949872,4304.777056569923,1889.6904166200513
2022-04-19,41498.8486738084,3037495.3189757997,-3175.9883628599637,3702.446854289952,6878.435217149916
2022-04-20,41371.2952751209,3043104.11113984,5608.792164040055,9282.17274781005,3673.3805837699947
2022-04-21,40490.4476835698,3044373.1505139107,1269.0393740700829,4489.515202690063,3220.4758286199803
2022-04-22,39729.9187440143,3048360.138834411,3986.9883204998705,4951.759304029876,964.7709835300054
2022-04-23,39446.5520631321,3050028.59630555,1668.45747114003,2552.622826660031,884.165355520001
2022-04-24,39465.644797799,3051098.456690719,1069.860385170081,2959.8423413099763,1889.9819561398954
2022-04-25,40473.134484777,3056292.65128114,5194.194590420058,9946.574745189988,4752.3801547699295
2022-04-26,38130.878974108,3056075.6798068597,-216.97147428019434,4643.024523599874,4859.995997880068
2022-04-27,39240.7843412564,3053336.097965719,-2739.581841139918,2262.160637479981,5001.742478619899
2022-04-28,39769.0207239483,3052917.789596209,-418.3083695100245,3729.4415796299795,4147.749949140004
2022-04-29,38603.0732911076,3058187.9403486904,5270.15075248014,6874.652176380149,1604.5014239000093
2022-04-30,37690.6156017555,3060786.0988591597,2598.1585104698433,5145.742853999956,2547.584343530113
2022-05-01,38480.6829588327,3012328.3450523405,-48457.75380681994,3910.4158277000183,52368.16963451996
2022-05-02,38526.9427973215,2998711.4667773396,-13616.878275000014,3831.291129689921,17448.169404689936
2022-05-03,37736.5823970341,3007970.7825968494,9259.315819510102,13507.263675350121,4247.947855840019
2022-05-04,39694.6268104868,3020196.3827559194,12225.600159069907,13903.336958319884,1677.7367992499765
2022-05-05,36577.7754839369,3034893.1091405004,14696.72638458007,15788.205803319943,1091.4794187398732
2022-05-06,36010.7997064727,3043924.07024506,9030.961104559898,12478.280342899907,3447.3192383400083
2022-05-07,35492.272288545,3047410.133917699,3486.0636726399666,6204.050930369974,2717.987257730007
2022-05-08,34056.3276112642,3051424.1966533493,4014.0627356499353,9648.708454659913,5634.645719009977
2022-05-09,30115.5299245556,3104531.07303406,53106.87638071019,53454.32102755019,347.4446468400007
2022-05-10,31013.0903012082,3126111.2323229904,21580.15928892987,32335.697639539983,10755.538350610115
2022-05-11,28955.3477326609,3176021.9128871704,49910.680564180046,68652.52691835002,18741.846354169975
2022-05-12,28948.8468667497,3182185.0409306693,6163.12804350005,22168.694945959993,16005.566902459943
2022-05-13,29277.014143605,3192685.6644269903,10500.623496319866,16866.826285019954,6366.202788700089
2022-05-14,30071.7583952937,3161980.691735361,-30704.972691629846,8598.417356839978,39303.390048469824
2022-05-15,31306.4566177875,3161997.6572920904,16.965556730004664,3365.294200609985,3348.3286438799805
2022-05-16,29842.3665899188,3158880.96040944,-3116.696882649975,5377.73227222002,8494.429154869995
2022-05-17,30428.3885599316,3162562.7189095304,3681.7585000898707,9390.049467619863,5708.2909675299925
2022-05-18,28675.2158699234,3168512.63393281,5949.9150232801785,7561.556739930025,1611.6417166498472
2022-05-19,30297.3188695349,3179338.3083065203,10825.67437370988,14662.83373799986,3837.159364289979
2022-05-20,29170.8388784833,3180597.88976144,1259.581454919935,6467.779540839949,5208.198085920014
2022-05-21,29427.3702282029,3179520.565252209,-1077.3245092298766,1421.8052609300075,2499.129770159884
2022-05-22,30264.4586309666,3177960.1471668,-1560.4180854101455,2066.7667035099507,3627.1847889200963
2022-05-23,29087.275130061,3176042.3839578205,-1917.763208979883,2905.2707958899878,4823.034004869871
2022-05-24,29627.5068787364,3182594.5356638716,6552.1517060500555,8639.295063990043,2087.1433579399877
2022-05-25,29526.2095277186,3191584.838470652,8990.302806780062,10798.49796885007,1808.195162070007
2022-05-26,29189.8019829638,3184598.467011651,-6986.371459000037,3646.4897795299903,10632.861238530028
2022-05-27,28593.647341069,3192068.019653861,7469.552642209919,9639.85433921994,2170.3016970100216
2022-05-28,29023.6963531194,3181914.71064358,-10153.309010279921,2770.7468439899767,12924.055854269898
2022-05-29,29453.8823738123,3181713.1503132405,-201.56033033996982,4009.4215838400055,4210.981914179975
2022-05-30,31707.0477166798,3180884.6817354495,-828.4685777900395,4616.0508490800075,5444.519426870047
2022-05-31,31763.9881272722,3129694.74376926,-51189.93796619016,5809.339617099951,56999.27758329011
2022-06-01,29780.3787257085,3150001.5048348387,20306.761065580133,22197.402198330143,1890.6411327500118
2022-06-02,30445.6771415581,3108815.80062996,-41185.70420488003,4793.802710809918,45979.50691568995
2022-06-03,29692.2803010075,3118246.7142677405,9430.913637779846,18305.43773134004,8874.524093560194
2022-06-04,29851.9731801901,3102034.1075490103,-16212.606718729969,6321.658765390062,22534.26548412003
2022-06-05,29906.7016211219,3110930.539835619,8896.432286610101,10062.132653120101,1165.7003665099996
2022-06-06,31359.0052613532,3120265.31959668,9334.779761059992,16067.900389140012,6733.12062808002
2022-06-07,31119.7778089599,3120532.26963085,266.9500341698613,5767.829989639886,5500.8799554700245
2022-06-08,30194.1657751089,3121103.9663314694,571.6967006201949,3715.5953959000663,3143.8986952798714
2022-06-09,30088.1992605605,3119313.0675105704,-1790.8988208999526,2316.3976074999973,4107.29642839995
2022-06-10,29066.8608555744,3123229.1285280897,3916.0610175198426,5673.063632429857,1757.002614910014
2022-06-11,28398.2127825331,3122235.67767249,-993.4508555998705,3479.879361780019,4473.330217379889
2022-06-12,26593.4364374062,3116550.68225185,-5684.9954206401035,4786.468358889901,10471.463779530004
2022-06-13,22445.1436398689,3134292.9368576603,17742.25460581005,24497.593828130048,6755.33922232
2022-06-14,22138.9698212549,3181036.21384073,46743.2769830701,63981.44775995009,17238.170776879993
2022-06-15,22571.0576199162,3221944.03827361,40907.8244328798,58024.00816707994,17116.18373420014
2022-06-16,20380.5325789067,3222708.5229646782,764.4846910701781,9903.223918860012,9138.739227789834
2022-06-17,20444.843150264,3167927.5798431197,-54780.94312156002,6227.129626510034,61008.07274807005
2022-06-18,18973.1024503608,3176375.1728190198,8447.592975899988,16654.681695970008,8207.08872007002
2022-06-19,20559.5050894125,3179239.9708685493,2864.79804953004,9349.086626730052,6484.288577200012
2022-06-20,20558.6286659958,3172929.7733296305,-6310.197538920079,3417.167783529948,9727.365322450027
2022-06-21,20708.9008031907,3178936.7939851596,6007.020655529988,16151.287588550042,10144.266933020053
2022-06-22,19960.2186719402,3164542.35555376,-14394.438431399969,8300.397334310037,22694.835765710006
2022-06-23,21084.0932609266,3159759.8266926496,-4782.5288611100095,4039.5732708200044,8822.102131930014
2022-06-24,21214.6692327235,3164999.058897641,5239.232204990089,12996.128760990014,7756.896555999925
2022-06-25,21486.7795267034,3162684.9102458,-2314.148651840133,1221.5027346898673,3535.6513865300003
2022-06-26,21035.9629970889,3160965.0263954806,-1719.8838503198967,1150.4661327800204,2870.349983099917
2022-06-27,20707.6886918966,3182062.18708189,21097.160686409916,24804.950664539963,3707.7899781300475
2022-06-28,20261.322494417,3181757.5935076787,-304.5935742100355,7877.0160416900135,8181.609615900049
2022-06-29,20101.410032865,3179173.5233194698,-2584.0701882099665,4360.377610379993,6944.447798589959
2022-06-30,19908.4208257945,3178127.3548010094,-1046.1685184600756,9898.31323788995,10944.481756350026
2022-07-01,19252.1638224184,3172768.5317658107,-5358.823035199961,4407.4596614100155,9766.282696609976
2022-07-02,19232.3596433005,3169290.4085031403,-3478.1232626698356,3937.9662440300926,7416.089506699928
2022-07-03,19298.6909601537,3168392.8073629495,-897.6011401901123,3436.9380474299596,4334.539187620072
2022-07-04,20208.1258521229,3166966.3650243706,-1426.44233857998,3545.650127129984,4972.092465709964
2022-07-05,20177.8719636965,3171666.0941451807,4699.729120809952,10743.112142300022,6043.38302149007
2022-07-06,20542.4083893739,3158581.446404969,-13084.64774020997,3437.7848006200584,16522.43254083003
2022-07-07,21632.7264424563,3151390.4084035708,-7191.03800139998,3775.6015361099307,10966.639537509911
2022-07-08,21599.3104220071,3147078.60297784,-4311.805425729963,5063.57827122999,9375.383696959952
2022-07-09,21583.8358064306,3147677.023168649,598.4201908098021,4835.401803249812,4236.9816124400095
2022-07-10,20841.4020253745,3145022.141752699,-2654.881415949827,2629.200683360029,5284.082099309856
2022-07-11,19953.6463431842,3145345.003578261,322.8618255599431,5158.837260299968,4835.975434740025
2022-07-12,19314.5681356567,3151530.0427495698,6185.0391713100535,9953.652453230032,3768.6132819199784
2022-07-13,20239.0325461825,3155704.0025747796,4173.959825209997,7494.664683489917,3320.7048582799202
2022-07-14,20587.8286458016,3159484.4353955584,3780.4328207798926,7987.325498119887,4206.892677339994
2022-07-15,20823.4872892865,3169042.5347540993,9558.099358540108,14851.667063680037,5293.567705139929
2022-07-16,21209.9251489495,3173681.03177629,4638.497022189885,6202.5813097898845,1564.0842876
2022-07-17,20787.2747890091,3183242.2137594507,9561.181983160175,16558.85230771009,6997.670324549916
2022-07-18,22497.1521495936,3180849.2115854905,-2393.0021739601652,4276.094459069889,6669.096633030054
2022-07-19,23407.3349580126,3231634.89768906,50785.68610357008,63901.77161435002,13116.085510779942
2022-07-20,23221.329625508,3230721.472377999,-913.4253110600848,5276.494933779986,6189.920244840071
2022-07-21,23151.3577660337,3300932.26487852,70210.79250052013,75492.95341691,5282.160916389871
2022-07-22,22701.4180913587,3315769.504826811,14837.239948289991,19263.496328810015,4426.256380520024
2022-07-23,22463.2046978471,3312891.9981871396,-2877.506639670055,1746.4455534700082,4623.952193140063
2022-07-24,22587.3412261066,3311254.70282811,-1637.295359029872,2237.476414140143,3874.771773170015
2022-07-25,21316.7699867919,3312979.9574260497,1725.254597939983,6828.074402349999,5102.819804410016
2022-07-26,21269.8745649408,3314701.4450934594,1721.4876674099041,4675.345486379994,2953.85781897009
2022-07-27,22962.8182152291,3312557.6184656285,-2143.8266278299934,4661.486250060089,6805.312877890083
2022-07-28,23858.0662916566,3314662.14220787,2104.5237422400146,5366.7776534500135,3262.253911209999
2022-07-29,23776.6077602224,3310059.8959283787,-4602.246279489995,4005.1162678800097,8607.362547370005
2022-07-30,23649.5949175304,3309480.65887179,-579.2370565900628,2108.740575000037,2687.9776315901
2022-07-31,23313.8527919824,3308007.676233149,-1472.9826386400032,897.7837657399537,2370.766404379957
2022-08-01,23283.7273812922,3309442.70503657,1435.0288034200007,3851.7104088599676,2416.681605439967
2022-08-02,23002.2350849598,3309171.492554429,-271.2124821398811,6465.877636370095,6737.0901185099765
2022-08-03,22845.0854057235,3308426.0458031795,-745.4467512499696,2294.181794250004,3039.6285454999734
2022-08-04,22622.431583546,3315138.9488398703,6712.903036689954,7356.5423964099555,643.6393597200013
2022-08-05,23306.9785860126,3298249.5152948005,-16889.43354507003,5262.765775569994,22152.199320640026
2022-08-06,22953.1456804837,3299189.32925589,939.8139610900288,1842.725335790049,902.9113747000202
2022-08-07,23182.4817640934,3299253.9820688087,64.65281292006898,1385.4218061300076,1320.7689932099386
2022-08-08,23824.7369983572,3297345.8341754493,-1908.147893360148,3300.8583790400103,5209.006272400158
2022-08-09,23158.794917736,3299860.30269563,2514.468520180004,8111.055343910024,5596.58682373002
2022-08-10,23961.2072606782,3302519.3064128505,2659.0037172200614,4565.08932278003,1906.0856055599684
2022-08-11,23949.5204902639,3299291.02170197,-3228.2847108801075,2465.94744348,5694.232154360107
2022-08-12,24411.3285140137,3298944.3358117593,-346.68589020995023,5887.340810260024,6234.0267004699745
2022-08-13,24449.7898028232,3298514.6851159306,-429.65069582998694,2103.8134394499975,2533.4641352799845
2022-08-14,24313.1832718628,3291781.7681343704,-6732.916981560022,1348.2340844999414,8081.151066059963
2022-08-15,24097.6857184209,3292590.2809285307,808.5127941600495,4445.394639819968,3636.8818456599183
2022-08-16,23867.6750691758,3290182.5599782886,-2407.720950240076,1970.272282140027,4377.993232380103
2022-08-17,23346.2252262025,3295826.7814859906,5644.22150770009,10014.595518640053,4370.374010939963
2022-08-18,23203.1358520417,3292805.3047369393,-3021.4767490501117,610.7262313099711,3632.2029803600826
2022-08-19,20842.0781597212,3303345.992227469,10540.687490530105,19785.137624410036,9244.450133879931
2022-08-20,21143.9369934609,3302365.1801148504,-980.8121126199421,1323.4027282500097,2304.214840869952
2022-08-21,21517.7631751083,3300244.31001997,-2120.870094880122,1340.0449032799902,3460.914998160112
2022-08-22,21407.2600532749,3302644.28603755,2399.9760175799584,3412.0700252799534,1012.094007699995
2022-08-23,21519.0765615916,3309212.8395536407,6568.553516090116,7821.829357140103,1253.2758410499866
2022-08-24,21367.5124035899,3302520.7230407805,-6692.116512859943,1841.6956380600052,8533.812150919948
2022-08-25,21566.8225731527,3299458.0633701505,-3062.659670630046,2440.6994541199538,5503.35912475
2022-08-26,20252.6953138933,3303795.063935849,4337.000565700002,5600.583133830012,1263.5825681300107
2022-08-27,20038.9379990459,3303895.3560688286,100.29213297987735,4690.92729043984,4590.635157459963
2022-08-28,19558.4102774165,3304660.7585375407,765.4024687100382,3094.4205969000313,2329.018128189993
2022-08-29,20301.3635488976,3303615.0669550085,-1045.691582530043,4166.526886339981,5212.218468870024
2022-08-30,19803.7122711205,3307528.257509581,3913.190554570173,7266.012493110027,3352.8219385398543
2022-08-31,20050.2306826139,3326456.125373649,18927.867864069845,20350.863161429843,1422.9952973599984
2022-09-01,20132.4351278389,3326233.1506831003,-222.97469054989415,5285.043685690043,5508.018376239937
2022-09-02,19958.1546339531,3336140.30823783,9907.15755472992,12130.494651719942,2223.337096990023
2022-09-03,19839.1957300156,3336617.5028130403,477.1945752099655,2667.5363670399847,2190.3417918300192
2022-09-04,19998.2496914502,3335093.311249619,-1524.1915634198926,2305.6158447300004,3829.807408149893
2022-09-05,19792.1636053288,3345451.60573478,10358.294485160008,11628.74867430001,1270.4541891400022
2022-09-06,18790.9069153409,3339492.938142481,-5958.6675923000585,11715.370325189982,17674.03791749004
2022-09-07,19282.7869813442,3339775.7699371884,282.83179471008407,5205.1811830499955,4922.3493883399115
2022-09-08,19311.0985224782,3345684.787277019,5909.017339829969,8046.5572334299795,2137.53989360001
2022-09-09,21508.8854687482,3350039.55442183,4354.767144810016,7095.456498030005,2740.6893532199883
2022-09-10,21655.6317589473,3351151.400736431,1111.8463145999604,3530.2258122099497,2418.3794976099894
2022-09-11,21819.8741310598,3350707.0057046493,-444.39503178009636,3386.86302764001,3831.2580594201063
2022-09-12,22397.7556323332,3353499.339438261,2792.333733610092,8314.959904680049,5522.626171069956
2022-09-13,20175.3568576726,3374350.8863964793,20851.546958220002,45337.88064326007,24486.333685040066
2022-09-14,20230.1026493397,3377324.0706980093,2973.1843015300074,14854.31754635004,11881.133244820032
2022-09-15,19703.3300886564,3399647.403621089,22323.33292308003,26114.753978539993,3791.4210554599626
2022-09-16,19801.2191593224,3404249.88183765,4602.478216560003,7858.090906299994,3255.612689739991
2022-09-17,20116.1287453886,3404060.459669679,-189.4221679700986,5458.956043809907,5648.378211780006
2022-09-18,19419.2114488315,3404631.03543203,570.5757623500372,2947.6596046500645,2377.0838423000273
2022-09-19,19543.3565534122,3406107.0533748395,1476.0179428099636,7827.135315680023,6351.11737287006
2022-09-20,18878.7016110801,3407424.98563749,1317.9322626500343,4572.862809180038,3254.930546530004
2022-09-21,18490.9294708545,3411017.4080322,3592.4223947099863,4696.849660910037,1104.4272662000503
2022-09-22,19409.7534540829,3414388.20873969,3370.800707490049,9606.821583240004,6236.020875749955
2022-09-23,19290.201268573,3417045.0283137998,2656.819574109888,6471.422591829907,3814.603017720019
2022-09-24,18923.0396137772,3418300.925918261,1255.89760446002,2740.5186274300077,1484.6210229699877
2022-09-25,18799.5981202723,3421109.2069075187,2808.2809892599707,3942.0922729899858,1133.811283730015
2022-09-26,19227.254756094,3416387.51054342,-4721.696364099864,2294.9691531800745,7016.665517279938
2022-09-27,19091.6412715529,3419101.71599399,2714.205450569969,11162.157848389954,8447.952397819985
2022-09-28,19411.5572735283,3425115.014309549,6013.298315560059,11145.44552584005,5132.147210279992
2022-09-29,19592.383140833,3424511.5890650908,-603.425244460137,10870.124643499945,11473.549887960082
2022-09-30,19424.3694033923,3389947.7140745493,-34563.87499054004,3475.991288870014,38039.86627941005
2022-10-01,19309.0114018438,3383212.9985545,-6734.71552004988,2352.589342200041,9087.304862249921
2022-10-02,19054.683325411,3382670.51192709,-542.4866274099445,1864.7066688001014,2407.193296210046
2022-10-03,19627.1760107208,3383707.6335021798,1037.1215750898573,3724.6901971199177,2687.5686220300604
2022-10-04,20344.6489661715,3376162.2273438405,-7545.406158340044,3054.412005119969,10599.818163460013
2022-10-05,20162.2221311315,3374803.2494037887,-1358.9779400497737,4918.82231664,6277.800256689774
2022-10-06,19952.3940142373,3368305.1170653002,-6498.1323384901125,3355.357030419952,9853.489368910065
2022-10-07,19533.3286266017,3356103.97094539,-12201.146119909956,4749.58075759006,16950.726877500016
2022-10-08,19415.9679747434,3356673.46870937,569.4977639799054,2263.710573849943,1694.2128098700377
2022-10-09,19443.0462649631,3356927.7786175204,254.30990815008,1778.242466410114,1523.932558260034
2022-10-10,19133.2766790523,3360177.17549988,3249.3968823600517,4813.022245270016,1563.6253629099647
2022-10-11,19058.1590286618,3362782.4946559407,2605.319156059969,4968.02006873002,2362.7009126700514
2022-10-12,19156.9479335102,3375474.91190201,12692.417246069843,16163.167572659917,3470.750326590073
2022-10-13,19379.6933449788,3369344.6519583603,-6130.259943649871,3512.316768859991,9642.576712509863
2022-10-14,19180.0158817323,3366725.6697250213,-2618.9822333400816,5469.846022059901,8088.8282553999825
2022-10-15,19066.4862589852,3367754.4361103405,1028.7663853199772,1904.7901584799663,876.0237731599891
2022-10-16,19262.295619267,3366922.78329143,-831.6528189098754,1524.9355018700362,2356.5883207799116
2022-10-17,19548.6174791554,3367405.0574062504,482.27411481998206,3398.476685839998,2916.202571020016
2022-10-18,19330.8474645807,3330116.5026074587,-37288.55479879003,2771.9219098599597,40060.476708649985
2022-10-19,19126.9220346171,3333845.0183308106,3728.515723350082,5534.917279200085,1806.4015558500032
2022-10-20,19045.4680600591,3336367.5610786397,2522.542747830016,4890.547160959981,2368.0044131299646
2022-10-21,19168.1408610375,3328594.59494486,-7772.9661337801845,1670.4502262899146,9443.4163600701
2022-10-22,19207.6963610599,3332251.193635509,3656.598690650152,4616.901433910114,960.302743259962
2022-10-23,19569.7325849495,3329564.229410151,-2686.9642253600327,1204.6920031300415,3891.656228490074
2022-10-24,19332.8801797789,3332117.752333119,2553.5229229699908,4858.009801919988,2304.486878949997
2022-10-25,20086.601334111,3330897.0795248407,-1220.6728082800655,8093.739792799906,9314.412601079972
2022-10-26,20773.4264453863,3331979.576759331,1082.4972344900816,11925.637097090103,10843.139862600021
2022-10-27,20289.5828958237,3334401.2828667094,2421.706107380047,8725.625775199995,6303.919667819948
2022-10-28,20596.0509955165,3335267.9689075607,866.6860408499033,3944.7461453299816,3078.0601044800783
2022-10-29,20807.8630909117,3334136.8083078107,-1131.1605997499946,2730.9024002200026,3862.0629999699972
2022-10-30,20625.1357557588,3334159.2478204807,22.439512670056047,1830.6649806499831,1808.225467979927
2022-10-31,20494.9257299831,3341051.7465931694,6892.498772689998,8294.298328919995,1401.799556229997
2022-11-01,20482.1975751488,3336624.9606462396,-4426.785946929999,2663.723640899947,7090.509587829946
2022-11-02,20153.437580166,3316765.4015971203,-19859.559049120086,3983.836287839925,23843.39533696001
2022-11-03,20205.2083159117,3319875.3173799496,3109.915782830003,6597.13604163002,3487.2202588000173
2022-11-04,21145.1212975502,3390875.2839544797,70999.96657453,79442.01236915,8442.045794620011
2022-11-05,21300.4973318852,3389797.8875635997,-1077.3963908799242,2232.8404261400933,3310.2368170200175
2022-11-06,20918.721862735,3393834.28666933,4036.3991057299722,5993.884210429939,1957.485104699967
2022-11-07,20591.5810569268,3409311.4532855097,15477.166616180006,19866.577506980015,4389.41089080001
2022-11-08,18549.8096066226,3423670.60801008,14359.154724569999,19225.66692665998,4866.512202089981
2022-11-09,15912.8757024704,3406486.2447251105,-17184.363284970023,14611.331718450012,31795.695003420034
2022-11-10,17628.3804115913,3387332.545658249,-19153.699066859983,14925.729071889962,34079.42813874994
2022-11-11,17054.1262725733,3365106.77791053,-22225.767747720063,7907.201470900001,30132.969218620063
2022-11-12,16778.3734764205,3340841.2317047096,-24265.546205819894,3077.2022422000555,27342.74844801995
2022-11-13,16331.086043426,3324443.4105892205,-16397.82111548995,1578.7201722699879,17976.541287759937
2022-11-14,16616.1149204193,3321139.3317732597,-3304.0788159600215,8685.657920530002,11989.736736490024
2022-11-15,16887.1041026214,3320791.7036335613,-347.6281397001185,13849.032986309894,14196.661126010013
2022-11-16,16662.2571518258,3310975.65425675,-9816.0493768099,19813.553839380045,29629.603216189946
2022-11-17,16683.8645945887,3314285.175046141,3309.5207893899806,11296.792571629941,7987.271782239961
2022-11-18,16690.5061646123,3309823.6440771194,-4461.530969020102,4103.125801389932,8564.656770410034
2022-11-19,16694.0173694121,3310179.383059549,355.73898243010626,5165.663683010058,4809.924700579952
2022-11-20,16275.4041131052,3305275.9327923404,-4903.450267210042,860.9314423900134,5764.381709600055
2022-11-21,15774.4832353555,3308112.495625499,2836.562833160074,6914.280482370051,4077.7176492099766
2022-11-22,16205.8221488175,3317478.1809198298,9365.685294329927,13519.784435409982,4154.099141080055
2022-11-23,16613.9113100967,3272655.09832834,-44823.08259149007,7833.063933159988,52656.14652465006
2022-11-24,16596.708046295,3272537.102947509,-117.99538082988693,1682.8698253100692,1800.8652061399562
2022-11-25,16512.9170255092,3272951.522430851,414.4194833399706,5658.142509449992,5243.723026110021
2022-11-26,16453.3220545922,3283710.0495643406,10758.527133489999,12017.766809259974,1259.2396757699762
2022-11-27,16419.6793920512,3276864.69882581,-6845.350738530049,2342.3048965399375,9187.655635069987
2022-11-28,16210.7752707756,3271552.787819581,-5311.911006229885,1444.140576249968,6756.051582479853
2022-11-29,16438.8702427102,3275660.0499812686,4107.26216168996,7325.848393269955,3218.586231579995
2022-11-30,17172.1372250751,3277057.691537371,1397.6415561000003,4553.527360530009,3155.8858044300086
2022-12-01,16979.0561874183,3278441.50768652,1383.8161491499332,5834.270909709994,4450.454760560061
2022-12-02,17096.8104732562,3275609.2566773407,-2832.2510091799486,3187.652115779996,6019.903124959945
2022-12-03,16888.6496011212,3275852.337425649,243.08074830995088,1776.309583229948,1533.228834919997
2022-12-04,17118.4665376458,3273134.504607901,-2717.8328177500243,1214.0095340700127,3931.842351820037
2022-12-05,16968.8908322988,3270898.719429691,-2235.7851782098996,2791.485885320052,5027.271063529952
2022-12-06,17089.9333898539,3271419.973368751,521.25393905991,3041.4534332899734,2520.1994942300635
2022-12-07,16839.0737573858,3272017.9142193203,597.9408505700458,2141.0554254600465,1543.1145748900008
2022-12-08,17226.214010572,3270082.59841955,-1935.3157997699673,2491.0773598700307,4426.393159639998
2022-12-09,17129.6601171897,3263211.931875451,-6870.666544100066,3334.7684175698887,10205.434961669955
2022-12-10,17129.1862768961,3259320.8926246096,-3891.0392508399127,641.4398011500689,4532.479051989982
2022-12-11,17092.5710718811,3257205.7271837904,-2115.1654408200197,933.4550229500005,3048.6204637700203
2022-12-12,17208.8355970428,3250101.360268241,-7104.366915550052,3504.087673259919,10608.454588809971
2022-12-13,17776.8698615716,3213383.435221131,-36717.925047109966,7727.161751559997,44445.08679866996
2022-12-14,17800.5289116282,3210244.7302900297,-3138.704931100012,5978.311372559934,9117.016303659946
2022-12-15,17358.599966588,3207554.5388559694,-2690.191434060008,3682.0165606899827,6372.207994749991
2022-12-16,16636.3019783046,3192316.1875697398,-15238.351286230034,4172.301666919993,19410.652953150027
2022-12-17,16780.6374709485,3182806.21438836,-9509.97318137992,2607.214039740027,12117.187221119948
2022-12-18,16738.692624659,3181538.05134474,-1268.1630436200667,1580.645205889935,2848.8082495100016
2022-12-19,16441.5653963005,3183449.63199319,1911.5806484500872,5080.875336210118,3169.2946877600307
2022-12-20,16903.9868964253,3186006.769565049,2557.137571859933,4045.3695175299263,1488.2319456699936
2022-12-21,16825.6031068065,3185357.5380054195,-649.2315596299641,2542.260438320057,3191.491997950021
2022-12-22,16819.3397917948,3191045.58279393,5688.044788510001,7006.135140849963,1318.0903523399618
2022-12-23,16776.5713879112,3195817.63144205,4772.0486481198695,6911.814145419952,2139.765497300083
2022-12-24,16831.4918982042,3194085.0451218295,-1732.5863202198923,1274.0910295200367,3006.677349739929
2022-12-25,16832.5436938815,3195402.6642545303,1317.619132699957,2730.901103129971,1413.281970430014
2022-12-26,16922.0231290302,3192883.6471945005,-2519.0170600298984,1190.45081780002,3709.4678778299185
2022-12-27,16701.5323619558,3198771.05460424,5887.407409739852,7476.0702349999465,1588.6628252600945
2022-12-28,16541.4723044317,3197078.3642591,-1692.6903451399794,5042.641982980031,6735.33232812001
2022-12-29,16640.1263641993,3190406.21450495,-6672.149754149895,3882.455741720155,10554.60549587005
2022-12-30,16605.7238616281,3192196.8827747796,1790.6682698298637,8072.81873231993,6282.150462490066
2022-12-31,16537.3493546371,3195505.2899855007,3308.4072107202073,5664.358263810083,2355.951053089876
2023-01-01,16614.7996181354,3198536.2584707607,3030.9684852599084,5310.909250569963,2279.9407653100543
2023-01-02,16671.8455481964,3207135.326595091,8599.068124329988,10263.727191470038,1664.659067140049
2023-01-03,16668.5747367951,3205150.8988188608,-1984.4277762300298,2349.985490679971,4334.413266910001
2023-01-04,16855.1515566319,3207677.1373776295,2526.2385587700664,3884.8128319700745,1358.5742732000083
2023-01-05,16826.853077852,3203631.8154154094,-4045.32196222008,1458.8619601799478,5504.183922400028
2023-01-06,16950.685352777,3203469.375021809,-162.4403936000026,4221.043288920002,4383.483682520005
