date,basis_binance,basis_deribit,basis_3m
2024-01-28,9.7957,9.5501,9.6729
2024-01-29,10.1837,9.3009,9.7423
2024-01-30,10.3602,9.5648,9.9625
2024-01-31,9.5184,9.5398,9.5291
2024-02-01,9.2083,9.0034,9.1059
2024-02-02,9.5662,9.1364,9.3513
2024-02-03,8.9834,8.6655,8.8245
2024-02-04,9.5712,9.1032,9.3372
2024-02-05,9.682,8.9946,9.3383
2024-02-06,10.01,9.233,9.6215
2024-02-07,10.5811,9.2052,9.8932
2024-02-08,10.3826,10.3722,10.3774
2024-02-09,10.0599,9.7027,9.8813
2024-02-10,10.82,10.0242,10.4221
2024-02-11,11.9427,11.5671,11.7549
2024-02-12,13.1546,13.3937,13.2741
2024-02-13,11.5209,11.9989,11.7599
2024-02-14,12.9791,13.2352,13.1072
2024-02-15,13.4555,13.2641,13.3598
2024-02-16,13.4998,14.0085,13.7541
2024-02-17,13.9743,14.0297,14.002
2024-02-18,15.3462,15.2237,15.285
2024-02-19,15.5729,15.7942,15.6836
2024-02-20,15.3569,15.7931,15.575
2024-02-21,15.0158,14.8439,14.9299
2024-02-22,15.7582,15.8814,15.8198
2024-02-23,15.8888,14.464,15.1764
2024-02-24,17.13,15.5547,16.3424
2024-02-25,17.96,16.4634,17.2117
2024-02-26,18.7271,17.0498,17.8885
2024-02-27,19.3531,17.6356,18.4943
2024-02-28,17.5298,16.4126,16.9712
2024-02-29,18.9501,17.5307,18.2404
2024-03-01,18.6041,16.1837,17.3939
2024-03-02,19.1415,16.7652,17.9533
2024-03-03,22.1712,19.8008,20.986
2024-03-04,24.8438,19.2039,22.0239
2024-03-05,27.9064,20.3137,24.11
2024-03-06,26.3979,19.2409,22.8194
2024-03-07,25.3415,19.7039,22.5227
2024-03-08,23.6081,18.518,21.0631
2024-03-09,25.0615,20.5002,22.7808
2024-03-10,28.5798,23.2966,25.9382
2024-03-11,28.8943,25.9082,27.4013
2024-03-12,27.7722,24.7187,26.2454
2024-03-13,25.3026,23.7114,24.507
2024-03-14,26.9402,23.8183,25.3793
2024-03-15,26.7275,21.568,24.1477
2024-03-16,25.5709,21.539,23.5549
2024-03-17,28.286,23.9111,26.0986
2024-03-18,22.7546,18.7181,20.7363
2024-03-19,19.5887,18.0622,18.8254
2024-03-20,25.7652,20.4377,23.1015
2024-03-21,23.7686,18.7503,21.2595
2024-03-22,23.3303,18.7803,21.0553
2024-03-23,22.7486,18.82,20.7843
2024-03-24,24.3198,19.8135,22.0667
2024-03-25,23.6862,20.0914,21.8888
2024-03-26,24.667,20.3114,22.4892
2024-03-27,25.489,20.0953,22.7922
2024-03-28,25.8843,20.6836,23.284
2024-03-29,27.1078,21.8032,24.4555
2024-03-30,28.7262,23.0605,25.8933
2024-03-31,37.2823,27.6239,32.4531
2024-04-01,29.22,22.9139,26.067
2024-04-02,24.5343,19.5834,22.0588
2024-04-03,17.7636,17.2674,17.5155
2024-04-04,20.5626,17.0049,18.7837
2024-04-05,20.0299,16.6468,18.3384
2024-04-06,17.9389,15.8027,16.8708
2024-04-07,18.1998,17.1664,17.6831
2024-04-08,21.8736,20.6914,21.2825
2024-04-09,19.0909,17.0685,18.0797
2024-04-10,19.5774,17.324,18.4507
2024-04-11,19.0002,17.1657,18.0829
2024-04-12,14.4602,13.1367,13.7985
2024-04-13,9.8403,8.0408,8.9406
2024-04-14,12.1884,9.6596,10.924
2024-04-15,11.6679,10.5947,11.1313
2024-04-16,11.3731,10.1726,10.7728
2024-04-17,9.6087,9.0978,9.3533
2024-04-18,10.6742,9.4613,10.0678
2024-04-19,7.4456,7.8418,7.6437
2024-04-20,9.4815,9.3663,9.4239
2024-04-21,9.977,9.5102,9.7436
2024-04-22,11.1759,10.669,10.9224
2024-04-23,11.0662,9.4805,10.2733
2024-04-24,11.7003,9.4774,10.5888
2024-04-25,10.0519,8.6115,9.3317
2024-04-26,9.1965,8.106,8.6513
2024-04-27,9.4142,8.1948,8.8045
2024-04-28,9.1328,8.2658,8.6993
2024-04-29,8.9243,8.0666,8.4954
2024-04-30,7.565,6.6315,7.0982
2024-05-01,5.8344,6.9265,6.3804
2024-05-02,6.1424,6.7499,6.4461
2024-05-03,8.8462,8.7099,8.778
2024-05-04,9.3607,9.2665,9.3136
2024-05-05,9.216,9.5478,9.3819
2024-05-06,9.5809,9.877,9.729
2024-05-07,9.1875,9.5253,9.3564
2024-05-08,7.7042,8.8718,8.288
2024-05-09,8.8983,9.2155,9.0569
2024-05-10,8.1564,8.5015,8.3289
2024-05-11,8.2829,8.4387,8.3608
2024-05-12,8.5543,8.7082,8.6313
2024-05-13,8.4062,8.8971,8.6517
2024-05-14,8.6622,9.7661,9.2142
2024-05-15,9.2783,10.477,9.8776
2024-05-16,9.2276,10.9982,10.1129
2024-05-17,9.9867,11.689,10.8378
2024-05-18,10.6102,12.2725,11.4414
2024-05-19,10.4804,11.9706,11.2255
2024-05-20,12.8777,13.4335,13.1556
2024-05-21,13.663,13.553,13.608
2024-05-22,14.1234,14.1999,14.1616
2024-05-23,13.8873,14.151,14.0191
2024-05-24,13.272,13.2322,13.2521
2024-05-25,12.3006,13.2168,12.7587
2024-05-26,12.2111,13.5607,12.8859
2024-05-27,13.5685,14.6704,14.1195
2024-05-28,14.1445,14.7897,14.4671
2024-05-29,13.5077,13.6028,13.5552
2024-05-30,12.5737,13.7191,13.1464
2024-05-31,13.2075,14.521,13.8642
2024-06-01,13.7239,14.4071,14.0655
2024-06-02,13.7124,15.2158,14.4641
2024-06-03,13.8161,14.3657,14.0909
2024-06-04,12.7086,15.1314,13.92
2024-06-05,12.7329,14.2675,13.5002
2024-06-06,13.3723,14.2348,13.8035
2024-06-07,13.3327,14.3735,13.8531
2024-06-08,13.2499,13.8924,13.5711
2024-06-09,13.6782,14.7236,14.2009
2024-06-10,13.4768,13.7367,13.6068
2024-06-11,11.4279,12.8152,12.1216
2024-06-12,11.5305,13.0856,12.3081
2024-06-13,12.2665,13.0566,12.6616
2024-06-14,11.2998,11.7912,11.5455
2024-06-15,11.1967,11.7175,11.4571
2024-06-16,12.3481,12.3828,12.3655
2024-06-17,12.6752,12.3736,12.5244
2024-06-18,11.1967,10.908,11.0524
2024-06-19,11.2901,10.2125,10.7513
2024-06-20,10.8098,9.5769,10.1933
2024-06-21,11.4269,10.0504,10.7386
2024-06-22,11.3238,10.1576,10.7407
2024-06-23,11.1682,10.0242,10.5962
2024-06-24,10.8432,11.0969,10.97
2024-06-25,11.4342,10.4969,10.9656
2024-06-26,10.542,9.5435,10.0428
2024-06-27,10.4238,9.7636,10.0937
2024-06-28,11.7188,10.3837,11.0512
2024-06-29,11.8619,10.0617,10.9618
2024-06-30,13.7403,11.6274,12.6839
2024-07-01,12.1331,10.8562,11.4946
2024-07-02,10.3743,9.3229,9.8486
2024-07-03,8.8648,7.8097,8.3373
2024-07-04,8.6451,7.0294,7.8373
2024-07-05,9.5077,8.764,9.1359
2024-07-06,9.6503,8.626,9.1382
2024-07-07,8.7424,7.9783,8.3604
2024-07-08,9.2457,8.7225,8.9841
2024-07-09,8.9487,8.7013,8.825
2024-07-10,8.9043,9.5633,9.2338
2024-07-11,8.7893,8.6072,8.6982
2024-07-12,9.2555,9.5782,9.4169
2024-07-13,9.4739,10.0619,9.7679
2024-07-14,11.0234,11.846,11.4347
2024-07-15,11.1908,11.6618,11.4263
2024-07-16,11.123,12.1629,11.643
2024-07-17,10.5745,12.2861,11.4303
2024-07-18,10.8432,12.2524,11.5478
2024-07-19,11.0609,12.9014,11.9811
2024-07-20,12.1721,13.2052,12.6886
2024-07-21,12.6409,14.1473,13.3941
2024-07-22,11.7167,13.5306,12.6236
2024-07-23,10.7129,12.5281,11.6205
2024-07-24,10.6325,11.4492,11.0409
2024-07-25,10.0993,10.618,10.3587
2024-07-26,10.4243,11.3597,10.892
2024-07-27,10.6938,11.0843,10.8891
2024-07-28,10.8656,11.4435,11.1546
2024-07-29,10.6219,11.223,10.9225
2024-07-30,11.1035,11.6766,11.39
2024-07-31,10.0786,10.8445,10.4615
2024-08-01,8.9548,10.0766,9.5157
2024-08-02,7.4307,8.0649,7.7478
2024-08-03,7.5614,8.017,7.7892
2024-08-04,7.42,8.1347,7.7773
2024-08-05,7.3028,8.4153,7.8591
2024-08-06,7.7137,9.1975,8.4556
2024-08-07,7.7066,8.637,8.1718
2024-08-08,8.4311,10.1939,9.3125
2024-08-09,8.473,10.1639,9.3185
2024-08-10,8.752,10.3438,9.5479
2024-08-11,8.0658,9.6517,8.8588
2024-08-12,7.6664,9.0566,8.3615
2024-08-13,8.1326,9.5602,8.8464
2024-08-14,7.9773,8.9065,8.4419
2024-08-15,7.4701,9.2072,8.3386
2024-08-16,7.402,9.3713,8.3866
2024-08-17,7.7408,9.2037,8.4722
2024-08-18,7.4406,9.5235,8.482
2024-08-19,6.8284,9.0889,7.9587
2024-08-20,6.8486,8.5218,7.6852
2024-08-21,7.3681,8.8794,8.1238
2024-08-22,7.2016,8.4268,7.8142
2024-08-23,6.912,8.6871,7.7995
2024-08-24,6.8773,8.8822,7.8797
2024-08-25,6.711,8.6335,7.6723
2024-08-26,7.1191,7.9429,7.531
2024-08-27,6.1625,8.1973,7.1799
2024-08-28,6.2521,7.2993,6.7757
2024-08-29,6.3159,7.4486,6.8822
2024-08-30,6.4506,7.5945,7.0226
2024-08-31,6.2517,7.4597,6.8557
2024-09-01,6.2178,7.2746,6.7462
2024-09-02,6.5033,7.5359,7.0196
2024-09-03,6.3612,7.3667,6.8639
2024-09-04,6.6576,7.558,7.1078
2024-09-05,6.546,6.7667,6.6563
2024-09-06,6.6954,6.8834,6.7894
2024-09-07,6.8752,6.9624,6.9188
2024-09-08,6.856,7.376,7.116
2024-09-09,7.3127,7.3451,7.3289
2024-09-10,6.9382,7.7539,7.346
2024-09-11,6.6156,7.3304,6.973
2024-09-12,6.6752,7.304,6.9896
2024-09-13,7.1903,7.6841,7.4372
2024-09-14,7.1109,7.3095,7.2102
2024-09-15,6.7798,8.0067,7.3933
2024-09-16,6.4979,7.1083,6.8031
2024-09-17,6.6436,6.1769,6.4103
2024-09-18,7.5848,7.316,7.4504
2024-09-19,8.0445,7.2996,7.6721
2024-09-20,7.4382,7.2466,7.3424
2024-09-21,7.3908,7.2563,7.3235
2024-09-22,7.1703,7.2251,7.1977
2024-09-23,7.3132,7.1642,7.2387
2024-09-24,6.8294,7.3638,7.0966
2024-09-25,7.5228,7.3118,7.4173
2024-09-26,6.3163,6.8369,6.5766
2024-09-27,7.7567,7.6259,7.6913
2024-09-28,7.808,8.1239,7.966
2024-09-29,8.0745,8.8067,8.4406
2024-09-30,7.5206,7.3185,7.4195
2024-10-01,6.7954,7.3949,7.0951
2024-10-02,7.0861,7.5993,7.3427
2024-10-03,7.0155,7.7681,7.3918
2024-10-04,7.2939,7.6933,7.4936
2024-10-05,7.5823,8.0649,7.8236
2024-10-06,8.6123,8.3427,8.4775
2024-10-07,8.1909,8.2861,8.2385
2024-10-08,7.7545,7.9295,7.842
2024-10-09,8.0787,8.4689,8.2738
2024-10-10,7.6319,7.8025,7.7172
2024-10-11,9.2678,8.5237,8.8957
2024-10-12,8.5526,8.431,8.4918
2024-10-13,8.9403,8.9328,8.9366
2024-10-14,10.0978,9.9636,10.0307
2024-10-15,8.6357,9.2326,8.9342
2024-10-16,8.6244,8.5408,8.5826
2024-10-17,8.2167,8.896,8.5564
2024-10-18,8.7034,9.3643,9.0339
2024-10-19,8.2473,9.0134,8.6304
2024-10-20,9.8413,10.5096,10.1754
2024-10-21,9.3071,9.8906,9.5989
2024-10-22,9.7265,9.7035,9.715
2024-10-23,9.7636,10.3979,10.0807
2024-10-24,10.5165,10.955,10.7357
2024-10-25,9.9921,10.2321,10.1121
2024-10-26,10.3622,10.6169,10.4895
2024-10-27,11.0594,11.2003,11.1299
2024-10-28,11.4537,11.6918,11.5728
2024-10-29,12.5192,12.8069,12.663
2024-10-30,12.3822,12.7542,12.5682
2024-10-31,11.321,11.7259,11.5234
2024-11-01,10.8625,11.157,11.0097
2024-11-02,10.634,10.4077,10.5208
2024-11-03,10.3942,10.1698,10.282
2024-11-04,9.954,9.7783,9.8661
2024-11-05,10.0744,9.8931,9.9838
2024-11-06,11.1015,11.7728,11.4371
2024-11-07,12.8262,12.7685,12.7974
2024-11-08,12.3785,12.071,12.2248
2024-11-09,12.9107,13.0535,12.9821
2024-11-10,14.4078,15.1456,14.7767
2024-11-11,14.2857,14.7398,14.5128
2024-11-12,12.3218,13.4256,12.8737
2024-11-13,13.6903,12.7004,13.1954
2024-11-14,13.2927,12.8847,13.0887
2024-11-15,13.5542,13.4257,13.49
2024-11-16,14.4149,13.7667,14.0908
2024-11-17,14.7307,14.6413,14.686
2024-11-18,15.2771,15.21,15.2436
2024-11-19,15.503,15.0299,15.2665
2024-11-20,15.1934,14.261,14.7272
2024-11-21,15.59,14.7706,15.1803
2024-11-22,15.3116,14.5015,14.9065
2024-11-23,15.8731,14.8786,15.3759
2024-11-24,15.3961,15.215,15.3056
2024-11-25,14.9361,14.4845,14.7103
2024-11-26,15.4632,13.7896,14.6264
2024-11-27,15.4609,14.0805,14.7707
2024-11-28,16.5953,16.2984,16.4469
2024-11-29,15.873,15.6646,15.7688
2024-11-30,16.9155,16.1476,16.5316
2024-12-01,16.9332,16.6553,16.7942
2024-12-02,16.3122,15.1886,15.7504
2024-12-03,16.7162,15.7487,16.2324
2024-12-04,16.569,16.0316,16.3003
2024-12-05,15.9205,16.6308,16.2757
2024-12-06,16.3085,16.6698,16.4891
2024-12-07,15.5033,15.2236,15.3634
2024-12-08,16.6327,16.8565,16.7446
2024-12-09,13.6953,14.2147,13.955
2024-12-10,14.4774,14.458,14.4677
2024-12-11,13.7864,14.1552,13.9708
2024-12-12,14.5505,14.3008,14.4256
2024-12-13,14.5261,14.0153,14.2707
2024-12-14,14.5425,13.9446,14.2435
2024-12-15,16.5496,16.2532,16.4014
2024-12-16,14.9769,14.1666,14.5718
2024-12-17,14.4737,13.6493,14.0615
2024-12-18,15.4447,12.8411,14.1429
2024-12-19,16.3403,14.1813,15.2608
2024-12-20,14.2723,12.1119,13.1921
2024-12-21,14.2891,11.8059,13.0475
2024-12-22,14.1789,11.9654,13.0721
2024-12-23,14.6868,12.4245,13.5557
2024-12-24,13.3707,11.9647,12.6677
2024-12-25,13.9257,12.2263,13.076
2024-12-26,13.5765,11.4143,12.4954
2024-12-27,14.1945,11.8406,13.0175
2024-12-28,14.094,11.7934,12.9437
2024-12-29,14.5596,12.2325,13.3961
2024-12-30,14.8538,12.2902,13.572
2024-12-31,15.1714,13.006,14.0887
2025-01-01,15.8666,13.6037,14.7351
2025-01-02,15.9428,13.9588,14.9508
2025-01-03,15.2468,13.7787,14.5127
2025-01-04,14.2385,13.3942,13.8163
2025-01-05,12.8965,12.5142,12.7054
2025-01-06,12.7172,12.6278,12.6725
2025-01-07,12.3059,12.2014,12.2536
2025-01-08,12.1695,11.4691,11.8193
2025-01-09,12.643,11.7189,12.1809
2025-01-10,11.3153,11.455,11.3851
2025-01-11,10.8825,10.7259,10.8042
2025-01-12,10.6473,10.5727,10.61
2025-01-13,11.5488,11.72,11.6344
2025-01-14,11.873,11.6293,11.7512
2025-01-15,12.7803,12.1495,12.4649
2025-01-16,13.7877,13.1901,13.4889
2025-01-17,13.6434,13.5619,13.6027
2025-01-18,13.1785,12.9601,13.0693
2025-01-19,14.8032,14.2163,14.5097
2025-01-20,13.6354,12.9265,13.2809
2025-01-21,13.6247,13.1162,13.3705
2025-01-22,12.9281,12.2378,12.5829
2025-01-23,13.7121,12.3347,13.0234
2025-01-24,12.3222,11.3492,11.8357
2025-01-25,12.1698,11.4401,11.805
2025-01-26,13.5057,11.8787,12.6922
2025-01-27,12.8798,11.464,12.1719
2025-01-28,12.2338,11.5417,11.8878
2025-01-29,12.1976,11.9362,12.0669
2025-01-30,10.6249,10.8295,10.7272
2025-01-31,11.7744,10.9119,11.3431
2025-02-01,12.5399,11.3406,11.9402
2025-02-02,11.6441,10.5265,11.0853
2025-02-03,10.5691,9.4297,9.9994
2025-02-04,9.9086,9.7573,9.833
2025-02-05,9.6572,8.8568,9.257
2025-02-06,9.7347,9.5245,9.6296
2025-02-07,8.8545,8.1546,8.5046
2025-02-08,8.6275,8.1634,8.3954
2025-02-09,9.1573,8.6464,8.9019
2025-02-10,8.7103,8.015,8.3626
2025-02-11,8.9356,8.7388,8.8372
2025-02-12,8.5939,8.4727,8.5333
2025-02-13,8.4637,8.1532,8.3084
2025-02-14,8.4252,8.3428,8.384
2025-02-15,8.2056,8.4794,8.3425
2025-02-16,8.4601,8.7665,8.6133
2025-02-17,7.4887,6.6881,7.0884
2025-02-18,7.561,6.9045,7.2327
2025-02-19,7.1244,6.9138,7.0191
2025-02-20,7.4058,7.8292,7.6175
2025-02-21,7.0688,7.2527,7.1607
2025-02-22,7.3271,7.1383,7.2327
2025-02-23,7.6612,7.7037,7.6825
2025-02-24,7.0067,6.5613,6.784
2025-02-25,8.2278,7.6808,7.9543
2025-02-26,7.8719,7.4125,7.6422
2025-02-27,8.4614,8.2221,8.3418
2025-02-28,7.6509,7.7525,7.7017
2025-03-01,7.6744,7.0256,7.35
2025-03-02,6.2808,6.1625,6.2217
2025-03-03,7.0442,6.015,6.5296
2025-03-04,6.058,5.773,5.9155
2025-03-05,6.3663,6.1656,6.2659
2025-03-06,6.1378,6.0251,6.0815
2025-03-07,6.3135,5.705,6.0093
2025-03-08,6.3789,5.7102,6.0446
2025-03-09,6.4195,5.9243,6.1719
2025-03-10,6.9364,5.4818,6.2091
2025-03-11,6.5459,4.8067,5.6763
2025-03-12,7.3656,6.4534,6.9095
2025-03-13,7.1928,6.0331,6.6129
2025-03-14,6.385,5.9763,6.1806
2025-03-15,6.3495,5.3803,5.8649
2025-03-16,6.5006,5.9559,6.2282
2025-03-17,6.4518,5.2562,5.854
2025-03-18,5.6305,4.1387,4.8846
2025-03-19,5.149,5.3175,5.2332
2025-03-20,5.4133,4.822,5.1177
2025-03-21,5.2475,5.0142,5.1309
2025-03-22,5.4626,5.1507,5.3067
2025-03-23,5.2499,5.0525,5.1512
2025-03-24,5.1704,5.1642,5.1673
2025-03-25,5.6798,5.7429,5.7114
2025-03-26,5.2415,5.3192,5.2804
2025-03-27,5.1121,5.1135,5.1128
2025-03-28,4.8542,4.985,4.9196
2025-03-29,4.6814,4.3915,4.5364
2025-03-30,4.4292,3.8002,4.1147
2025-03-31,4.7279,4.3826,4.5553
2025-04-01,5.3181,5.3053,5.3117
2025-04-02,4.5673,4.5749,4.5711
2025-04-03,5.7588,5.3653,5.562
2025-04-04,5.7612,5.2591,5.5101
2025-04-05,5.5887,5.0911,5.3399
2025-04-06,4.827,4.5752,4.7011
2025-04-07,5.6202,5.4583,5.5392
2025-04-08,6.6951,5.7981,6.2466
2025-04-09,6.6912,6.3012,6.4962
2025-04-10,5.8929,6.0367,5.9648
2025-04-11,5.2769,5.1396,5.2083
2025-04-12,5.4937,5.62,5.5569
2025-04-13,5.8732,5.6152,5.7442
2025-04-14,5.0223,4.7482,4.8852
2025-04-15,5.5121,5.4059,5.459
2025-04-16,5.6803,5.7026,5.6914
2025-04-17,5.4078,5.4979,5.4529
2025-04-18,5.6558,5.4003,5.528
2025-04-19,6.2181,6.2229,6.2205
2025-04-20,5.5287,5.508,5.5184
2025-04-21,5.3509,5.8695,5.6102
2025-04-22,5.565,5.9763,5.7706
2025-04-23,5.6196,5.0976,5.3586
2025-04-24,5.8683,5.7286,5.7984
2025-04-25,5.9009,6.0093,5.9551
2025-04-26,6.6387,6.7647,6.7017
2025-04-27,6.1413,6.6193,6.3803
2025-04-28,6.1622,6.4128,6.2875
2025-04-29,6.7886,6.9105,6.8495
2025-04-30,6.8315,6.6386,6.735
2025-05-01,6.4182,6.5246,6.4714
2025-05-02,5.9273,6.4619,6.1946
2025-05-03,5.5803,6.096,5.8381
2025-05-04,4.541,5.2691,4.905
2025-05-05,5.4883,6.0651,5.7767
2025-05-06,5.0058,5.5056,5.2557
2025-05-07,4.7234,5.3926,5.058
2025-05-08,6.0805,6.2943,6.1874
2025-05-09,5.8296,6.4286,6.1291
2025-05-10,6.7096,6.5145,6.6121
2025-05-11,6.8548,7.3139,7.0844
2025-05-12,6.5358,7.0341,6.7849
2025-05-13,7.2949,7.4607,7.3778
2025-05-14,6.9375,7.4437,7.1906
2025-05-15,6.0835,6.5404,6.3119
2025-05-16,6.0867,6.6648,6.3758
2025-05-17,5.5096,6.6312,6.0704
2025-05-18,7.17,7.7838,7.4769
2025-05-19,6.3148,7.1012,6.708
2025-05-20,6.66,7.4546,7.0573
2025-05-21,7.6517,7.844,7.7478
2025-05-22,7.804,8.0576,7.9308
2025-05-23,7.6218,7.303,7.4624
2025-05-24,7.3213,7.8109,7.5661
2025-05-25,7.3239,7.5304,7.4271
2025-05-26,7.7314,8.0484,7.8899
2025-05-27,7.6759,7.8163,7.7461
2025-05-28,7.6202,7.5532,7.5867
2025-05-29,7.5634,7.6478,7.6056
2025-05-30,7.0578,7.0454,7.0516
2025-05-31,6.9833,7.5066,7.2449
2025-06-01,7.2595,7.6003,7.4299
2025-06-02,7.1907,7.2834,7.2371
2025-06-03,6.6838,6.5686,6.6262
2025-06-04,6.0634,5.9715,6.0174
2025-06-05,5.8782,6.0953,5.9867
2025-06-06,6.0336,6.0189,6.0262
2025-06-07,5.7222,5.4653,5.5938
2025-06-08,6.435,5.8852,6.1601
2025-06-09,5.8038,6.3322,6.068
2025-06-10,6.2147,6.4378,6.3262
2025-06-11,5.8734,5.7721,5.8227
2025-06-12,4.8262,5.5062,5.1662
2025-06-13,5.146,5.7281,5.4371
2025-06-14,5.0866,5.6141,5.3503
2025-06-15,5.1758,5.2514,5.2136
2025-06-16,5.259,5.7921,5.5256
2025-06-17,5.3872,5.88,5.6336
2025-06-18,4.9315,5.2916,5.1115
2025-06-19,4.8021,5.2869,5.0445
2025-06-20,5.2978,5.3682,5.333
2025-06-21,4.9627,5.0951,5.0289
2025-06-22,4.4,4.823,4.6115
2025-06-23,4.5911,4.9565,4.7738
2025-06-24,5.0124,5.2011,5.1068
2025-06-25,5.1186,5.0583,5.0884
2025-06-26,5.1047,4.8776,4.9911
2025-06-27,4.4956,4.6593,4.5774
2025-06-28,4.4643,4.6008,4.5325
2025-06-29,4.8499,5.091,4.9704
2025-06-30,4.4872,4.611,4.5491
2025-07-01,3.5882,4.1941,3.8911
2025-07-02,3.93,4.7769,4.3535
2025-07-03,4.416,5.1592,4.7876
2025-07-04,4.2912,5.205,4.7481
2025-07-05,3.946,4.9145,4.4303
2025-07-06,4.7011,5.6067,5.1539
2025-07-07,4.3086,5.202,4.7553
2025-07-08,4.9147,5.5989,5.2568
2025-07-09,5.8712,6.8741,6.3727
2025-07-10,5.9874,6.4165,6.2019
2025-07-11,6.59,6.8949,6.7425
2025-07-12,7.0614,7.1544,7.1079
2025-07-13,7.3053,7.6591,7.4822
2025-07-14,7.4453,7.6167,7.531
2025-07-15,7.8727,7.7406,7.8067
2025-07-16,7.496,7.8117,7.6539
2025-07-17,7.0995,7.5179,7.3087
2025-07-18,7.5645,7.1594,7.3619
2025-07-19,8.1375,7.7841,7.9608
2025-07-20,8.2836,7.7486,8.0161
2025-07-21,8.0729,7.9187,7.9958
2025-07-22,8.4284,8.5509,8.4897
2025-07-23,8.8134,8.359,8.5862
2025-07-24,8.5362,8.1125,8.3244
2025-07-25,8.0857,8.242,8.1639
2025-07-26,8.4433,8.3747,8.409
2025-07-27,9.1078,8.8893,8.9986
2025-07-28,8.9894,8.5191,8.7542
2025-07-29,8.5214,8.2428,8.3821
2025-07-30,6.976,6.921,6.9485
2025-07-31,6.8983,6.7951,6.8467
2025-08-01,5.7401,6.2702,6.0051
2025-08-02,6.9726,6.7214,6.847
2025-08-03,6.5707,6.4522,6.5114
2025-08-04,7.2596,7.3241,7.2918
2025-08-05,7.4049,7.1962,7.3005
2025-08-06,7.1941,7.3688,7.2814
2025-08-07,7.6939,7.9618,7.8279
2025-08-08,8.0108,8.1444,8.0776
2025-08-09,8.5576,8.9671,8.7623
2025-08-10,8.4923,9.0035,8.7479
2025-08-11,8.704,9.186,8.945
2025-08-12,9.1077,9.6873,9.3975
2025-08-13,9.5232,9.9724,9.7478
2025-08-14,9.1869,9.4748,9.3308
2025-08-15,8.5154,8.6363,8.5758
2025-08-16,8.3146,8.838,8.5763
2025-08-17,7.9237,8.2881,8.1059
2025-08-18,6.8171,7.1445,6.9808
2025-08-19,6.3393,6.5519,6.4456
2025-08-20,6.6225,7.0604,6.8414
2025-08-21,6.8218,7.041,6.9314
2025-08-22,8.1766,8.9139,8.5452
2025-08-23,8.5134,8.8031,8.6582
2025-08-24,9.0927,9.3677,9.2302
2025-08-25,7.2594,7.7364,7.4979
2025-08-26,7.7703,8.9033,8.3368
2025-08-27,7.665,7.8535,7.7592
2025-08-28,7.2559,8.1551,7.7055
2025-08-29,7.459,7.6783,7.5687
2025-08-30,6.7531,6.7172,6.7352
2025-08-31,6.7012,6.7772,6.7392
2025-09-01,6.6513,7.2217,6.9365
2025-09-02,6.7022,7.0469,6.8745
2025-09-03,6.84,7.128,6.984
2025-09-04,5.8503,6.0593,5.9548
2025-09-05,6.0929,5.9723,6.0326
2025-09-06,6.4326,6.5607,6.4966
2025-09-07,6.9963,6.9098,6.953
2025-09-08,6.5915,6.7009,6.6462
2025-09-09,7.4598,7.5265,7.4931
2025-09-10,6.8276,7.2885,7.058
2025-09-11,7.6959,8.978,8.337
2025-09-12,7.6186,8.1906,7.9046
2025-09-13,8.1864,8.7371,8.4618
2025-09-14,8.4213,9.0961,8.7587
2025-09-15,7.6213,8.3658,7.9935
2025-09-16,6.8325,7.4739,7.1532
2025-09-17,6.1972,7.0785,6.6379
2025-09-18,6.7864,7.9687,7.3776
2025-09-19,6.8338,7.2617,7.0477
2025-09-20,6.7279,7.1714,6.9496
2025-09-21,6.8566,7.3822,7.1194
2025-09-22,6.5977,6.9549,6.7763
2025-09-23,6.7309,7.043,6.8869
2025-09-24,6.4919,7.0053,6.7486
2025-09-25,6.5418,6.622,6.5819
2025-09-26,6.6147,6.5989,6.6068
2025-09-27,6.4615,6.4688,6.4651
2025-09-28,6.4961,6.5731,6.5346
2025-09-29,7.2935,7.1063,7.1999
2025-09-30,7.395,6.8792,7.1371
2025-10-01,7.3113,7.2288,7.2701
2025-10-02,7.6797,7.7938,7.7367
2025-10-03,7.5371,7.7499,7.6435
2025-10-04,7.7758,8.0039,7.8899
2025-10-05,8.3483,8.5694,8.4589
2025-10-06,8.277,8.3783,8.3277
2025-10-07,8.4,8.7272,8.5636
2025-10-08,8.0291,8.2023,8.1157
2025-10-09,7.8125,7.5884,7.7004
2025-10-10,7.0205,6.8685,6.9445
2025-10-11,7.4009,7.1855,7.2932
2025-10-12,7.2946,7.0835,7.1891
2025-10-13,6.8769,6.6531,6.765
2025-10-14,5.6978,6.4421,6.07
2025-10-15,6.209,6.3947,6.3018
2025-10-16,6.0537,6.2719,6.1628
2025-10-17,5.7212,5.8026,5.7619
2025-10-18,6.3309,6.5924,6.4617
2025-10-19,6.3198,6.3688,6.3443
2025-10-20,6.0196,6.4861,6.2528
2025-10-21,5.4968,6.053,5.7749
2025-10-22,5.9486,6.622,6.2853
2025-10-23,5.837,5.8974,5.8672
2025-10-24,5.6265,6.0359,5.8312
2025-10-25,5.9167,6.1162,6.0165
2025-10-26,6.6111,6.7541,6.6826
2025-10-27,6.1824,6.5959,6.3892
2025-10-28,5.9246,6.3925,6.1586
2025-10-29,5.0098,5.3245,5.1671
2025-10-30,5.4187,5.5719,5.4953
2025-10-31,5.4995,5.7567,5.6281
2025-11-01,5.4222,5.7805,5.6013
