date,btc_price,daily_realized_profit_btc,daily_realized_loss_btc,rpl_ratio,sth_pl_ratio,lth_pl_ratio,rrp,rrl,relative_realized_pl
2013-01-22,17.2826816449062,60402.927761194995,32.61658552659519,1851.9083707257814,713286.8649438649,865.2326674657231,0.012236458585663352,6.607485974518146e-06,0.012229851099688833
2013-01-23,17.5163862905568,23672.39693455169,9.529347505312073,2484.157170399722,713286.8649438649,1035.5898614850398,0.004833803105596348,1.9458523652183195e-06,0.00483185725323113
2013-01-24,16.7789998792135,28343.883527716698,11161.846830633553,2.5393542805055573,0.7584871949216961,176.867577163825,0.005521289777767044,0.0021742888812930103,0.0033470008964740336
2013-01-25,17.4683551962752,25531.946121069337,456.8467566827163,55.887331468572675,145.90532777029026,28.494286884117976,0.005148111048262815,9.211588589012826e-05,0.005055995162372687
2013-01-26,17.8026946637477,23532.55160181504,54.98969990163922,427.94471771819116,145.90532777029026,128.23909958678118,0.0048087286352464,1.1236798670834461e-05,0.004797491836575565
2013-01-27,17.9550542216326,39579.75733522358,81.59397431587314,485.0818662417306,145.90532777029026,363.06982361977083,0.008084992765843388,1.6667274801434027e-05,0.008068325491041953
2013-01-28,18.7861615500321,32662.592572613725,3.677001329730498,8882.942823142164,145.90532777029026,2870.6952892435966,0.006927062045754784,7.798161244163535e-07,0.006926282229630367
2013-01-29,19.5621580238926,66220.95009532227,33.47208601424571,1978.3932817075893,480769.22660549276,1180.351751782842,0.014401140196903082,7.2792100185829495e-06,0.014393860986884499
2013-01-30,19.7981933478705,56619.50000774041,0.09227326796444765,613606.7493518878,480769.22660549276,467665.09644775366,0.012298068499828854,2.0042264060521642e-08,0.012298048457564794
2013-01-31,20.502697917887,58211.22585256332,3.086719623605625,18858.604910985166,480769.22660549276,8996.346756237706,0.012910671735042532,6.846037549427659e-07,0.01290998713128759
2013-02-01,20.499544897991,85255.32154542016,45.26554665566934,1883.4484026880132,666.2739859183469,6046.992369993501,0.01854042893738463,9.843874093351411e-06,0.018530585063291277
2013-02-02,19.6916865333504,19610.959561232437,13927.550421570577,1.408069543288787,0.43026659198518397,408.9051514884009,0.004088596430735041,0.002903689274597493,0.0011849071561375484
2013-02-03,20.5855190552894,23517.47740791635,29.557103047331744,795.6624629367858,452322.77904526563,242.41694709897138,0.005094359085136475,6.402663594727372e-06,0.005087956421541747
2013-02-04,20.5326352292625,18212.851081776706,619.9497639182096,29.377946636623836,14.747757450837888,648.8146134841053,0.003916776161150897,0.00013332368696824002,0.0037834524741826568
2013-02-05,20.6078211379366,21611.97558674047,19.986279638354805,1081.3405985407041,14.747757450837888,657.4714563671217,0.004638996953395412,4.29004234156736e-06,0.004634706911053845
2013-02-06,21.2016287160435,28170.442027977195,136.61226421761933,206.20726981804876,307568.2250434896,69.86789893410538,0.006177777319805339,2.995906655112804e-05,0.006147818253254211
2013-02-07,22.1217808336164,31381.44990158607,231.1220601295583,135.77868717505726,307568.2250434896,38.93911771190835,0.007123581191157366,5.2464649197653884e-05,0.007071116541959712
2013-02-08,22.7209548939684,43216.27165765217,21.060359356948844,2052.0196699964195,242596850.61263734,1129.3161676657994,0.00996664787566782,4.8569943170599385e-06,0.00996179088135076
2013-02-09,23.6838176687102,36680.85380203448,2.6721743886591307,13726.96855329137,242596850.61263734,4964.920291753363,0.008733409043639756,6.362227034858116e-07,0.00873277282093627
2013-02-10,23.9682983039163,19392.95749907499,5.93634325623991,3266.818757269525,242596850.61263734,1283.8575260785035,0.00464655408617125,1.4223482939882883e-06,0.004645131737877261
2013-02-11,24.5484159214328,29196.544812744367,11.011936487681202,2651.354268652554,1890221.4745163098,1156.0381514949797,0.0071069723463261765,2.6805064982651354e-06,0.007104291839827912
2013-02-12,25.2722410036258,34432.34126804011,1.2065826689301187,28537.07595400106,938385.19569342,11931.266889818035,0.008547401797702567,2.9951918730146473e-07,0.008547102278515266
2013-02-13,24.2671997269565,38954.67733790143,7077.404155297654,5.504091116337147,1.6116450547541847,2303.1600942560813,0.009206122351140706,0.0016725962845737152,0.00753352606656699
2013-02-14,27.2405756807618,60257.4042560798,0.5619581678228285,107227.56195453585,7974015.437702518,42467.16873157571,0.015718418542926604,1.465893493838008e-07,0.01571827195357722
2013-02-15,27.0929671863023,58156.64456474196,928.8318809068229,62.612670559890084,26.203930249288348,412066.5495366779,0.01485049423931516,0.00023718033596906572,0.014613313903346095
2013-02-16,27.315626951386,33296.77305971008,0.0941584831487639,353624.7818170932,26.203930249288348,244866.44194707778,0.008489214268711751,2.4006276441063064e-08,0.00848919026243531
2013-02-17,26.8961429574462,29867.285466357254,2776.173427250767,10.758436477052049,5.4422990393774855,2415.556660347543,0.007438541367415254,0.0006914147221375341,0.00674712664527772
2013-02-18,26.9495528329032,26144.094386411325,1147.196342688609,22.789555208255912,7.559618151193668,34338.1640035257,0.006477290586192374,0.0002842218958203214,0.006193068690372053
2013-02-19,29.4338080772419,53477.646196213725,0.6953482861031769,76907.712674334,7.559618151193668,20995.911880920215,0.014249100701768045,1.852753151313434e-07,0.014248915426452914
2013-02-20,29.8254917390948,37849.610207776626,0.0,,7.559618151193668,20995.911880920215,0.010102807990808364,0.0,0.010102807990808364
2013-02-21,29.7440465328677,25210.232360227033,536.5240399407555,46.98807599191793,19.81067803391418,20995.911880920215,0.0066591972768879635,0.00014172100338888873,0.006517476273499074
2013-02-22,30.2975680514547,36335.336717929844,0.0,,19.81067803391418,20995.911880920215,0.009670862178772464,0.0,0.009670862178772464
2013-02-23,29.8027220992694,23804.15704447988,2854.4763365452945,8.339237827870555,2.490137273863246,20995.911880920215,0.006191532570634187,0.000742457847879272,0.005449074722754915
2013-02-24,29.8999716476785,25324.832519491425,718.7451523108239,35.23478723727045,14.702772587403821,20995.911880920215,0.006559765007461952,0.00018617297057276397,0.006373592036889188
2013-02-25,30.4005261184774,95581.95856455568,0.0,,14.702772587403821,20995.911880920215,0.02452236086734086,0.0,0.02452236086734086
2013-02-26,31.1830423997297,37137.10766073416,0.004912477686953593,7559750.909273694,3434054.9296933147,20995.911880920215,0.009668041221386458,1.2788835687068053e-09,0.00966803994250289
2013-02-27,30.9836793238208,12443.646140294977,1264.6924947959299,9.839266218072147,4.796998902623858,20995.911880920215,0.0032055199536955474,0.00032578851742092813,0.0028797314362746193
2013-02-28,33.3959966454728,89506.93884035396,0.0,,4.796998902623858,20995.911880920215,0.0242222095786533,0.0,0.0242222095786533
2013-03-01,34.569714835953,45684.50350225351,0.0,,4.796998902623858,20995.911880920215,0.01262258294050638,0.0,0.01262258294050638
2013-03-02,34.2886615198049,24279.17317913251,1233.7888866430362,19.678547474351696,11.534809273949932,20995.911880920215,0.006605496828529399,0.0003356699389087921,0.006269826889620607
2013-03-03,34.5590920096587,16952.640099261276,15.999427902951453,1059.577892540394,419.1549028625188,20995.911880920215,0.004622017340419672,4.362130781473876e-06,0.0046176552096381974
2013-03-04,36.2221354708367,38260.807663005166,0.0,,419.1549028625188,20995.911880920215,0.010801608077698598,0.0,0.010801608077698598
2013-03-05,40.7062021057804,97114.47031113815,0.049983832800532216,1942917.636962488,1124875.516067121,20995.911880920215,0.029858054883578736,1.5367637987093537e-08,0.029858039515940748
2013-03-06,41.357116237616,103463.88974425403,0.01968889695600639,5254935.813592688,2481918.9372583744,20995.911880920215,0.03127037850932006,5.950668023086882e-09,0.03127037255865204
2013-03-07,41.8823065065484,71773.15560961288,0.0,,2481918.9372583744,20995.911880920215,0.02146987644871103,0.0,0.02146987644871103
