date,btc_price,realized_cap_usd,lth_realized_cap_usd,sth_realized_cap_usd
2022-11-17,16683.8645945887,395771460499.5378,319147340048.2901,76624120344.12663
2022-11-18,16690.5061646123,391483888990.9628,313317621766.2771,78166267268.69434
2022-11-19,16694.0173694121,391288958019.8957,314121098017.76807,77167859993.91801
2022-11-20,16275.4041131052,391004097762.0308,314246226919.0731,76757870818.7031
2022-11-21,15774.4832353555,390285432646.52094,313931656558.03,76353776086.68091
2022-11-22,16205.8221488175,389816593908.21094,313503463656.5509,76313130339.70673
2022-11-23,16613.9113100967,390054513027.7548,313206010847.81213,76848502135.81844
2022-11-24,16596.708046295,389828650569.9668,313182732540.5841,76645918045.20882
2022-11-25,16512.9170255092,389595699957.05426,313148754779.71173,76446945213.04811
2022-11-26,16453.3220545922,389355589376.411,313076385585.98425,76279203858.12936
2022-11-27,16419.6793920512,389269099927.3392,313264072194.2965,76005027666.04706
2022-11-28,16210.7752707756,388767309530.3812,312760152418.4288,76007157121.63922
2022-11-29,16438.8702427102,388610825559.3868,312776379324.2525,75834446126.2873
2022-11-30,17172.1372250751,388459643192.8829,312733110419.43207,75726532721.79922
2022-12-01,16979.0561874183,388289488029.5104,312651353564.19135,75638134427.1382
2022-12-02,17096.8104732562,388062482291.76526,312609765577.42816,75452716782.33722
2022-12-03,16888.6496011212,387967356010.9824,312871375289.6177,75095980825.49834
2022-12-04,17118.4665376458,387789000425.2557,312707226498.5929,75081773854.66716
2022-12-05,16968.8908322988,386666626321.2219,311230267062.45636,75436359421.68257
2022-12-06,17089.9333898539,386348371945.1259,311358680039.4246,74989691911.66241
2022-12-07,16839.0737573858,386277762182.96735,311427270103.5448,74850492076.97685
2022-12-08,17226.214010572,386142168976.9864,311324672074.9348,74817496783.14038
2022-12-09,17129.6601171897,385805741584.2523,311087524663.6496,74718217074.94371
2022-12-10,17129.1862768961,385810928349.62933,311327260299.13367,74483667964.27194
2022-12-11,17092.5710718811,385704064097.1068,311162595136.5921,74541469041.69815
2022-12-12,17208.8355970428,385651365868.252,311060447002.4081,74590919003.8967
2022-12-13,17776.8698615716,385510062876.03625,310760197287.3389,74749865637.13275
2022-12-14,17800.5289116282,385190680040.55347,310174601197.1753,75016078790.86153
2022-12-15,17358.599966588,385062578514.7672,310190396635.3502,74872181873.62706
2022-12-16,16636.3019783046,384816996317.41223,310209368059.83154,74607628321.07184
2022-12-17,16780.6374709485,384712780454.7359,310297135452.3373,74415645072.48824
2022-12-18,16738.692624659,384660155089.31305,310279657226.2254,74380497846.381
2022-12-19,16441.5653963005,384078448529.6528,310142751107.61383,73935697418.9297
2022-12-20,16903.9868964253,384032913418.48334,310152027478.0037,73880886030.6092
2022-12-21,16825.6031068065,383759377428.98535,311011436187.70447,72747941393.34338
2022-12-22,16819.3397917948,383623364711.8788,310945334307.12427,72678030451.07527
2022-12-23,16776.5713879112,383473323703.0747,311338827366.6671,72134496337.56538
2022-12-24,16831.4918982042,383407899922.85754,312521917082.46075,70885982872.01105
2022-12-25,16832.5436938815,383222304099.40533,312290348256.2566,70931955942.6356
2022-12-26,16922.0231290302,383194337396.2477,312383291727.88184,70811045678.40671
2022-12-27,16701.5323619558,383002296465.4205,312353894824.9504,70648401636.54135
2022-12-28,16541.4723044317,382464829287.36945,311399075241.568,71065754129.29634
2022-12-29,16640.1263641993,382117114667.32855,310880910755.1424,71236203923.27487
2022-12-30,16605.7238616281,381996545254.9514,310850285844.2016,71146259463.65282
2022-12-31,16537.3493546371,381198505759.96576,309758257753.02026,71440248052.92035
2023-01-01,16614.7996181354,381158477685.54785,309834503824.9482,71323973960.10207
2023-01-02,16671.8455481964,381135500498.22784,309822875430.74634,71312625130.19202
2023-01-03,16668.5747367951,380982418449.64667,309648224513.76746,71334194029.4245
2023-01-04,16855.1515566319,380790560236.25104,309383580135.02783,71406980164.11842
2023-01-05,16826.853077852,380670595824.5053,308887215468.43085,71783380372.67429
2023-01-06,16950.685352777,380490713689.69305,308724686231.9721,71766027467.4615
2023-01-07,16947.9786911474,380408536647.70496,308654679774.86475,71753856733.87607
2023-01-08,17120.2536044793,380401065138.6355,308648406447.35614,71752658643.96779
2023-01-09,17185.4426286406,380371491491.2811,308569357674.207,71802133879.34375
2023-01-10,17444.3911017755,380214792415.6257,308250911571.3184,71963880772.24197
2023-01-11,17937.9085106608,379974247488.3319,308110363594.1532,71863883841.59814
2023-01-12,18853.0342288496,380186425331.1774,308197326584.3619,71989098715.50818
2023-01-13,19929.2964216156,380533458775.35944,308098794999.22144,72434663886.04227
2023-01-14,20955.5153194575,380792493463.6587,308046310821.5563,72746182744.8599
2023-01-15,20876.5832655193,380868207207.3909,307928769818.01086,72939437318.77068
2023-01-16,21186.604577389,381053082423.8068,307697166759.793,73355915610.75662
2023-01-17,21138.9164686384,381237527346.5951,307540443567.9744,73697083787.64944
2023-01-18,20678.3348791823,381170133914.2763,307297107639.3853,73873026360.31519
2023-01-19,21078.4544974041,381130117967.2237,306879134924.9679,74250982960.27032
2023-01-20,22682.2029187614,381547016544.52454,306772099006.0008,74774917597.51913
2023-01-21,22779.2138078613,381730156185.36847,307034704320.55695,74695451766.85374
2023-01-22,22718.1314335012,381877372824.2105,307069801315.2619,74807571594.90169
2023-01-23,22918.3699917327,381962218408.1517,306835890115.7243,75126328347.52045
2023-01-24,22638.901587247,382049322344.0716,306817851415.127,75231470919.46199
2023-01-25,23059.3851644209,382259197954.4429,306777204656.43585,75481993259.7251
2023-01-26,23019.9101609654,382070734671.94775,304870983721.2864,77199751007.32309
2023-01-27,23079.9557865419,381852242241.11285,303830869414.32495,78021372699.2393
2023-01-28,23036.0163159092,381929891024.1494,303939245580.3401,77990645350.7507
2023-01-29,23755.8522960817,382086418150.3652,303901028486.928,78185389678.2069
2023-01-30,22836.7994097976,382110899424.4571,303845956748.65533,78264942623.39919
2023-01-31,23132.6366267087,382274941398.74023,303815310851.1944,78459630543.33542
2023-02-01,23730.892108563,382798045444.40375,303847719460.89825,78950325974.14424
2023-02-02,23472.9378986901,382897438832.8148,303779902077.85535,79117536763.76335
2023-02-03,23427.2999489355,383033175263.68365,303550767871.9433,79482407242.63998
2023-02-04,23323.8704017848,383185828100.5038,303554556291.92236,79631271921.63725
2023-02-05,22939.8873379221,383196202157.5074,303513836325.79956,79682365909.46873
2023-02-06,22762.160401592,383231546342.07214,303509856822.97577,79721689631.65517
2023-02-07,23250.8437643727,383336341843.8412,303416350624.53,79919991238.3331
2023-02-08,22965.0353709284,383391545811.69824,303527700528.29895,79863845375.67899
2023-02-09,21799.4426181371,383262075007.74426,303434429113.51105,79827645992.66708
2023-02-10,21632.2158073977,383160751730.11774,303236849993.8543,79923901850.54466
2023-02-11,21862.6260227177,383170010324.76544,303428318495.25305,79741691992.2004
2023-02-12,21790.25455289,383156935685.1716,303377462058.91833,79779473509.01802
2023-02-13,21792.5223461046,383128488213.12744,303364032673.65027,79764455583.66345
2023-02-14,22208.9199618737,383182654270.04126,303457601525.781,79725052856.5932
2023-02-15,24323.5166590462,383582506645.62787,303339324673.98773,80243181981.60744
2023-02-16,23533.2769528505,383673378215.874,303270356027.5301,80403022175.62135
2023-02-17,24571.6150380305,383936122580.18353,303171533607.4622,80764588993.42883
2023-02-18,24635.5338888335,384032249304.9347,303176362242.0658,80855887118.7994
2023-02-19,24279.6343367959,384092183479.30194,303101993554.8515,80990190013.66855
2023-02-20,24835.755894074,384230809743.2648,303102546827.4209,81128262954.33946
2023-02-21,24444.1011345712,384291153577.5585,303169051908.0504,81122101805.70915
2023-02-22,24186.0885791748,384231662687.28375,302870338261.1955,81361324364.2582
2023-02-23,23939.6688327525,384323129673.3112,302866411043.70294,81456718612.32611
2023-02-24,23194.499333278,384208768704.312,302609144606.3275,81599624124.64456
2023-02-25,23163.049349882,384170054296.8434,302553082430.44385,81616971899.44771
2023-02-26,23557.2229146909,384239673092.6104,302525839338.34595,81713833713.27359
2023-02-27,23499.8309774113,384322120035.0546,302388428622.5401,81933691389.64839
2023-02-28,23131.2984639804,383925072816.22675,301484618114.727,82440454679.85974
2023-03-01,23649.4803930443,383788736214.88654,300710113349.9759,83078622775.42915
2023-03-02,23470.0361999682,383759297191.4941,300632487768.82306,83126809388.88783
2023-03-03,22361.1191692556,383619033338.5999,300638798421.6941,82980234875.59894
2023-03-04,22355.8306157683,383625072525.82825,300716332104.85394,82908740520.22578
2023-03-05,22429.4908591502,383413166642.52057,300220869571.68274,83192297118.70898
2023-03-06,22412.6705271364,383347104096.65466,299967873287.12555,83379230793.55925
2023-03-07,22200.2507201629,382049763159.4512,297468318187.26074,84581444909.68144
2023-03-08,21710.6990275416,381911777567.30286,297517255731.10846,84394521903.42451
2023-03-09,20375.6834685557,381550838418.968,297738331151.49994,83812507324.89659
2023-03-10,20213.7629924351,381311861369.3651,297912255234.9119,83399606217.1325
2023-03-11,20620.2077794277,381294254848.28064,298068819511.64966,83225435300.75577
2023-03-12,22145.8844282266,381430599979.14294,298127083421.5755,83303516532.99687
2023-03-13,24208.7267998456,382081157668.7358,297745187748.09143,84335969918.19208
2023-03-14,24763.5637364342,382560220771.58,297529648515.2953,85030572269.50832
2023-03-15,24380.3366925489,382749207968.86835,297064199232.77295,85685008829.12834
2023-03-16,25057.7204466164,383061691035.6745,296933834494.6163,86127856518.97037
2023-03-17,27449.2125371784,384215924252.4966,296891993953.5661,87323930332.8274
2023-03-18,26990.2099147727,384351726141.5484,296850496963.71497,87501229149.39719
2023-03-19,28043.8685945591,384638901303.3688,296732647818.1145,87906253612.36172
2023-03-20,27808.5477374102,384991157412.63165,296514256514.6428,88476900892.89253
2023-03-21,28200.5289595314,385417841320.55994,296711378782.5883,88706462565.35739
2023-03-22,27351.0672482204,385569529514.5123,296543137228.7895,89026392228.31668
2023-03-23,28365.4052559054,386224398932.9946,296267276309.52014,89957122541.85684
2023-03-24,27508.9778733925,386356433261.9145,296183241162.9338,90173191977.38138
2023-03-25,27522.8566887814,386429467879.66046,296149692536.73035,90279775229.76375
2023-03-26,28018.322473185,386622019919.4544,296266861931.7166,90355158006.00705
2023-03-27,27176.1206279737,387152736249.8012,296213951718.014,90938784389.80121
2023-03-28,27286.6561737917,387314272393.1874,296149293672.0872,91164978848.45137
2023-03-29,28364.9268668795,387659493967.24713,296162931848.8156,91496562246.5922
2023-03-30,28063.4394407859,381748118802.8821,285367220466.1028,96380898426.413
2023-03-31,28497.2081539256,382192199287.40155,285239084239.1822,96953115060.74153
2023-04-01,28481.8954584263,382366250381.4429,285252763346.18787,97113487079.98982
2023-04-02,28215.1372410906,382436468050.9981,285342739928.83466,97093728109.4796
2023-04-03,27815.0788799947,382541888584.6408,285263788901.4082,97278099688.7017
2023-04-04,28183.4796906071,382704983777.1656,284935210584.6643,97769773205.73041
2023-04-05,28183.1127411209,383039328741.63654,284528108187.5926,98511220530.70918
2023-04-06,28046.5936404394,383110533573.5649,284042453331.7323,99068080299.70422
2023-04-07,27923.8296812933,383043729871.96246,283625355215.59485,99418374798.65791
2023-04-08,27964.8602674257,383105493383.08105,285880480966.0023,97225012264.83441
2023-04-09,28342.2800906457,383177426294.1087,286049037396.047,97128388918.40659
2023-04-10,29651.8259220904,383577774758.8842,285733266633.2871,97844508100.64616
2023-04-11,30230.4027905525,384274065679.92645,284885899405.35,99388166393.45921
2023-04-12,29908.9683587085,384375995657.8543,284150244281.6769,100225751291.10982
2023-04-13,30418.117768826,384743587148.8899,284744314182.66174,99999272950.57584
2023-04-14,30495.9936496767,385160197132.7744,285272731101.1356,99887466112.46681
2023-04-15,30326.254282035,385248651155.37775,285910358464.42255,99338292737.82228
2023-04-16,30319.3392117242,385345484393.1834,286659857698.20447,98685626640.67192
2023-04-17,29454.288611993,385332718656.2984,286812715559.8404,98520003213.79794
2023-04-18,30392.1774635086,385710487425.6688,287258322271.20703,98452165241.81784
2023-04-19,28838.336552442,385868481622.0934,287577020717.3664,98291460913.34106
2023-04-20,28256.5932505126,385844736208.67175,288105884133.9603,97738852052.5815
2023-04-21,27284.2446886479,385859682880.3339,288850590438.5259,97009092538.13069
2023-04-22,27841.7754958968,385938879121.27905,290296086922.76904,95642792133.8914
2023-04-23,27607.8347430762,386025850282.0989,290458430199.8928,95567420133.58719
2023-04-24,27541.5807831025,386035103381.33295,290627009879.1876,95408093544.08595
2023-04-25,28305.8791292559,386164035753.50946,290772516733.7655,95391518989.41617
2023-04-26,28527.3021598618,386358097320.7185,291359632990.4722,94998464400.61386
2023-04-27,29491.4405723241,386563354705.8623,291606279670.7972,94957075025.27678
2023-04-28,29342.4943883475,386761592893.37537,291591738902.8154,95169853933.38342
2023-04-29,29279.6788958756,386928662188.52057,291579730319.0183,95348931822.80861
2023-04-30,29269.3284190614,386982249272.0307,291623916334.7421,95358333008.16264
2023-05-01,28104.486312544,386917081964.45435,291653641176.9774,95263440688.88196
2023-05-02,28696.6191722905,387070952550.4294,293788632699.7318,93282319832.95247
2023-05-03,29037.9933377395,387762818007.1393,293801203007.1398,93961614901.00563
2023-05-04,28878.6029922569,387815539622.95135,293927468446.46063,93888071190.35753
2023-05-05,29563.5199685999,387985143784.8692,294064317493.1462,93920826232.11108
2023-05-06,28933.2955078631,388001352707.9997,294232423029.088,93768929796.82486
2023-05-07,28498.5019364021,389851633862.65295,292275858292.0171,97575775604.16533
2023-05-08,27736.6673104092,389995811949.62585,291934379732.5303,98061432163.07704
2023-05-09,27666.1663334429,389956749400.8059,292022118698.5843,97934630757.44194
2023-05-10,27639.9301236234,389925015210.96533,291948298615.11053,97976716748.31847
2023-05-11,26999.795182326,389849479340.3556,291807224636.8614,98042254685.9516
2023-05-12,26819.5447111702,389907927903.79584,291625640880.82983,98282286947.3881
2023-05-13,26798.5986390513,389914140506.9555,291786591217.12524,98127549381.84131
2023-05-14,26933.8020596763,389983205330.02014,291787269023.9753,98195936385.08133
2023-05-15,27197.7040446513,390406604125.28125,291566209262.7706,98840394852.45958
2023-05-16,27046.494616832,390558034081.77527,291637260463.60614,98920773586.40865
2023-05-17,27408.6745498218,390652998061.5929,291924361559.8871,98728636466.39366
2023-05-18,26838.9668512658,390579322640.11945,292158113874.37024,98421208855.23074
2023-05-19,26897.8682529666,390543970417.939,292341637026.4342,98202333400.55829
2023-05-20,27132.4253543435,390595855846.8085,292475915372.902,98119940503.28737
2023-05-21,26767.9729382682,390611337968.45435,292524103727.63226,98087234258.01741
2023-05-22,26869.9450609306,391175512270.37665,292147322012.0533,99028190330.9379
2023-05-23,27232.2067834683,391278144327.49927,292086268931.6708,99191875410.42969
2023-05-24,26347.4019321724,391210002928.11334,292048615913.5656,99161386988.33255
2023-05-25,26487.339972648,391496261835.2856,291194747700.7055,100301514054.50583
2023-05-26,26723.7398235066,391541074147.2083,291015954972.3855,100525119058.91814
2023-05-27,26872.1392590869,391571868598.5596,291461264660.92065,100110603981.10542
2023-05-28,28084.3386929541,391751810218.0006,291503103181.9825,100248706888.70125
2023-05-29,27748.8249884538,391854322083.1833,291458067016.767,100396255111.84297
2023-05-30,27710.973035485,392022675415.21106,291321068136.0515,100701607290.05635
2023-05-31,27230.3080428998,392058304018.7232,291212253786.3426,100846050196.30061
2023-06-01,26829.29960344,392113606724.35706,291201260765.0046,100912346010.47066
2023-06-02,27260.1298849564,392240603974.0279,291268977252.5226,100971626690.13345
2023-06-03,27086.3172554771,392243056611.4276,291451647527.8495,100791409089.01491
2023-06-04,27135.7904122839,392266034621.5067,291829635580.5775,100436399038.65501
2023-06-05,25765.7963247578,392095149164.57794,291521532306.94635,100573616877.08951
2023-06-06,27248.3246542986,392388696746.46625,291502661038.0549,100886035733.16841
2023-06-07,26613.1697965198,392373372923.79535,291591298569.87683,100782074242.61346
2023-06-08,26521.1529700854,392393863229.03406,291673830596.0603,100720032655.99455
2023-06-09,26507.0890083425,392424759553.5173,292020705286.0239,100404054240.89308
2023-06-10,25881.4306723709,392317724670.0725,292067384118.43774,100250340577.08952
2023-06-11,25954.4633197473,392313583359.0668,292123940266.6856,100189643104.70398
2023-06-12,25989.8934186014,392283674582.81976,292086208107.10736,100197466404.70886
2023-06-13,25954.7612096253,392261110268.14154,291958447454.53253,100302662806.64137
2023-06-14,25172.5104139701,392201070592.0835,291647180461.67645,100553890177.20944
2023-06-15,25592.4132007647,392165880309.13135,291456828548.11835,100709051725.37791
2023-06-16,26346.9089448547,392277480520.03253,291628460568.36816,100649020001.67018
2023-06-17,26529.2967946286,392283804950.66974,291857749141.82605,100426055762.95338
2023-06-18,26352.3262313544,392416694447.2094,291783968172.58356,100632726245.14708
2023-06-19,26852.392167205,392327529832.9868,291812256699.2539,100515273219.7964
2023-06-20,28318.3604233876,392507585191.7466,291110403192.9766,101397181974.67133
2023-06-21,30004.3066633103,393062511332.3816,290583417015.0495,102479094317.54094
2023-06-22,29903.0951256052,393392433702.7019,290529667223.4178,102862766534.63916
2023-06-23,30695.0319627857,393848403808.68365,290142227891.03235,103706175831.69188
2023-06-24,30547.2538887232,394077647505.5039,290317941539.4075,103759706078.18468
2023-06-25,30468.4754666978,394231298572.0721,290517902730.1975,103713395737.11374
2023-06-26,30295.226396642,394475989864.5084,290486776039.92395,103989213762.02823
2023-06-27,30668.9243387284,394936779529.67114,290434613185.1628,104502166462.54025
2023-06-28,30101.2258952121,395279619754.2042,290292019586.0603,104987600168.60828
2023-06-29,30440.1023199044,395329026783.87854,289548733412.0602,105780293299.8896
2023-06-30,30437.7451668473,395661346072.52344,289831430468.75586,105829915546.9693
2023-07-01,30533.7461791116,396230679238.0924,289809029666.85333,106421649597.5795
2023-07-02,30629.064612191,396362767707.0549,289835568006.9926,106527199738.21753
2023-07-03,31173.6004676264,396603676700.0136,289792462771.7137,106811213937.44023
2023-07-04,30804.9314937316,396719818583.6151,289797420942.7719,106922397659.17987
2023-07-05,30527.0969511612,396824792791.97833,289950998772.6388,106873793995.36894
2023-07-06,29930.3254083315,396335951887.3314,288705282406.0997,107630669326.2275
2023-07-07,30382.6523200649,396491680584.2919,288838905961.82263,107652774765.19449
2023-07-08,30323.0188403165,396563932045.06824,289034746415.2227,107529185590.90514
2023-07-09,30061.3743526232,396625427945.3975,289025209179.4705,107600218643.22299
2023-07-10,30414.3935333379,396783007345.6905,288948401834.88525,107834605509.3087
2023-07-11,30647.2187156785,397025346455.0561,288846411671.32715,108178934695.8086
2023-07-12,30413.994084819,397169608254.03625,288810794391.86816,108358813844.96014
2023-07-13,31481.4081376011,397357919816.40765,288279984394.21234,109077935474.20268
2023-07-14,30345.7701035837,397377749237.0974,288194331068.9347,109183418067.39603
2023-07-15,30318.1340815308,397423948399.31335,288253432094.3783,109170516282.6697
2023-07-16,30254.0284882476,397477096754.27905,288282006302.32385,109195090405.66513
2023-07-17,30156.5844242845,397407238383.06006,287970887231.6117,109436351198.91498
2023-07-18,29884.3573854079,397564011769.7354,287891121183.9419,109672890600.80151
2023-07-19,29935.6891157405,397748302461.2539,287884811139.5485,109863491452.54749
2023-07-20,29811.4849347523,397827967102.68427,287902914051.61774,109925053017.29002
2023-07-21,29892.1365446573,397713370508.25543,287616455690.18335,110096914754.22427
2023-07-22,29804.3500738858,397779014559.5988,287760241572.43915,110018772995.72543
2023-07-23,30101.2645734077,397874862045.75775,287819545614.5419,110055316427.01282
2023-07-24,29206.0663216961,397824021875.3674,287727024295.2138,110096997617.7886
2023-07-25,29256.1875846369,397847393252.2235,287681989277.74915,110165404023.41153
2023-07-26,29375.3055204941,397882642955.8015,287745735615.371,110136907403.16862
2023-07-27,29239.7913150158,397500921891.7919,286393229894.6767,111107691939.21321
2023-07-28,29335.4470402998,396173633556.6103,281822835518.71893,114350798129.62148
2023-07-29,29383.336465198,396215697927.18896,281967856608.3826,114247841288.82704
2023-07-30,29364.3837700405,396250072530.6599,281992223691.3104,114257848870.88187
2023-07-31,29258.5076902706,396211672259.5146,281843698893.8934,114367973319.35793
2023-08-01,29703.8104813107,396311319104.4398,282197856002.85516,114113463138.5637
2023-08-02,29177.9478242776,396164144976.2345,282284813392.50574,113879331511.41768
2023-08-03,29184.4729902195,396204788497.53046,282885183000.34906,113319605452.88171
2023-08-04,29096.0701444857,396244472935.3404,282846652622.4591,113397820285.58044
2023-08-05,29072.4311106811,396274287751.988,283037785398.91736,113236502467.86261
2023-08-06,29079.1215999119,396327883575.7318,283034404152.12726,113293479416.03587
2023-08-07,29197.986038807,396361439597.7784,283379814604.5159,112981624955.96161
2023-08-08,29774.8224448097,396440091540.15027,283202886632.85626,113237204925.65134
2023-08-09,29579.4693139563,396534240852.73126,283930172672.02344,112604068250.96341
2023-08-10,29439.068889827,396554142553.1616,283846277152.285,112707865316.6631
2023-08-11,29408.1385408148,396648819981.7705,283926502643.2489,112722317444.35687
2023-08-12,29431.2391205862,396736693309.9707,284088020337.61,112648672814.2884
2023-08-13,29294.0071031849,396800297306.16736,284344280918.54663,112456016378.13089
2023-08-14,29414.4402033915,396875937637.4222,284286756678.4482,112589180954.21732
2023-08-15,29181.7271502883,396913852241.9331,284559079314.4835,112354772808.94397
2023-08-16,28714.3609957384,396891668238.13165,284714097066.9346,112177571071.7952
2023-08-17,26668.375876092,396589115434.86115,284757172983.59546,111831942445.89484
2023-08-18,26068.756541312,396300873267.6409,284566808022.34393,111734065227.60765
2023-08-19,26110.5955282053,396274792706.2498,284898094343.09955,111376698379.60031
2023-08-20,26203.1956390114,396280157945.7608,285047062933.8131,111233095058.2717
2023-08-21,26176.5093140249,396145460903.7582,285156925080.9961,110988535826.57254
2023-08-22,26042.2437082433,396029733973.79486,285324857749.30414,110704876369.2112
2023-08-23,26442.198971668,396004516460.88,285560564368.4022,110443952038.01785
2023-08-24,26183.9661193447,395834732122.3705,285751943078.5254,110082789011.38287
2023-08-25,26059.7902007569,395708560123.4599,286152867530.8276,109555692748.23634
2023-08-26,26033.3825013828,395686415990.2143,286327782677.3978,109358633337.04478
2023-08-27,26103.6600177839,395742539554.0214,286383595320.6214,109358944170.48831
2023-08-28,26119.3483138369,395692150996.1938,286514193845.6152,109177957178.12016
2023-08-29,27740.1326391347,395695276240.10754,286072167835.1834,109623108339.88054
2023-08-30,27314.1128866737,395689258602.1316,286250789626.49774,109438468875.27177
2023-08-31,25954.5020137399,395502904789.03394,286380926390.05756,109121978475.87564
2023-09-01,25927.762485267,395436571991.9518,291532101266.11865,103904470768.2654
2023-09-02,25909.5771757153,395433727914.6718,291977129878.00714,103456598027.56595
2023-09-03,25985.1483294931,395419615155.1304,292090035225.89233,103329579823.35551
2023-09-04,25829.7607686328,395389588708.4693,292079752268.7896,103309836501.92978
2023-09-05,25801.3845443916,395295509328.5657,292209030323.9681,103086479069.70232
2023-09-06,25771.4578139339,395238912788.41315,292366935969.451,102871976761.34901
2023-09-07,26251.1493587611,395261129144.7438,292535757330.5394,102725371910.54231
2023-09-08,25918.6803715733,395221758549.59973,293446614739.7788,101775143764.81374
2023-09-09,25909.5640398976,395198256881.37177,293513305886.239,101684951156.06784
2023-09-10,25837.954001127,395201645030.41406,293574544890.90173,101627100226.03416
2023-09-11,25178.9378691104,395039210708.8124,293452689551.26624,101586521146.9202
2023-09-12,25849.7665024534,395032504399.68896,294330538154.88306,100701966289.2259
2023-09-13,26237.4208561472,395067517289.87415,295110851050.9925,99956666136.69275
2023-09-14,26543.9728778799,395223197235.3633,295496362400.42505,99726834903.93271
2023-09-15,26614.1097215987,395307150636.4604,295885773220.15204,99421377464.50116
2023-09-16,26580.1658687366,395338930841.629,296156555990.9205,99182374743.12904
2023-09-17,26538.0876010768,395372421858.4011,296243714528.611,99128707235.13457
2023-09-18,26789.2195875401,395514646935.3322,296277872865.6015,99236774139.65836
2023-09-19,27218.8557248351,395840714123.0558,296715963819.10175,99124750249.69485
2023-09-20,27132.0450120978,395834263441.6825,296892522014.777,98941741582.40492
2023-09-21,26571.1655764492,395787602042.2351,297098782757.9123,98688819322.9534
2023-09-22,26594.4556749723,395800870345.2699,297412544646.0368,98388325630.49234
2023-09-23,26605.3830969086,395825150493.62305,297634213772.8647,98190936775.04802
2023-09-24,26265.6243724177,395822158122.5531,297720076975.98773,98102081028.87604
2023-09-25,26308.025326399,395833653260.9845,297924765807.53955,97908887410.82433
2023-09-26,26259.3751262091,395829509921.288,297923152907.0156,97906357014.48766
2023-09-27,26363.1155185171,395824080399.678,297956769660.75653,97867310818.83548
2023-09-28,27029.25185203,395914847774.0386,298027290539.4378,97887557265.69762
2023-09-29,26916.1650929342,395983119673.1002,297932971507.29047,98050148161.45438
2023-09-30,26987.167631827,396053931973.69666,298069068939.6409,97984862998.3572
2023-10-01,27974.3425712162,396172013759.9455,298118592134.7739,98053421735.21492
2023-10-02,27513.5171289827,396162379974.01984,297679915602.5495,98482464469.41559
2023-10-03,27434.6743188398,396252343650.17255,297633572750.8159,98618770886.60957
2023-10-04,27758.2389203123,396427283336.3124,297660873912.2641,98766409451.35168
2023-10-05,27420.0566072926,396387035608.3421,297731629711.0444,98655406001.20944
2023-10-06,27954.2974682272,396575433318.80206,297522440418.5307,99052992818.3683
2023-10-07,27983.6529132693,396714461853.91345,297532383789.7094,99182078097.2771
2023-10-08,27942.1110753019,396760167239.03375,297665284389.95526,99094882910.49051
2023-10-09,27597.1824632686,396899642421.36206,299410592287.4328,97489050181.8914
2023-10-10,27403.905488386,396910530968.9648,299513172818.76874,97397358175.48897
2023-10-11,26900.086541431,396900215331.92413,299492681702.2709,97407533535.54048
2023-10-12,26767.8532170025,396853310607.2845,299668949572.5725,97184360925.6762
2023-10-13,26879.1505879939,396859466269.7528,299933882064.80414,96925584198.32521
2023-10-14,26874.3242751899,397062854846.5076,300292337947.20917,96770516749.60019
2023-10-15,27165.9801546294,397119372332.526,300317151001.55975,96802221418.63292
2023-10-16,28521.0531573359,397383237519.0088,300316246942.35425,97066990610.9335
2023-10-17,28414.706376303,397482347057.1852,300559177316.19586,96923169806.88063
2023-10-18,28337.1443338273,397614692006.2992,301044188519.2176,96570503442.92976
2023-10-19,28715.8962956434,397537565232.3885,300961136123.92993,96576429135.75586
2023-10-20,29686.7015620961,397868429757.4462,300689001233.1264,97179428426.36168
2023-10-21,29926.1134549487,397994519359.23175,300752075014.9092,97242444265.74893
2023-10-22,29996.4003905257,398100939709.8362,300771582691.54144,97329357134.01718
2023-10-23,33066.2832874463,399116017023.9201,300386924420.53235,98729092572.27997
2023-10-24,33921.6865795161,400248009192.3589,299772197099.8175,100475811941.15126
2023-10-25,34507.408481829,400862958466.261,300315994402.06476,100546964019.90005
2023-10-26,34162.9502605681,401543874970.4037,300434060565.3865,101109814452.86737
2023-10-27,33948.0095841118,401850784657.702,300626701916.8772,101224082804.13013
2023-10-28,34116.3111958282,402094615936.8031,300707175753.2098,101387440247.48253
2023-10-29,34561.3615527494,402315702854.0937,300667695577.14233,101648007279.13412
2023-10-30,34467.5972381937,402671764246.71106,300534697712.8779,102137066526.85985
2023-10-31,34677.694888327,403012158514.24554,300409262716.8212,102602895777.65852
2023-11-01,35441.3187280536,403850874698.6205,300232410173.999,103618464489.37468
2023-11-02,34968.0403739042,404205673504.0363,300525818936.072,103679854594.62805
2023-11-03,34760.1091460429,404588943179.97394,300135743377.56274,104453199824.3135
2023-11-04,35120.5284980712,404796396103.6311,300794028869.79236,104002367147.75429
2023-11-05,35113.2054948287,404946810515.991,300805854296.1281,104140956227.19836
2023-11-06,35066.7201316785,405218248191.49115,300988304171.3218,104229943890.64372
2023-11-07,35444.1351966701,405602188249.80286,300977327785.48596,104624860519.93208
2023-11-08,35665.3088145711,405976934527.455,301292519875.1556,104684414609.30272
2023-11-09,36730.3636407603,407074358716.7763,299514312280.5816,107560046478.18697
2023-11-10,37283.1547837519,407676756830.0032,299615924200.03674,108060832584.51094
2023-11-11,37160.9490354781,407883470190.09973,299688971760.8216,108194498442.71461
