date,btc_price,funding_rate,total_oi,oi_cme,oi_binance,oi_bybit,oi_hyperliquid,oi_bitget,oi_okx,oi_deribit,oi_coinbase,oi_kraken,oi_bitfinex,oi_mexc,oi_huobi
2025-04-01,82504.3,-0.000308,496102.8599999999,142870.9,102622.01,70312.48,10481.54,41465.05,34730.14,20295.96,2413.39,2517.19,7647.17,26140.61,34606.42
2025-04-02,85121.0,0.006665,496596.78,135214.0,104607.56,69833.89,10237.99,41565.82,35051.86,20086.5,2470.15,2426.2,7251.12,33229.94,34621.75
2025-04-03,82513.5,0.008403,491268.6,137336.6,103902.76,66370.8,9803.98,41981.4,34947.65,20956.8,2214.13,2437.73,7394.48,29192.12,34730.15
2025-04-04,83176.0,0.009205,498219.7899999999,140897.0,105468.2,65580.41,10305.69,42027.2,34998.36,20774.31,2272.91,2298.67,7680.71,31199.67,34716.66
2025-04-05,83861.4,0.003796,502807.3799999999,136989.0,106228.88,67844.97,11126.67,42152.27,34875.09,20360.29,2787.88,2397.16,8205.11,35082.47,34757.59
2025-04-06,83536.7,0.00597,499528.01,140510.5,104444.45,67688.94,10724.75,40812.79,35195.56,20454.15,2844.81,2358.05,8042.73,31656.21,34795.07
2025-04-07,78376.0,0.002096,516692.86,140510.5,110284.67,71577.66,12627.05,44301.82,37227.79,22190.87,2540.28,2475.03,7386.66,30366.87,35203.66
2025-04-08,79140.1,0.008991,503490.22,138704.4,107996.39,65874.06,12093.23,44081.51,35733.02,22422.95,2730.79,2432.5,7009.48,29212.49,35199.4
2025-04-09,76331.9,0.006996,520077.82,139920.5,111899.62,70884.06,12636.96,44920.88,37111.48,23796.92,2553.88,2391.86,7019.07,31517.15,35425.44
2025-04-10,82594.0,0.001535,518717.4199999999,137851.1,109678.89,66650.54,15057.14,43570.11,37489.02,22264.87,2487.8,2444.81,7037.54,38905.98,35279.62
2025-04-11,79560.3,0.003678,507800.04,136268.1,110093.46,65313.36,15444.97,42228.94,36661.82,23406.09,2383.17,2510.2,7010.06,31059.75,35420.12
2025-04-12,83422.0,0.004224,513669.99,133488.7,113216.1,68038.86,14200.45,40881.57,37664.47,21743.5,2565.3,2461.56,7016.47,36900.36,35492.65
2025-04-13,85238.4,0.006083,530646.27,138037.9,115890.74,69433.84,18801.13,41228.56,38708.06,22044.94,2643.91,2491.76,7029.71,38624.88,35710.84
2025-04-14,83713.8,-0.001258,516774.72,138037.9,112679.29,65777.57,14347.02,43269.88,36797.02,22510.82,2392.18,2509.85,7020.54,35847.91,35584.74
2025-04-15,84580.0,0.003246,511049.35,138066.8,110497.47,66177.53,13935.63,41367.34,36382.35,21904.76,2753.49,2455.7,7042.36,34848.81,35617.11
2025-04-16,83603.7,-0.000284,516641.02,138834.1,112218.27,67183.24,14608.89,41406.88,37472.96,22338.36,2791.68,2396.09,7036.69,34656.39,35697.47
2025-04-17,83990.1,-0.000594,511391.81999999995,139721.5,110935.74,65788.86,14176.36,41438.15,36688.19,22110.48,2857.19,2451.26,7028.74,32414.1,35781.25
2025-04-18,84949.9,0.00301,513662.7,142295.9,112092.33,66174.45,14201.01,39218.2,38130.96,22195.58,2940.35,2416.6,7032.64,31082.67,35882.01
2025-04-19,84419.6,0.004592,508113.02,141275.5,110410.35,66387.75,13732.03,39504.04,37876.72,21631.9,2916.51,2247.14,6841.8,29429.37,35859.91
2025-04-20,85046.9,0.005244,512535.55,141275.5,113154.42,66356.84,12940.45,40020.88,38098.21,21603.35,2819.36,2430.77,6832.54,31113.67,35889.56
2025-04-21,85193.1,0.006796,510591.48000000004,141275.5,111963.08,67159.69,13012.68,39673.3,37378.9,21618.0,2764.89,2289.77,6839.72,30518.9,36097.05
2025-04-22,87471.2,-0.010044,518868.73,141265.5,116379.69,68257.14,13552.62,39928.16,39633.93,21478.35,3004.31,2446.44,6875.57,29956.5,36090.52
2025-04-23,93404.9,-0.005276,531312.71,143552.6,117552.65,67511.73,13798.2,40960.72,43757.0,20739.96,2989.23,2607.1,7416.44,33477.86,36949.22
2025-04-24,93683.6,-0.000789,521187.79000000004,144937.1,114758.74,66501.12,12223.99,39184.46,41114.35,21145.31,3119.96,2442.26,7525.7,31273.99,36960.81
2025-04-25,93945.5,-0.007955,524027.2300000001,140583.3,116258.03,67708.86,12932.07,39172.03,43141.28,21333.7,3135.8,2494.89,7774.71,32443.89,37048.67
2025-04-26,94591.9,-0.001721,533390.51,143443.3,119284.24,69945.3,14325.4,38315.97,43054.98,19346.13,2815.64,2560.9,8230.25,34839.0,37229.4
2025-04-27,94582.0,0.003763,529739.42,147087.4,116521.92,69022.63,13528.07,37675.42,41848.64,19573.13,2906.1,2548.49,8269.49,33646.34,37111.79
2025-04-28,93700.1,3e-05,527897.6599999999,147087.4,116843.64,68776.94,12740.86,37659.82,42101.11,19605.09,2928.08,2500.49,8365.75,32609.16,36679.32
2025-04-29,94969.0,0.0004,522953.9600000001,147107.4,114619.11,68385.66,13261.58,37030.79,40875.01,19464.28,2895.16,2549.12,8258.01,31960.58,36547.26
2025-04-30,94196.0,0.003895,512094.41000000003,134618.2,114600.06,68809.0,13669.67,37032.17,39704.83,20181.32,2825.9,2588.01,8446.58,32727.12,36891.55
2025-05-01,94118.0,-0.006298,509126.4100000001,136903.1,111556.05,68089.39,14486.39,36590.79,39624.57,19925.51,3081.56,2573.95,8467.13,31244.45,36583.52
2025-05-02,96423.2,-0.004283,528159.52,135901.2,118849.59,69863.17,14604.04,37809.47,43331.55,20277.3,3111.42,2840.19,8181.65,36677.71,36712.23
2025-05-03,96836.9,0.002153,531963.8,143663.8,118792.03,65274.92,16796.96,37642.67,41757.27,20412.8,3126.53,2747.9,8075.8,36928.21,36744.91
2025-05-04,95815.4,-0.000175,527280.0299999999,145923.9,115875.95,65420.4,16009.35,37345.9,40304.22,20449.91,3191.17,2657.4,7965.0,35427.3,36709.53
2025-05-05,94230.2,0.001954,523148.99,145923.9,114124.92,65316.3,15027.37,37902.88,39690.15,20718.81,3226.11,2672.73,7932.77,33578.23,37034.82
2025-05-06,94694.1,0.001288,522133.86,145915.0,112808.59,64876.28,16155.27,38166.73,39539.32,20705.09,3379.63,2523.49,8008.01,33019.72,37036.73
2025-05-07,96799.8,0.004228,520794.37,140839.2,114911.32,64089.27,17032.62,37063.2,39434.69,20187.86,3218.65,2532.61,7934.16,36397.13,37153.66
2025-05-08,96988.4,0.010923,522685.28,142108.4,114101.18,63854.86,16932.61,38067.56,39778.33,20257.61,3346.21,2395.82,8140.13,36936.8,36765.77
2025-05-09,103234.0,0.007239,513252.52999999997,144529.2,110556.48,60714.46,16399.41,39017.99,37338.21,20939.52,3296.99,2650.11,8111.74,32708.19,36990.23
2025-05-10,102931.1,0.009606,514957.07,151928.2,109371.37,61286.78,14855.45,39044.45,35207.16,20101.06,3391.97,2595.96,8135.27,31996.72,37042.68
2025-05-11,104788.8,0.008165,514447.06,149161.6,111007.69,61111.37,15716.6,40024.65,35769.77,19555.17,3378.11,2616.93,8141.75,30860.38,37103.04
2025-05-12,104065.9,0.008203,527446.72,149161.6,112729.7,64593.99,21196.1,40986.37,35740.34,20064.63,3506.75,2776.52,8172.11,31439.81,37078.8
2025-05-13,102746.0,0.007511,530412.98,149153.7,113814.55,65031.86,22916.97,43072.57,37984.4,20209.33,3557.69,2745.72,8148.14,26714.05,37064.0
2025-05-14,104082.0,0.002523,524824.8999999999,146003.8,114460.77,65319.39,18473.84,41415.55,37082.78,19980.79,3629.6,2857.61,8012.52,30478.42,37109.83
2025-05-15,103450.3,0.003271,520140.9000000001,147996.7,112778.14,65686.97,18163.53,41056.58,36718.82,20290.85,3661.1,2784.81,7980.36,25892.58,37130.46
2025-05-16,103709.6,0.003692,519944.30999999994,149711.8,111134.51,63723.29,19045.33,39837.6,37566.68,21716.77,4058.61,2776.0,7895.98,25294.5,37183.24
2025-05-17,103412.2,0.007483,524263.76,152383.6,111425.52,65785.47,21114.32,39509.8,36293.9,20022.1,4016.45,2697.13,7849.39,25892.76,37273.32
2025-05-18,103093.0,0.007624,523448.05,156823.9,109768.01,64539.03,21355.21,37209.07,36370.66,20028.61,4132.79,2564.99,7895.28,25516.31,37244.19
2025-05-19,106428.1,0.005041,532419.0,156823.9,111915.61,65631.33,21262.37,37589.63,39985.47,19483.08,3995.58,2552.3,7865.62,27911.54,37402.57
2025-05-20,105531.5,0.004935,544706.4800000001,156826.6,113863.99,67954.25,27310.9,39057.46,39247.15,19897.86,4080.78,2639.46,7990.45,28426.44,37411.14
2025-05-21,106788.4,0.018085,558532.5900000001,161059.2,114892.02,68584.22,32859.19,38995.18,40737.5,19860.37,4068.65,2421.57,7764.36,29746.24,37544.09
2025-05-22,109608.7,0.010486,571542.4999999999,163439.8,118921.66,68770.22,39108.05,39049.56,40269.85,20272.55,3903.46,2422.66,7522.83,30163.9,37697.96
2025-05-23,111662.6,0.004755,577750.4500000001,164056.9,120665.91,69483.22,37956.89,41157.25,41737.4,20881.62,3844.89,2592.35,7310.2,30111.94,37951.88
2025-05-24,107272.3,0.004521,580072.7100000001,167737.5,116949.72,71902.68,42246.15,44598.3,39613.45,21610.08,3749.44,2575.02,7230.11,24152.86,37707.4
2025-05-25,107715.9,0.007836,568334.48,160427.6,120083.71,72990.5,31773.25,43938.17,41737.25,21061.88,4123.75,2547.92,7106.77,24757.62,37786.06
2025-05-26,108956.0,0.009673,565878.5000000001,160427.6,121531.26,74219.83,25909.49,42647.06,41213.58,21019.95,4293.94,2498.28,7069.21,27263.93,37784.37
2025-05-27,109391.9,0.002617,577944.55,160427.6,122985.53,74698.5,34143.62,41315.32,41154.28,21448.31,4216.08,2504.89,6918.34,30079.14,38052.94
2025-05-28,108864.0,0.006068,580864.93,160416.1,119695.11,75278.27,35108.59,44784.89,42050.22,21912.54,4351.42,2578.07,6858.69,29829.67,38001.36
2025-05-29,107723.1,0.006947,591690.9800000001,163812.6,121425.67,80091.49,32985.15,47816.31,41402.18,21491.46,4472.82,2683.46,6797.94,30761.02,37950.88
2025-05-30,105548.3,0.007465,591519.6399999999,157020.0,121444.1,80328.45,32787.26,48693.99,44163.0,21552.92,4410.36,2720.96,6787.29,33624.0,37987.31
2025-05-31,103976.5,0.005042,559206.28,158255.7,118459.13,75551.85,22175.14,46107.81,41649.57,18455.37,4487.25,2464.95,6870.86,26576.03,38152.62
2025-06-01,104544.6,0.003795,557862.9500000001,158313.5,118689.0,75719.81,22410.24,45628.64,41819.83,18190.18,4477.13,2474.14,6917.09,25068.98,38154.41
2025-06-02,105586.1,0.0038,559831.42,158313.5,118243.41,75850.66,25374.81,44055.22,40128.06,18311.08,4422.62,2466.02,6980.11,27538.48,38147.45
2025-06-03,105827.3,0.00156,555806.52,158280.0,117096.37,74234.16,26815.26,43696.79,39049.02,18015.95,4538.44,2395.1,7030.41,26364.03,38290.99
2025-06-04,105330.1,0.001989,546366.2000000001,148351.0,117593.64,75184.4,24576.02,44391.56,39732.9,18220.1,4498.61,2494.94,7012.25,25996.66,38314.12
2025-06-05,104643.5,0.004145,547683.5999999999,151373.9,116282.33,73984.06,24034.6,45045.56,39989.56,18552.03,4551.24,2474.43,6956.6,26196.15,38243.14
2025-06-06,101455.3,-0.002151,562018.3700000001,148385.6,119534.73,77729.76,25508.44,46991.57,42050.69,19310.39,4453.33,2167.46,7051.14,30439.76,38395.5
2025-06-07,104240.1,0.00083,554422.5,148421.8,119788.48,75969.84,22544.49,44428.8,40200.71,17928.41,4268.17,2128.27,7370.92,32826.87,38545.74
2025-06-08,105502.9,-0.005645,554349.99,151008.0,117992.29,73990.97,22052.12,43280.14,40961.43,17678.31,4247.24,2245.44,7399.96,34684.55,38809.54
2025-06-09,105670.8,0.001674,552461.75,151008.0,116380.84,73973.96,22104.06,43087.29,41452.61,17784.59,4211.24,2258.33,7179.05,34156.37,38865.41
2025-06-10,110228.0,0.007527,559858.44,151011.8,118596.25,73819.36,27455.08,40882.73,41015.75,17475.86,4442.36,2294.09,6767.3,37118.56,38979.3
2025-06-11,110237.4,0.006176,557454.1900000001,155111.8,117004.34,71920.05,30424.52,42623.53,40014.41,17416.02,4583.76,2354.29,6669.28,30402.77,38929.42
2025-06-12,108611.1,0.001859,557479.7,154323.9,115608.61,73984.28,30799.73,43882.79,39291.39,17941.72,4515.6,2285.17,6631.74,29186.71,39028.06
2025-06-13,105609.4,0.001729,547247.8500000001,153067.4,113937.42,72016.94,30201.27,45432.63,37929.65,19018.2,4537.74,2310.12,6604.9,23231.51,38960.07
2025-06-14,106009.1,0.002613,540788.8899999999,154069.7,112596.28,69617.75,27513.07,42682.11,36933.0,18734.66,4399.56,2326.62,6712.51,25682.55,39521.08
2025-06-15,105356.7,0.005801,542607.26,154446.2,111851.93,70206.73,29314.99,42002.57,37122.35,18773.19,4377.69,2466.63,6753.26,25900.26,39391.46
2025-06-16,105534.7,-0.000713,544432.26,154446.2,112670.53,69641.55,31912.55,42623.76,36566.57,18664.21,4413.78,2371.46,7029.17,24740.29,39352.19
2025-06-17,106764.6,0.0025,553118.28,154458.2,111804.26,71436.87,33226.84,42044.65,38401.58,18853.25,4605.8,2417.81,6751.09,29375.8,39742.13
2025-06-18,104512.7,0.003162,548844.3800000001,157995.6,111295.47,72056.09,29768.24,41434.58,38721.01,20073.7,4459.89,2503.18,6864.26,24132.92,39539.44
2025-06-19,104832.8,0.006562,544275.6499999999,158150.8,110845.66,71419.8,27648.07,41257.49,37784.73,20191.24,4551.33,2469.16,6909.61,23536.37,39511.39
2025-06-20,104600.1,0.00595,548688.5200000001,158304.7,112137.01,72283.09,27862.71,42747.09,38142.74,20561.05,4668.89,2584.64,7041.25,22930.67,39424.68
2025-06-21,103243.9,0.005832,552275.4600000001,158304.7,112280.64,74551.99,29602.82,43005.93,38126.19,20564.44,4530.7,2470.7,7227.37,22149.74,39460.24
2025-06-22,102079.8,0.000942,547978.35,153187.8,110526.5,74980.32,30052.05,43338.49,37718.99,20700.38,4492.05,2400.24,7699.84,23302.4,39579.29
2025-06-23,100898.2,0.000424,550554.8099999999,153187.8,113847.53,72430.98,28167.19,43105.75,37882.96,21049.67,4760.95,2250.55,8085.87,26392.86,39392.7
2025-06-24,105283.5,-0.0009,531778.59,153295.2,104700.04,67849.09,26835.03,40218.9,35024.28,20217.11,4374.29,2295.33,7840.71,30121.04,39007.57
2025-06-25,106034.9,-0.003021,538171.4500000001,153064.3,107808.37,69334.18,25645.82,40691.95,35989.43,20109.27,4430.86,2289.37,7826.27,31820.64,39160.99
2025-06-26,107278.1,-0.001496,555994.2300000001,160240.2,110420.95,70133.89,27106.46,40075.97,37323.31,19831.29,4416.66,2147.65,7820.51,36613.61,39863.73
2025-06-27,106905.4,-0.000967,556513.97,163177.2,110854.22,70329.19,27374.93,38986.08,36981.7,20322.31,4113.47,2149.63,7814.91,34475.17,39935.16
2025-06-28,107010.6,0.004633,538255.48,159903.4,106918.17,68033.52,28238.79,37534.74,34737.3,16956.51,4289.95,1995.64,7791.69,32245.87,39609.9
2025-06-29,107234.6,0.004036,540066.2599999999,160106.6,107577.1,67746.9,28106.55,38386.91,34700.62,16946.06,4303.21,2027.11,7794.69,32788.63,39581.88
2025-06-30,108314.8,0.002755,543886.75,160106.6,110465.79,68092.69,27188.63,39372.75,36388.18,17094.44,4306.79,2110.62,7791.2,31419.83,39549.23
2025-07-01,107087.3,0.004531,544148.26,160079.7,109898.05,67263.42,27872.36,40033.26,37537.01,17416.97,4418.6,2174.33,7782.42,30191.09,39481.05
2025-07-02,105645.6,0.000776,528776.9400000001,149557.1,107341.53,67966.28,27672.3,38210.86,37543.94,17776.15,4469.63,2185.48,7357.45,28998.59,39697.63
2025-07-03,108803.0,0.003532,546638.9400000001,149168.4,112396.24,73020.85,26757.67,36055.89,39153.22,18309.72,4876.52,2113.78,7296.43,37046.54,40443.68
2025-07-04,109545.1,0.006627,557924.5800000001,154025.7,115238.86,73736.46,27922.4,39036.69,39988.93,18651.16,4500.02,2337.15,7297.02,34828.88,40361.31
2025-07-05,107942.0,0.003532,544457.68,153714.1,111448.68,73051.52,28255.03,39262.73,38030.28,18225.04,4262.69,2311.25,7255.95,28624.85,40015.56
2025-07-06,108144.5,0.00623,544803.6799999999,153714.1,111204.26,72381.96,28882.86,38525.8,38382.09,18096.9,4242.19,2224.43,7251.73,29886.79,40010.57
2025-07-07,109145.8,0.002949,547329.94,153714.1,109890.59,72521.23,30402.73,38828.33,38093.26,18034.97,4449.16,2224.2,7280.83,31920.89,39969.65
2025-07-08,108210.0,0.004279,548060.61,153714.1,110050.47,71751.67,32595.38,40299.0,37130.79,18400.89,4372.31,2183.15,7271.35,30396.41,39895.09
2025-07-09,108881.9,0.003587,545554.38,151178.3,109450.72,69595.53,33977.87,40149.27,36979.32,18244.18,4300.38,2202.57,7279.72,32378.63,39817.89
2025-07-10,111199.8,0.00729,561053.42,150496.3,117931.5,71041.25,32660.14,40208.79,39355.67,19162.45,4418.03,2173.66,7271.09,36120.75,40213.79
2025-07-11,115993.0,0.008043,556499.5100000001,154221.2,117036.97,68303.0,30345.96,40863.64,39348.79,19459.65,4220.68,2250.33,7278.46,33382.19,39788.64
2025-07-12,117508.8,0.008298,570864.3200000001,155512.6,121511.5,70817.13,33125.96,43965.89,39694.69,19870.01,3965.25,2307.54,7320.03,32033.33,40740.39
2025-07-13,117389.4,0.007471,572370.5199999999,157330.2,121876.72,70656.85,33830.61,43522.69,39092.37,20143.68,3998.64,2327.3,7324.62,31536.89,40729.95
2025-07-14,119050.0,0.012808,579226.31,157330.2,123307.75,72664.44,34856.66,44278.12,40355.55,20299.08,4165.02,2350.62,7323.91,31932.56,40362.4
2025-07-15,119841.6,0.010041,587602.2799999999,157149.7,129669.07,73940.59,36854.93,47026.03,40747.16,20826.62,4279.5,2456.06,7321.47,27663.42,39667.73
2025-07-16,117738.6,0.011713,586656.98,156026.0,128479.2,77775.2,33699.8,49067.78,41028.3,21407.71,4421.39,2416.46,7324.85,25466.22,39544.07
2025-07-17,118660.9,0.012742,590480.55,159487.4,127710.96,72171.53,38215.97,50433.48,40618.38,22376.43,4278.03,2433.8,7434.46,25866.8,39453.31
2025-07-18,119218.7,0.010794,588888.9999999999,161633.5,126452.48,73491.2,38423.5,48056.48,39630.8,22429.72,4118.29,2423.32,7356.44,25447.42,39425.85
2025-07-19,117896.5,0.011006,587896.4800000001,163226.5,127713.78,73256.17,32541.31,50658.45,40394.83,22040.09,3107.48,2426.36,7706.21,25545.37,39279.93
2025-07-20,117870.0,0.011636,582504.22,161420.6,125290.31,73716.94,32590.05,50682.68,38640.66,22076.09,2991.88,2417.07,7720.1,25676.4,39281.44
2025-07-21,117290.4,0.011112,584783.9799999999,161420.6,126874.96,75132.28,31188.97,51682.3,38864.63,22368.92,2735.55,2444.47,7886.08,25056.57,39128.65
2025-07-22,117330.2,0.016724,589217.23,161791.5,129798.18,74837.19,31445.61,54154.26,38567.37,22423.65,2698.78,2592.91,7867.58,23993.33,39046.87
2025-07-23,120044.0,0.011578,581346.8999999999,158734.0,126203.17,71206.9,34294.93,50696.58,40004.12,22563.85,2417.18,2416.43,7704.97,25889.05,39215.72
2025-07-24,118743.5,0.010874,574438.4699999999,157567.2,124048.03,70439.21,34073.53,50851.57,39241.48,22756.92,2434.5,2456.64,7803.66,23699.88,39065.85
2025-07-25,118294.4,0.013972,570353.6499999999,153401.5,125998.45,69896.99,33740.78,49380.8,39955.1,22779.11,2424.47,2340.39,7826.28,23661.75,38948.03
2025-07-26,117629.3,0.010404,585982.21,151752.3,129246.82,81117.14,38658.26,51103.75,39142.5,19917.17,2507.59,2392.05,8090.01,22844.67,39209.95
2025-07-27,117898.8,0.010377,577470.2299999999,152320.9,126663.43,78059.57,37229.94,48944.73,37201.82,19794.93,2374.44,2348.46,8101.48,25323.95,39106.58
2025-07-28,119423.5,0.011238,579727.01,152320.9,127009.17,77399.53,36654.45,48735.03,40085.64,19897.64,2332.21,2366.03,8183.72,25625.0,39117.69
2025-07-29,118099.1,0.010655,576616.41,152279.8,130621.51,74277.06,36083.01,49291.78,39088.59,20123.37,2366.59,2478.79,8311.02,22642.99,39051.9
2025-07-30,117923.3,0.008616,567960.6300000001,144238.7,129876.46,74218.57,36625.51,49643.08,38539.97,20383.07,2474.26,2495.45,8368.5,22078.53,39018.53
2025-07-31,117771.1,0.00574,571281.4500000001,142929.2,130421.93,77085.4,37176.06,49672.98,38912.89,20745.1,2430.08,2574.24,8420.32,21944.24,38969.01
2025-08-01,115706.5,0.006874,575494.1299999999,142485.4,130583.73,76969.22,36455.6,50654.94,39489.16,21229.27,3709.08,2714.08,8672.68,23514.77,39016.2
2025-08-02,113248.8,0.006862,578673.24,141299.7,128424.68,84830.86,32202.06,48844.27,38535.73,21463.96,3207.4,2660.53,8933.45,29207.77,39062.83
2025-08-03,112508.8,0.005218,572943.0900000001,141877.1,125054.6,84071.6,29922.26,48975.5,38281.5,21902.1,3139.71,2669.38,9013.28,28959.67,39076.39
2025-08-04,114152.6,0.009703,565121.0300000001,141877.1,123599.48,80096.24,30132.19,48935.47,37910.52,21518.78,2777.78,2694.45,9066.71,27436.16,39076.15
2025-08-05,115006.1,0.007559,555795.29,141658.8,121598.7,76899.3,29262.72,48875.62,37810.58,21335.4,2288.2,2676.71,9049.87,25223.03,39116.36
2025-08-06,114069.6,0.00509,558585.5099999999,139347.2,121507.01,79239.9,30784.2,49022.28,37494.6,21247.27,2110.41,2738.11,9058.68,26942.48,39093.37
2025-08-07,114944.1,0.001498,548096.4600000001,141094.5,120079.02,78052.45,26020.21,47513.71,36018.19,20756.03,2151.25,2675.17,9016.02,25652.2,39067.71
2025-08-08,117399.9,0.007142,554454.7,141278.5,118554.28,79829.82,28874.3,48146.74,37177.83,20991.66,2336.86,2693.02,9057.39,26513.98,39000.32
2025-08-09,116628.2,0.011185,553769.5800000001,140946.5,117110.72,79644.81,30322.77,49960.76,36540.88,20873.55,2392.76,2794.2,9163.82,25043.12,38975.69
2025-08-10,116450.1,0.011896,558136.96,139953.2,119468.73,81147.01,29799.27,50539.88,37467.31,20946.65,2327.19,2812.8,9170.05,25453.41,39051.46
2025-08-11,119271.8,0.010842,555026.29,139953.2,122188.43,75820.12,29552.81,47942.11,38703.83,20914.19,2229.76,2837.51,9188.79,26801.14,38894.4
2025-08-12,118641.8,0.010804,558219.2200000001,140078.6,127105.59,75979.18,29175.76,50183.99,38001.58,22021.35,2233.78,2607.62,8169.08,23763.82,38898.87
2025-08-13,120108.1,0.013726,569702.89,141475.0,125727.43,79394.03,33384.6,53155.52,38035.27,22192.43,2285.18,2748.52,8146.5,24261.27,38897.14
2025-08-14,123348.1,0.007632,579221.5599999999,143006.3,128962.97,81466.34,34109.97,50241.64,40142.02,22461.8,2330.98,2794.99,8027.7,26561.21,39115.64
2025-08-15,118242.2,0.008544,584520.55,146357.8,130302.09,80926.45,33327.99,51450.08,38167.8,22896.2,2558.0,2578.71,8522.12,28122.98,39310.33
2025-08-16,117285.1,0.004957,577425.5200000001,144349.7,128004.21,82150.89,31504.54,50500.08,35844.95,22991.64,2418.81,2659.61,8672.13,29048.31,39280.65
2025-08-17,117327.6,0.007257,576327.5499999999,145304.0,128644.22,81555.42,30733.55,51050.92,35728.17,22588.54,2429.61,2619.03,8672.09,27685.61,39316.39
2025-08-18,117353.9,0.00399,575086.9800000001,145304.0,127602.7,80470.83,30682.4,51944.19,35962.41,22565.46,2363.96,2435.23,8693.4,27752.6,39309.8
2025-08-19,116185.6,0.008439,571521.52,145308.4,125582.78,81558.35,28679.83,52284.84,36237.7,22866.42,2330.29,2718.23,8799.69,25824.27,39330.72
2025-08-20,112825.6,0.007604,576659.37,146719.9,126770.3,82912.37,24907.5,52938.72,36491.47,23607.57,2219.3,2735.32,8873.98,29158.65,39324.29
2025-08-21,114220.5,0.009678,574204.2899999999,148557.2,125269.41,80953.62,26190.8,53904.15,36378.1,22253.3,2420.26,2592.54,8734.0,27711.41,39239.5
2025-08-22,112476.7,0.011061,584581.75,146793.4,129495.51,83819.55,26497.53,53466.68,37705.44,21737.75,2416.53,2721.4,8797.19,31803.33,39327.44
2025-08-23,116899.8,0.011092,576261.89,149361.8,127940.17,78508.44,28233.18,56670.33,36952.58,21096.49,2272.96,2653.96,8777.4,24541.99,39252.59
2025-08-24,115377.1,0.012515,588905.77,143321.0,132025.68,83711.21,29527.78,58798.52,36528.5,21553.14,2286.08,2864.31,8405.32,30595.02,39289.21
2025-08-25,113443.3,0.008405,600817.8399999999,143321.0,134671.22,86406.85,34632.41,59678.23,36259.74,21802.01,2358.36,3140.86,8426.45,30876.87,39243.84
2025-08-26,110069.6,0.006799,596952.38,143306.2,131394.33,87338.82,30907.03,57211.08,36283.47,23514.94,2340.93,3198.29,8654.32,33399.57,39403.4
2025-08-27,111710.0,0.005746,590758.1100000001,141817.8,129247.39,86056.18,33649.49,57005.48,35793.45,23198.65,2202.27,3465.73,7738.33,31366.41,39216.93
2025-08-28,111203.3,0.00711,586942.46,141890.1,127610.42,84734.07,33891.49,57444.99,35027.1,23049.44,2058.99,3518.28,7839.07,30749.66,39128.85
2025-08-29,112511.3,0.008467,584318.9799999999,142989.7,127095.12,84516.57,32256.65,57323.92,34876.11,22910.8,2045.72,3544.35,7853.49,29781.47,39125.08
2025-08-30,108332.4,0.004895,600976.41,139948.3,130207.1,92766.43,35324.45,56501.06,37705.64,20712.75,1934.89,3447.58,7920.99,35209.2,39298.02
2025-08-31,108758.1,0.006155,598547.6,141777.3,130635.64,90949.6,33183.5,56579.07,37927.18,20930.99,1899.25,3440.55,8086.48,33796.72,39341.32
2025-09-01,108200.0,0.008406,597713.8800000001,141777.3,130983.56,89815.94,33237.96,56971.39,38433.24,20853.03,1912.44,3441.17,8085.26,32885.67,39316.92
2025-09-02,109187.9,0.005975,589216.14,141777.3,128887.06,88396.98,32181.81,56108.27,38139.69,20622.24,1827.37,3403.24,8085.59,30219.75,39566.84
2025-09-03,111185.6,0.004112,589933.35,141767.3,128677.78,91242.74,31254.56,56765.25,39722.28,20777.62,1864.68,3371.19,8086.8,26956.35,39446.8
2025-09-04,111661.8,0.006601,585041.0599999999,136431.4,129851.56,90673.83,29873.51,57025.49,40315.07,20681.05,1925.93,3365.35,8232.23,27110.85,39554.79
2025-09-05,110679.5,0.006512,580537.4700000002,137350.7,126886.85,89358.58,31733.25,53880.26,39044.14,21449.17,1949.19,3264.58,8034.53,28178.78,39407.44
2025-09-06,110627.4,0.006266,581020.0,136202.8,126653.99,89628.95,32879.17,53977.28,39635.42,21391.0,1950.21,3343.15,8040.68,27988.71,39328.64
2025-09-07,110131.4,0.009909,583370.7500000001,136383.6,126521.49,88805.87,33100.02,53898.31,39931.05,21380.5,1931.65,3352.66,8041.52,30624.17,39399.91
2025-09-08,111075.5,0.005487,579942.26,136383.6,128016.95,89181.41,32952.29,54658.25,38918.75,21033.07,1919.34,3350.64,8041.51,26134.75,39351.7
2025-09-09,112023.2,0.008089,584416.7500000001,136394.6,130482.3,88080.61,33725.7,55908.43,40631.77,20936.52,1845.84,3377.62,8048.75,25591.82,39392.79
2025-09-10,111500.0,0.004402,596216.11,135699.3,131828.54,91437.2,36689.14,56049.94,41089.95,21139.85,1931.02,3148.47,8044.87,29758.35,39399.48
2025-09-11,113896.8,0.005293,591691.3099999999,137280.7,132230.69,91361.38,35063.07,55960.74,40356.69,20929.97,1829.07,3263.98,7792.22,26169.33,39453.47
2025-09-12,115437.9,-0.003357,595836.95,140002.8,130567.19,90867.95,34848.48,56820.22,40168.62,20971.99,1875.36,3279.02,7804.61,29236.83,39393.88
2025-09-13,115971.9,0.006712,596487.79,142355.0,131659.9,89890.01,32840.99,57627.23,39462.58,20701.07,2197.49,3084.09,7798.42,29342.86,39528.15
