date,cdd,vdd_30d_ma,vdd_365d_ma,vdd_multiple
2013-09-22,3719205.580450058,521677158.47277564,433788663.56116635,1.0552599947721932
2013-09-23,2373123.528702736,526536951.0587405,434523968.1187439,0.6717562561489578
2013-09-24,3886608.786754608,535950069.21172434,435622238.5728429,1.0969562800489894
2013-09-25,4707194.151852608,544804921.7621255,437050628.25702655,1.3279858245212244
2013-09-26,2313372.053085327,542551211.2807976,437741360.5742078,0.66070469945391
2013-09-27,2170617.561070442,538140551.2064551,438381588.8392066,0.6214049833517491
2013-09-28,1699127.4040822983,503553116.76056033,438596893.10006213,0.48959699602552986
2013-09-29,2859391.1670570374,498477519.1318109,439488828.95158815,0.8247227243541073
2013-09-30,3986346.0826454163,494024401.4215345,440796597.343318,1.1416520284098466
2013-10-01,3744060.5074863434,493665069.9810218,442005110.45041335,1.0773790725223111
2013-10-02,9957770.756281853,510396957.4211713,444821858.31310433,2.399216811987918
2013-10-03,3719153.5456113815,494311805.60194135,445734473.7031485,0.9799883331953539
2013-10-04,1682629.3698644638,486705587.7398507,446146740.42564255,0.46008171354997596
2013-10-05,3222835.4330005646,489750693.0265326,447146260.5865398,0.8744937787761728
2013-10-06,2539536.6650972366,490378505.4301737,447948967.732161,0.6932364304359016
2013-10-07,19198540.463306427,557134808.2496463,454391660.0749003,5.217163924219714
2013-10-08,2061160.6599941254,559908289.541079,454733296.65292484,0.5612818027747801
2013-10-09,7222327.127250671,550582079.2945195,457155781.35987383,1.9918615083354831
2013-10-10,3347821.7529535294,554956768.0233109,458190893.16673255,0.9213999414924589
2013-10-11,2927675.3883886337,549064611.4996325,459130932.66197085,0.8117359350655284
2013-10-12,1790018.1998157501,527824176.6302129,459653731.112033,0.49768839117874003
2013-10-13,3161089.3433303833,531974893.55164844,460750714.22430706,0.8992367617440266
2013-10-14,3665792.7024183273,523188184.9529831,461864621.0565525,1.0724396010624837
2013-10-15,4072851.1915225983,532807377.1754105,463329105.1863117,1.2324589474641452
2013-10-16,14039722.559227943,584493677.5622653,468583204.2973782,4.176562685549354
2013-10-17,4313489.8064107895,594983793.3753572,469909363.48245597,1.317153264908271
2013-10-18,4429387.862243652,588806049.9958266,471633382.1009951,1.4270522639209573
2013-10-19,6967979.1378593445,581563771.557901,474682038.42111456,2.4203157213861513
2013-10-20,5834499.585717201,606486268.9961827,477268152.23594743,2.0261966554948794
2013-10-21,40424349.811639786,835023424.0697494,497100075.6656885,14.701092026916093
2013-10-22,18769414.95601368,939732607.2355437,506906925.3442624,7.099992400718066
2013-10-23,19308048.655179024,1059366726.7575619,517447482.390329,7.500119165259499
2013-10-24,6866983.172293663,1087194525.1870344,520955402.4900831,2.5197790385533914
2013-10-25,56266849.89197254,1415089443.5229137,549250210.3788058,18.966300589698914
2013-10-26,4410229.120193481,1431951387.9133055,551227210.7855542,1.4423745603113778
2013-10-27,5434453.392152786,1457975728.5450037,554060300.6184268,1.9007727528750924
2013-10-28,3099641.3627433777,1471069894.617784,555690343.5496283,1.0933440009598956
2013-10-29,7840028.862603188,1511947408.7734637,559978570.844669,2.837219014666981
2013-10-30,3150257.1472358704,1516091096.9581957,561553881.7197373,1.1175187198302021
2013-10-31,6873222.448030472,1546898164.2194965,565307081.6233492,2.4772714146172237
2013-11-01,5476154.560864449,1548288071.4785147,568220378.045169,1.9515690415575
2013-11-02,2779336.4474754333,1552716938.4020805,569717776.3091455,0.9999347314202712
2013-11-03,4537466.582650185,1577295250.103747,572260707.5824974,1.647174610086019
2013-11-04,16556353.728121758,1689512604.679744,582447726.7405691,6.451303847288499
2013-11-05,13045560.3276968,1786519891.9495885,591184210.1386995,5.4479688500946155
2013-11-06,8339784.457224846,1780444014.1218123,597124699.8502129,3.664828204434925
2013-11-07,20581500.830563545,1969902825.959824,613243787.9316895,9.68456264302016
2013-11-08,14031109.788404465,2094535092.690783,625928785.9387563,7.4282555948584585
2013-11-09,12502858.383381844,2223620252.441965,637611677.481237,6.7356543275009955
2013-11-10,11966662.36061287,2335829938.363019,647809541.1046785,5.771732920446929
2013-11-11,12187693.851489067,2464702569.403864,658925849.8539983,6.214573700620715
2013-11-12,13631872.377054214,2609612204.1063547,671842235.7715687,7.087397558202967
2013-11-13,16091067.213181496,2803299084.7804523,688982136.892989,9.152528044646704
2013-11-14,22947961.259850502,3099210084.3874803,714776158.0020974,13.218633531269132
2013-11-15,15766464.73309803,3255785022.613617,732916897.4458266,9.07922207294933
2013-11-16,12560798.617486954,3415405247.963364,747525594.6072862,7.233932124632031
2013-11-17,18779496.459410667,3692509626.8008533,772033408.6751385,11.639621744107533
2013-11-18,22111013.425662994,4108922919.389034,809341020.5963463,16.854797706712507
2013-11-19,25220990.402358055,4564777498.356178,849336864.3204652,17.2401282906333
2013-11-20,24954212.67130184,4824057660.1433115,890592073.6237383,16.93965088997186
2013-11-21,10493592.545779228,4948237238.250406,910565254.9541054,8.043819617735812
2013-11-22,15718489.046338081,5221785341.985491,943599293.5631465,12.809845210990108
2013-11-23,15436201.11770153,5614257692.507006,979332511.631966,13.363043566329756
2013-11-24,9516441.50843811,5526672312.764747,1000617121.0898894,7.784878983728919
2013-11-25,40517325.73078728,6597507261.559665,1090677714.4232929,30.183182560984907
2013-11-26,45866285.36512756,7941380018.0142765,1203843246.7124093,34.36437885869248
