date,btc_price,sth_rup,sth_rul,sth_nupl,lth_rup,lth_rul,lth_nupl
2022-03-29,47444.2536001307,0.01790897449880451,0.08869827693158776,-0.07078930243278325,0.4951977038534712,0.1331672572384481,0.36203044661502315
2022-03-30,47046.5588659099,0.016364739792777232,0.08862320754759322,-0.07225846775481598,0.4937955499912387,0.14249522842312343,0.3513003215681153
2022-03-31,45539.3030499317,0.012341980647378804,0.12463825747222479,-0.11229627682484598,0.48873996071315906,0.15899488461866468,0.3297450760944944
2022-04-01,46294.5456536343,0.014063677660702925,0.11009433942917456,-0.09603066176847164,0.49093436135287943,0.15307455969935552,0.3378598016535239
2022-04-02,45820.7574400274,0.01278064013829055,0.11717609924577492,-0.10439545910748436,0.4893473297266615,0.15720070083341464,0.33214662889324686
2022-04-03,46421.8950152819,0.014332525842714897,0.09016781416063757,-0.07583528831792267,0.49109617973317493,0.1517085963402497,0.33938758339292524
2022-04-04,46629.5608508979,0.01464600065862849,0.09872822623572493,-0.08408222557709644,0.491551344459393,0.14853004965132105,0.343021294808072
2022-04-05,45518.8114534148,0.01167116491586839,0.1309268818064312,-0.1192557168905628,0.4878065307485858,0.16146928183190334,0.3263372489166825
2022-04-06,43191.6713431437,0.006403840055000725,0.17224438897245775,-0.16584054891745703,0.4800870614346399,0.17772555796713232,0.30236150346750756
2022-04-07,43467.2472281728,0.006930673778441148,0.13181224016385137,-0.12488156638541023,0.4809010492943859,0.18002122346769234,0.30087982582669354
2022-04-08,42332.0247333776,0.004889963039368715,0.16680285994491703,-0.1619128969055483,0.47694188110111274,0.1877919444409551,0.28914993666015765
2022-04-09,42768.6868370621,0.00564455270786686,0.1658217159992562,-0.1601771632913893,0.4783647685176222,0.18703208746311453,0.2913326810545077
2022-04-10,42149.9663795503,0.0045979556551113965,0.17465985154681138,-0.17006189589169998,0.47615643457586515,0.19149240241691334,0.2846640321589518
2022-04-11,39547.3314208316,0.0015644405649485888,0.21969596117199303,-0.21813152060704444,0.4667884232888852,0.22580859007499343,0.24097983321389177
2022-04-12,40094.0390121693,0.0021803327309236767,0.21078624779035954,-0.20860591505943585,0.4676442232741595,0.2146298629874423,0.2530143602867172
2022-04-13,41161.5300146781,0.0034455992039784697,0.19220984220780116,-0.1887642430038227,0.471328940315698,0.1999494464788001,0.27137949383689786
2022-04-14,39953.5837486506,0.0019311241237725636,0.19288369997418991,-0.19095257585041736,0.4657470064821085,0.22646265204500463,0.23928435443710386
2022-04-15,40584.0326118403,0.0028081100371543147,0.1822783526643457,-0.17947024262719138,0.4678719114486709,0.21041683924814086,0.25745507220053004
2022-04-16,40385.835365387,0.002513545515295321,0.1822882767290253,-0.17977473121373,0.4671289540531951,0.22743635700673667,0.23969259704645843
2022-04-17,39720.175031325,0.0016683957272274582,0.1999933519204755,-0.19832495619324803,0.46478656967047033,0.2454607822655406,0.21932578740492972
2022-04-18,40810.4266178582,0.0031242488221818313,0.16042183778343477,-0.15729758896125295,0.4684899610773388,0.22054200430909815,0.24794795676824066
2022-04-19,41498.8486738084,0.004213503783156132,0.1427549827990438,-0.13854147901588768,0.47079939847696534,0.21746645236922676,0.2533329461077386
2022-04-20,41371.2952751209,0.0039022133179105393,0.16079220126932142,-0.15688998795141088,0.47021115190676555,0.2193975840829021,0.25081356782386344
2022-04-21,40490.4476835698,0.0025081880745425806,0.18702093694932861,-0.18451274887478603,0.46571187486389076,0.23135375949655163,0.23435811536733914
2022-04-22,39729.9187440143,0.001630434330528159,0.18422298360975228,-0.18259254927922414,0.4629711862054952,0.2505150761965697,0.2124561100089255
2022-04-23,39446.5520631321,0.0013441486031924067,0.19198419456993557,-0.19064004596674317,0.46191459513184835,0.2554972271163938,0.20641736801545457
2022-04-24,39465.644797799,0.0013599851548153907,0.18890758098240076,-0.18754759582758537,0.4619129982747658,0.2557312892546106,0.2061817090201552
2022-04-25,40473.134484777,0.0026110459902871277,0.1635547921759374,-0.16094374618565027,0.4652013969767208,0.23395151096832678,0.23124988600839402
2022-04-26,38130.878974108,0.0004296688827247453,0.21643407342640672,-0.21600440454368197,0.45734022644780753,0.2746052378542465,0.18273498859356102
2022-04-27,39240.7843412564,0.0012760043489900012,0.2000568147114501,-0.1987808103624601,0.4608633713368083,0.2586548485422579,0.20220852279455043
2022-04-28,39769.0207239483,0.0018786214604575569,0.16717545544218454,-0.16529683398172698,0.46243992738040796,0.252669806317312,0.20977012106309595
2022-04-29,38603.0732911076,0.0006629010365571825,0.2145325502768296,-0.2138696492402724,0.45849706155679815,0.2719883464787494,0.18650871507804873
2022-04-30,37690.6156017555,0.0002664310398860966,0.23333034535054864,-0.23306391431066253,0.455432111528675,0.28387753231446566,0.17155457921420936
2022-05-01,38480.6829588327,0.0006267434515046642,0.21479259559884376,-0.2141658521473391,0.457887659911206,0.27423952348303304,0.18364813642817296
2022-05-02,38526.9427973215,0.0006453999412079149,0.19096900482981,-0.1903236048886021,0.45793805156699996,0.273243931010039,0.18469412055696094
2022-05-03,37736.5823970341,0.00026924720768876437,0.21308922445748085,-0.2128199772497921,0.45521025159496903,0.2831000883123349,0.17211016328263412
2022-05-04,39694.6268104868,0.002445982552839208,0.14921957304011366,-0.14677359048727445,0.46136728175418823,0.2583912022106976,0.20297607954349062
