date,btc_price,supply_0-1d,realized_cap_0-1d,supply_1d-1w,realized_cap_1d-1w,supply_1w-1m,realized_cap_1w-1m,supply_1m-3m,realized_cap_1m-3m,supply_3m-6m,realized_cap_3m-6m,supply_6m-12m,realized_cap_6m-12m,supply_1y-2y,realized_cap_1y-2y,supply_2y-3y,realized_cap_2y-3y,supply_3y-5y,realized_cap_3y-5y,supply_5y-7y,realized_cap_5y-7y,supply_7y-10y,realized_cap_7y-10y,supply_10y+,realized_cap_10y+
2012-03-03,4.61436710560607,1.9780964521010895,1.8417961860025898,6.448802980107085,6.309178498556673,8.38416532473568,8.234216025125516,12.335175670516369,13.199113814379698,11.440432983361111,7.3426696841566965,24.13135898673852,61.49175347266438,20.017167184139094,1.4288140070104345,12.096700987218586,0.12081668702206141,3.1680994311239203,0.03164162508681452,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-04,4.82133378796,1.4773885311565684,1.4365889902688613,6.879241052892249,6.648827589452032,8.516185633279623,8.324776622547521,12.216343107004441,13.207142087911425,11.48647159775654,7.309308367350455,24.154302124966424,61.49065600484298,19.981641047697412,1.4300399657699165,12.069252271087365,0.12051576994903694,3.2191746342007255,0.032144601912953215,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-05,4.98413729242482,1.6191798568375784,1.6263655698185349,6.75550501132629,6.518162530582323,8.328381113612014,8.087818980163012,12.395296204545815,13.473660876153959,11.481484315772937,7.250574387119549,24.127014429250092,61.453256172978264,19.981256289924758,1.4373384827818378,12.044813783069785,0.12021543060883907,3.267068995702426,0.03260756979897919,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-06,4.99076716913043,1.760620171714096,1.770593642988334,6.437293181052309,6.240606610118398,8.507092643250806,8.244510790651109,12.33066131380102,13.475099023386303,11.549926038523314,7.25370594513703,24.10203319600731,61.41873568865292,19.98047166074503,1.4437893561667443,12.018040897974839,0.11989816111028717,3.31386089697292,0.03306078179425179,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-07,4.97732821644417,1.7294072882919362,1.7340677296070757,6.178495237114021,6.018640292986435,8.76387342527421,8.476019700040602,12.24096900267438,13.482324757815222,11.641170370231906,7.264538024771585,24.150083907831366,61.42666022061789,19.950937200970813,1.4446997558068593,11.962483107612181,0.11931213382955536,3.3825804600406975,0.033737384530206735,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-08,4.93321266283463,1.7600535060740747,1.7494997237721588,5.654597015419577,5.520852224219268,9.23861131569784,8.927587735260163,12.278043505664721,13.579183657716012,11.629981381110596,7.229463413070936,24.16216030222626,61.39428330795204,19.915595329631948,1.4458909180823476,11.930378930104897,0.11901598956376062,3.430578714111581,0.03422303036880769,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-09,4.8650903986118,1.7219702408970157,1.688441495744748,5.344281309275562,5.261619198246622,9.506229951643283,9.134242580873591,12.371930847629926,13.73551021892803,11.639513131202472,7.2114176701694275,24.1676326658065,61.369053652626945,19.862140556993708,1.4461839961076572,11.908643870962953,0.11882961327074722,3.477657425629986,0.03470157403761018,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-10,4.85096359535494,1.2988013010901729,1.27024234864243,5.27925088112038,5.244102962436408,10.074644519423517,9.630923368703158,12.323263501913468,13.740589048472648,11.65919647022248,7.201652188290214,24.12971957792781,61.309331269333754,19.837325918948455,1.4494622063069196,11.8719200712112,0.11850226009419225,3.525877758183894,0.035194347725928374,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-11,4.90941762885918,1.3417679595035403,1.3292260550010933,5.098563922265505,5.0661326932460815,10.169810168997572,9.686669258689497,12.410006634484391,13.91138166877055,11.684626149710963,7.1946001347178825,23.859880294801204,61.166485042190274,20.023860531550525,1.4915377273882031,11.835659049107488,0.11824337278365346,3.5758252896200924,0.035724047218278765,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-12,4.89004322330743,1.5123839918396564,1.492755473978497,4.909319127759274,4.872285473099517,10.175277075419862,9.680022626035658,12.399748349984762,13.941794760402429,11.721883551226803,7.198648750062856,23.85385046471153,61.1653374795303,20.006446699648627,1.4950497870669563,11.78320182629762,0.11775159132343312,3.637888913153259,0.03635405850603743,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-13,5.26943210924398,1.9181923836404695,2.037350805435972,4.607746394357214,4.553642714769335,10.19623629157292,9.693222854041277,12.217899448469577,13.810980861077027,11.804748968014916,7.21617057995569,23.66137489139602,61.00732862056554,20.163751085093207,1.5273215117886458,11.744119187558248,0.11719881094400142,3.685931349940567,0.03678324142792253,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-14,5.3846357454765,2.286653655101858,2.477680193080505,4.644169459797673,4.6676453634891475,9.812128026955392,9.302993141142588,12.113492075806374,13.745079410389948,11.90098757164248,7.250488564757706,23.586541781452983,60.86183386145619,20.208534084834366,1.540366518009977,11.709602875527587,0.11667002888689396,3.7378904689224233,0.03724291879245955,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-15,5.32656972768021,1.9353893528239783,2.072862179112742,4.9666605952015,5.118671957035513,9.704848387644113,9.225274823975587,12.179129325968617,13.811719367015751,11.98223525787781,7.2860225948495865,23.499455431320175,60.77626506002608,20.27235000017165,1.5552782276969157,11.669227484385972,0.1161687980821498,3.7907041646471242,0.03773699221146237,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-16,5.35345001423982,1.9779056636600365,2.1263117481734493,5.129425986497352,5.356376714347956,9.530411104626104,9.072480340229466,12.277405801682756,13.87670740271043,11.900185286779443,7.205576399211884,23.44535935250779,60.64516613761097,20.268092327420618,1.5635598482052857,11.631987671426865,0.11565018000160333,3.839226805440308,0.03817122951452432,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-17,5.21741678949531,1.4850025295367666,1.5561305344315153,5.725380854224725,6.057262178074061,9.243390677468968,8.835354726643816,12.521740844680584,14.08580579203709,11.866687152852192,7.161444112356931,23.31548072682623,60.56538051417547,20.35857690712893,1.5846535663369596,11.582479421568893,0.1151748755212882,3.9012608857537536,0.038793700427908556,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-18,5.27943295663821,1.466861340843467,1.5561807643822834,5.933164667208744,6.297349017510759,9.1774776615046,8.802073225632476,12.526137599224052,14.086210102202074,11.825687027758642,7.1307002444032275,23.234338597688936,60.38350739290408,20.332670416815287,1.5897158080724585,11.551319373751086,0.11493711876043315,3.95234331524618,0.0393263261371448,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-19,4.6970265750615,2.0457682305002,1.9371865735022642,5.526922410803451,5.910390737179857,8.527427931870587,8.273520810410787,12.62527851950927,14.21050941696705,12.230814770002304,7.455639614034915,23.223939638257633,60.46442455181982,20.294777293311625,1.5935059135894765,11.522507903216878,0.11490717835121705,4.002563302569211,0.03991520414943299,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-20,4.83790644948875,2.0340509984446156,1.9831759216065705,5.587672327468239,5.825626403546885,8.498521059305016,8.314614424925939,12.513437266934044,14.128069370604724,12.366028253545043,7.5626365990636675,23.138268368064484,60.426277363459825,20.316508959998274,1.604489876980213,11.531563106512028,0.11505964708242726,4.013949659769275,0.04005039273460443,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-21,4.81806101183518,2.0922045343249174,2.035923557772485,5.222521102464219,5.334547179099449,8.85396597174139,8.794982269827358,12.355195784133748,14.02193531904952,12.543543803362367,7.702002928688073,23.062859875664365,60.34179174438103,20.2954961043959,1.613082777160978,11.507633932832901,0.11507049898181171,4.066578891121055,0.04066372504386799,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-22,4.70430676208447,2.0549558562869494,1.9552417515705272,5.568502320562976,5.594720509296054,8.547739869182845,8.533052701144982,12.337516469408873,14.01684975073966,12.569478020242059,7.723100676810403,23.07367748599918,60.40527050337667,20.244650032819212,1.6155215029204755,11.48320829434107,0.1149850145043036,4.1202716511976645,0.041257589641399105,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-23,4.69139732915487,2.0435910681541882,1.9391792795960194,5.531165086769168,5.447517818268021,8.639960827647787,8.688125450770167,12.389038477489922,14.061998694631237,12.572749027482505,7.72029972046991,22.932062077759152,60.35300050053721,20.25530075628149,1.6333011104425617,11.467867755733005,0.1148371687344476,4.168264922723572,0.04174025655478883,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-24,4.65514518120598,1.7404776926169652,1.640947467389844,5.8089380504616575,5.65300453112325,8.67231895277824,8.747014951220507,12.46357696751546,14.163234275374267,12.54178748101292,7.701565921442436,22.893459979252075,60.2992505785803,20.211821187898476,1.6378847207825762,11.452822899982358,0.11483623554801362,4.21479678852253,0.042261318543093014,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-25,4.55001171479809,1.7980978781537802,1.6588791882163365,5.705328824414009,5.471027739161484,8.71233326929535,8.820194475189625,12.50188727235516,14.219747471052772,12.520490179201808,7.688940586660774,22.905992184289513,60.34414031897718,20.163236555946405,1.6395350026631241,11.427895342963405,0.11472235979338999,4.264738493421139,0.04281285828962694,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-26,4.62275101106778,1.9421224975501084,1.821325278110428,5.391933537986139,5.1341381340568715,8.40767880689083,8.496141165791462,12.9849460623935,14.69774125429438,12.502507176419595,7.673712515945974,22.903139303474177,60.373111235037214,20.156369523754545,1.6460084252185136,11.40231876758375,0.11453770866058127,4.30898432398781,0.04328428288876133,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-27,4.81500632038815,1.9070923791797658,1.8629617931168148,5.505786070330987,5.203095557664572,8.339485872052627,8.407231264231202,12.945740636980139,14.673234226538135,12.547333202974178,7.712650944899706,22.899745966743875,60.335579310426134,20.125330204799308,1.6472521021562603,11.359136308545544,0.11409683178913659,4.370349358433937,0.04389796918220498,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-28,4.78867894745028,2.3112922018879436,2.2455071445711803,4.944844046173298,4.691504398717193,8.46892381549867,8.511245810738783,12.945817707111672,14.687041208335655,12.601180536146895,7.754990162721151,22.889863249725583,60.303715009704675,20.06970628365912,1.647608136129355,11.349306653833999,0.1140000647566709,4.419065506003683,0.04438806432974536,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-29,4.80821605411478,1.971037085649131,1.9238134323797829,5.346890235163375,5.1052529067793895,8.297840613069853,8.321029556409806,13.060339641985161,14.816262597780685,12.618127355151396,7.770270103122817,22.83010267737091,60.24711552012762,20.080908872306612,1.657511573442844,11.329130057312813,0.11386280458304315,4.465623462031624,0.04488150537830126,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-30,4.85845661451339,2.350393989454816,2.3524023753771153,5.607104786637237,5.45912092908545,8.047977232731625,8.166922860882226,13.268917906654028,15.235736380158107,12.612134089621541,7.891032435524801,22.252845361894785,59.05056215249059,20.038415439446766,1.6828491866823052,11.306987687905837,0.11532207403672583,4.515223505694073,0.04605160576702248,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-31,4.90873256423612,1.811056262910331,1.8308661778287407,6.130168042886627,6.013694616996457,7.910784569686302,8.001337907699305,12.809638532648734,14.712378363400253,13.252015741537656,8.598509293349954,22.23879734979565,58.99778661265245,20.008584097453223,1.683926201512204,11.276366049688876,0.11497869596353985,4.562589353433433,0.046522130601585124,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,4.82285438453406,1.1737042637397872,1.1660266520240314,6.249627507085351,6.212014677626251,8.12542886796533,8.172640974991108,13.116025836612296,14.992712419735568,13.24742540683968,8.605400888637254,22.020814813607533,58.96685566231179,20.210478813154456,1.7226368398823881,11.246464701789385,0.11469666295085353,4.610029789247507,0.04701522184536687,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-02,4.97400279171384,1.8530898870244297,1.8978855717038476,5.639481123769497,5.622224096002851,7.544725100374768,7.599097168655053,13.57615678720462,15.40522185466352,13.287718995083447,8.649473232505816,22.039015487252055,58.940950040991815,20.180564004556977,1.7232675636029415,11.223458121667822,0.11441717054268406,4.65579049310917,0.04746330133603409,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-03,4.95212809747347,2.0337445400356193,2.0803025690563652,5.627416486170906,5.665582170654528,7.4649849788056555,7.538043001050972,13.551782441463622,15.401280008223917,13.362755007697928,8.778590119483813,21.906712452980877,58.643935300831465,20.136109690957817,1.7295013829023371,11.216037047902098,0.11469757388515081,4.700457354028125,0.04806787391616927,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-04,4.91826265565012,2.307922238761223,2.3443802665613735,5.6008880775782215,5.667266744179668,7.3661059941529965,7.423332523972093,13.366328319970922,15.145426375845627,13.40925580274086,8.909094441641804,21.90743695949597,58.61480038560693,20.08151774572753,1.7324933797677473,11.199536441204422,0.1145217938091115,4.761008420408549,0.048684088623478367,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-05,4.91899461498059,1.8683871083542363,1.8977750296891656,5.9820726671799305,6.067566747002746,7.42996404845688,7.477057949512954,13.245129141926581,14.945429299393318,13.539664083178367,9.131320576433493,21.92948668603489,58.58657546249722,19.999699153563636,1.7306433092959002,11.198483956439675,0.11448658415113702,4.807113154906531,0.049145042031940964,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-06,4.94667266496811,2.477741088312049,2.5294458809090656,5.020994646671941,5.1035081648490035,7.781807568659273,7.815020886155241,13.263549133040511,14.904235426933324,13.522990058817575,9.199956197584806,21.964154451678965,58.55541571086601,19.888535368448668,1.728116272895215,11.223590271026236,0.11467824349558373,4.856637413385181,0.04962321631605879,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-07,4.69146131169882,1.6205529431842902,1.57118835086006,5.994144939602221,6.106156243979689,7.703652121158365,7.744757253361517,13.190867480101149,14.774640353228458,13.56972000775724,9.34641680746975,21.95310562324043,58.56055200213414,19.870411546242053,1.731699004828693,11.195843091263235,0.1144723371216792,4.901702247491461,0.050117647020509,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-08,4.79252438258725,1.2738359728098898,1.2607684293877135,6.350030786682328,6.422403210136126,7.675043656713078,7.714994212345963,12.703557200463603,14.10293597606013,14.067064115048588,10.045724421874025,21.985855893939803,58.55703993278236,19.8316860778929,1.7313840454905662,11.16796351641047,0.11418903111501393,4.9449627800798215,0.05056074081253893,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-09,4.87190919295764,2.358734079777103,2.3706296551357595,5.700095503875688,5.740909578480119,7.761282378848051,7.805216444725812,12.144890327207506,13.512298621382413,14.142374087069454,10.219565815719955,21.97717523884631,58.457341519549765,19.783391539210683,1.7292622368188686,11.143222286092037,0.11381915161227563,4.988834559113911,0.05095697657948136,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-10,4.82551997487777,2.5451448085603743,2.5347705227205015,5.34896190554713,5.375681603293955,7.922116678527018,7.981173730476889,12.127348862494603,13.447886813454456,14.18326362914239,10.315952150426307,21.960857303648456,58.447053097729494,19.71306148200121,1.7319547470240695,11.162644465386808,0.11406227579726974,5.036600864732729,0.05146505908123132,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-11,4.92778548514172,2.812774403304642,2.8588431423362115,5.202493844205584,5.206378527867531,8.154738953570586,8.218925251983263,11.929262038906295,13.187249343203728,14.109284580302928,10.333603136469396,21.91598762340056,58.29741659541624,19.651593626741832,1.7318960033751,11.130276573209647,0.11366916980995334,5.093588356398752,0.052018829542753116,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-12,4.91969430382496,2.875151833706076,2.91558131234871,5.377269104277128,5.397392739323399,8.06728704943118,8.115759260358496,11.237369406972144,12.266285144297019,14.730181439657605,11.195215331630925,21.924402259463516,58.21878520879399,19.53574633842794,1.725120947890978,11.110817947414045,0.11338750246381601,5.141774620691051,0.05247255289676355,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-13,4.93628936377485,2.367191837237775,2.4074710222622935,5.56037628165172,5.583555779828584,8.388794419975905,8.431739719930016,11.160856108566133,12.129459830808202,14.80522167637614,11.370064774754814,21.959157320043985,58.18805508610121,19.48415808227894,1.7236285980287924,11.087652705296206,0.11311306363052274,5.186591568613915,0.05291212465970594,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-14,4.95970445206548,1.865107226737089,1.905430076036136,6.115704844441541,6.174627512328076,8.266232683673762,8.26783821659919,11.22956705219706,12.164730705018108,14.590875035399387,11.345008597264863,22.14012312639403,58.242131912304416,19.48935445899071,1.7339702889831912,11.06704351336154,0.11286465229132804,5.235992058845711,0.05339803917896374,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-15,4.96891910058534,1.8923445651150193,1.9357363309594668,6.279607175787509,6.357560401806936,8.118481096073602,8.094995009568184,11.189649688293539,12.084960986454481,14.58493928013146,11.432403076746924,22.164915818109556,58.193525039097516,19.434236898258682,1.734317697701208,11.048980103423474,0.1126157533592685,5.286845374847956,0.05388570431020964,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-16,4.93201158873195,2.6944377149201397,2.7347470683880903,5.522082662733416,5.603194945923454,8.124663726328823,8.09027783144754,11.108400175086889,11.982862526741181,14.630399198134597,11.551226678649254,22.201366231341478,58.137696149965976,19.363786876022285,1.7333603610019097,11.01739436284905,0.11225268410950323,5.337469052623752,0.054381753777350245,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-17,4.98499455758975,2.2637390438970937,2.3214333784970567,6.054973174702998,6.153127308331557,7.947775322272675,7.888047926647975,11.126682210362167,11.984582942666606,14.682741707780616,11.661154235603318,22.212315345847657,58.087467526750345,19.326854695352633,1.737296903753615,10.99418131918001,0.11198203256024845,5.390737180644664,0.05490774519368365,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-18,5.12130812905535,2.310507952256263,2.430219157767826,5.983059038713636,6.089197354257448,7.9362465367732895,7.886661734521169,10.741180365890356,11.409582629709176,15.111560647965216,12.289421326854859,22.216393065654504,57.988842792974594,19.293604155983257,1.7391244359200082,10.9616675579811,0.11153816234013983,5.4457806788227625,0.055412405659126036,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-19,5.1447793823688,2.2326362893045553,2.3588450382966135,5.935605110673283,6.089706060900376,8.115351056256765,8.07045936888505,10.583303204282323,11.165574501112916,15.209581170259835,12.491317399233608,22.210733148993786,57.91093992749985,19.27906682437832,1.7460703542930656,10.938925286434827,0.11121983824348212,5.494797909456435,0.05586751153956785,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-20,5.35009038822879,2.7013129585935687,2.962072640628978,5.803176685521358,5.990552508724825,7.806512722154086,7.755871943389408,10.597331225343945,11.123456445033721,15.05256220284554,12.412825054087808,22.323772211511432,57.8384614566062,19.264799410744033,1.749830660384556,10.903877891090518,0.11064545162378803,5.546654692235612,0.056283839525117216,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-21,5.2601431950037,1.7047085492407539,1.837813028153681,6.824513455510164,7.176870501704956,7.85695915103821,7.815802466682599,10.407808600331073,10.861000400062307,15.175784466538136,12.630314002938253,22.303884348661896,57.75067197546294,19.25958345345515,1.7604485135509076,10.868336903004106,0.11027502046293966,5.59842107226068,0.05680409098590361,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-22,5.20352603356409,1.7765206783959,1.8929715028062535,6.8108570471764525,7.192188107661705,7.886383331300256,7.8536753058893325,10.310400292594384,10.687115804139129,15.183821769956888,12.776564761198584,22.295495692434955,57.658288422808,19.25678537509788,1.7721222616025396,10.85237926223143,0.11002291728648957,5.627356550851716,0.057050916612422044,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-23,4.96582514775877,1.9045620410466555,1.9412263810465773,6.090111895150701,6.486485538450252,8.459920996449718,8.459758275276661,10.298869209928656,10.646734767205977,15.124223709070472,12.8583998768499,22.291369099210648,57.62510879849031,19.25085473495748,1.813890022529857,10.906163151484844,0.11076888886445856,5.6739251627405345,0.05762745129035534,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-24,5.10394265270566,2.0689348961011116,2.1654618075305168,5.758244541133307,6.115985650374435,8.320917880026492,8.36976998176064,10.627459290545765,10.905752425355882,15.122894574462475,12.913381280966425,22.246350852664314,57.53292919545173,19.261320176268995,1.8282434041480504,10.873551925297159,0.11039826397969885,5.7203258635398635,0.058077990436939425,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-25,5.13453463910742,3.32105856728645,3.479498159056931,5.6250525489502525,5.939447940180175,8.497830030554384,8.542549482158831,10.47255697828488,10.670546707581332,13.97022588113796,12.211279452076402,22.257690985109722,57.16173149310125,19.252133654589716,1.8272092301619656,10.828539088902623,0.10939607814813584,5.774912265223469,0.05834145753903701,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-26,5.10005593085136,2.1989039936353447,2.291324559765439,6.567463762612144,6.932816041992755,8.694084838961471,8.784907220174455,10.431051205278052,10.628666854730069,13.853601807742018,12.190950261187693,22.33411090171116,57.137272643451276,19.296187020506355,1.8658920609174994,10.805116931325315,0.10930192402425074,5.819479538267677,0.058868433761076956,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-27,5.10961800193015,1.6611938032595592,1.734125600647106,6.596754852928391,6.911495516117326,9.112521103560816,9.290005897128818,10.528294414009068,10.70796037532931,13.866112334607239,12.224543033602124,22.269152994766934,57.06676263478584,19.29937133667771,1.8965247485222043,10.800842732781524,0.10925022831886286,5.865756427448241,0.059331965552703175,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-28,4.97940595181476,1.5695092567971292,1.5980996994422108,6.679138482983587,6.982840107147839,9.108597853354055,9.319391591342963,10.42073974604781,10.58103616848669,14.011468896263207,12.410575759604253,22.23190946011005,57.018041890537994,19.296463989579106,1.9212167638146864,10.763457573023942,0.10890969643375835,5.91871474188069,0.059888323193820855,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-29,4.90287453611801,1.4218223398349903,1.425430546838259,6.496611153448207,6.750097962740011,8.850704519482186,9.100682375781123,10.93843604069982,11.079567093762854,14.077306528394665,12.52807294573501,22.215605373211737,56.98620554868808,19.240226263719745,1.9602761186422208,10.78411337438035,0.10917603335623455,5.975174406867459,0.06049137446043997,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-30,4.94910305220169,1.6772083048009663,1.7019203287790057,6.24215387339452,6.48524484233578,8.999385291351276,9.272131861216938,10.767037514624661,10.908023555762346,14.251622350218799,12.780871931352616,22.051516215599083,56.6868813557291,19.230430403382435,1.994581050598836,10.762045792644551,0.10924856434681518,6.018600254022679,0.061096509882790785,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,5.00841920249539,1.9912393488499116,2.0445067885840613,5.941854078597278,6.150541895145403,9.218344176318197,9.506306188993962,10.434863583293263,10.516382163927569,14.389239770708508,12.98969357913094,22.01002656568457,56.6044526278278,19.224014046933377,2.01769742184819,10.72761217339778,0.10888308326067174,6.0628062562557,0.06153625128527781,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-02,5.0734289805164,2.035835762995698,2.117031343271457,4.648130743930074,4.774475609189229,10.382755288311044,10.744445647875663,10.482072956424094,10.533640053737805,14.41989650644392,13.070612546684574,21.995797632515185,56.538101862747816,19.229495964299346,2.051147298745338,10.706252676060025,0.10864590295840519,6.0997624690589,0.061899734793722315,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-03,5.1451001062097,1.9840582726183584,2.0908435122130373,4.573879408237554,4.700217937139778,10.513853927277038,10.884758394204454,10.439143201735614,10.456841907828538,14.482654696408051,13.174110266784393,21.280595910754958,55.96989048647617,19.916093634046135,2.552826942649115,10.662660301597757,0.10815742312990331,6.147060647361424,0.06235312957894962,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-04,5.07145293422337,2.9878425234823323,3.104715053208663,4.541940168828082,4.688834282649054,9.276422740380294,9.604707885673637,10.555451848926504,10.528530943541067,14.651415649380056,13.414691453764558,21.25933484632712,55.909845627162944,19.918466646839402,2.5781569761410372,10.6105106125568,0.10763681212811448,6.198614963316301,0.06288096573518454,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-05,5.07885858359293,1.6303013887546811,1.6963498204598793,5.9690503410834514,6.180242466228597,9.13128817319688,9.452823225770896,10.64182237167491,10.602777812573102,14.629734224768681,13.4323373999722,21.270352631220774,55.86502805075884,19.879219580494485,2.599544580150779,10.601719890194978,0.10753641256202418,6.246511398648321,0.06336023152806378,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-06,5.05481047600564,2.5290328908036463,2.625014557140426,5.9447253759567005,6.1848126797562,8.504957485021993,8.820251495451501,10.643133043694366,10.622874085247528,14.460076770263958,13.253945043750411,21.18757289470834,55.69059531372731,19.884857691140763,2.6312480296711875,10.554013439952561,0.10729584711272838,6.291630408494473,0.06396294814673367,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-07,5.08406416346168,2.0701467128883864,2.1608823680265243,6.593379875167484,6.862367043912136,8.384894340055379,8.693076657297379,10.538177187837077,10.492703945440315,14.499775901917344,13.336237853283048,21.179347853459287,55.62405403775524,19.891781070528594,2.6594650314185055,10.507158826892235,0.10681093418716622,6.335338231290856,0.0644021286842956,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-08,5.05002150482217,2.8384685827118896,2.943602254957223,5.744939738821392,5.99112981537568,8.565686020009691,8.880243509169642,10.388093890937503,10.317621216633125,14.585358012184713,13.46458343224305,21.082418907627044,55.49361395472483,19.955684391306153,2.737999397995205,10.480675443875462,0.10655748956013725,6.358675012562756,0.06464892934580914,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-09,5.0480173252148,2.3142126879624536,2.3986786781874674,6.48967243717448,6.755196356134255,8.445249282231071,8.762130529002558,10.33959482409502,10.25519033859488,14.574363155446735,13.480866176740818,20.978018668821495,55.30291385868436,20.01003036699812,2.8737422107958874,10.462637183340673,0.1063609065223234,6.38622139396625,0.0649209453421596,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-10,4.82616309704524,2.1673703561017237,2.1525159371067257,6.749546106070698,7.016946575029068,8.448641789996897,8.786502105191111,10.238602366422974,10.13934772561437,14.558403539750728,13.526530397012698,20.975878678732517,55.28360037798098,20.01477793518026,2.9231574615619538,10.408915871784155,0.10590048842062544,6.437863355996274,0.06549893208699671,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-11,4.96370056697104,2.467021793438975,2.517219664631567,6.6077308623085775,6.813504589252572,8.198824562553437,8.539137030622063,10.375105046753887,10.264149055327886,14.52204647329929,13.503398632803364,20.92385599180884,55.17144672717331,19.991377555706368,3.019003925504592,10.417880352472592,0.10602659504752232,6.496157361694231,0.06611377964135123,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,4.94620910882999,2.1760976941033636,2.2065692496911433,7.091670387336258,7.277199993830563,8.040723438827438,8.362945213285409,10.627891805359175,10.484322992200653,14.463037694689715,13.478498804371949,20.939258925105594,54.89502296977277,19.74152343370944,3.123708589244859,10.378788342383645,0.10534240255268569,6.541008278521321,0.06638978505444626,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-13,4.92997058917423,1.3800719595695656,1.396359375785481,6.726013985389244,6.877462086744092,9.23431647208339,9.613074157850612,10.600837377275955,10.460626837075978,14.480708430312111,13.568655040120003,20.91849543980387,54.71507482177592,19.740613275607082,3.1968312946546047,10.325810378999476,0.10492239358913562,6.5931326809952315,0.06699399240835215,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-14,5.00594371010695,3.031512049670526,3.1156379458960393,5.053523611055036,5.141636682544414,9.434793191931364,9.829461039434463,10.472144113053382,10.352566158003688,12.308333426335983,12.470765944560682,23.12333121223985,55.684383341062606,19.662701611915228,3.2336265749144477,10.268447821826058,0.10437570724931239,6.645212962008657,0.0675466063388544,0.0,0.0,0.0,0.0,0.0,0.0
