date,event,btc_price,daily_realized_profit_btc,daily_realized_loss_btc,rpl_ratio,sth_pl_ratio,lth_pl_ratio,rrp,rrl,relative_realized_pl
2014-01-31,,802.846968542313,4125.837099794457,1716.7923879459502,2.4032242505052106,0.9601463821169332,3.024724026595109,0.0008718545588465,0.0003627853533282,0.0005090692055182
2014-02-01,,812.173934836593,16689.45464892755,808.5254229062551,20.641842762268485,4.119742404710097,27.61993260302972,0.0035520702425747,0.0001720810628917,0.003379989179683
2014-02-02,,814.149937175916,4883.078920830725,2256.829065547491,2.163690194962162,2.557920071718672,2.107096165434864,0.0010401951279645,0.0004807504930171,0.0005594446349473
2014-02-03,,806.098409526924,4772.688201674195,1253.224821925755,3.80832562376182,0.3412301661553323,7.771982433081134,0.0010049201808604,0.0002638745422897,0.0007410456385707
2014-02-04,,800.508285971734,7162.0671558686845,8367.056008280235,0.8559841297561454,0.2789222688728635,0.9331570383187102,0.00149659295346,0.0017483886691759,-0.0002517957157158
2014-02-05,,780.242539989937,159356.21200741615,11933.434849671075,13.353758914752738,0.0678067493303487,16.33459394388791,0.0314839705409595,0.0023576860075088,0.0291262845334506
2014-02-06,,768.754354952973,12222.155287814736,5379.785696684486,2.271866571812915,0.0102095287497518,9.732373148949238,0.0023739098103368,0.0010449160350303,0.0013289937753064
2014-02-07,,704.268288629305,7574.335206305671,21816.323694076687,0.3471865980959095,0.0,0.7856521919950548,0.0013502474169428,0.003889111573857,-0.0025388641569142
2014-02-08,,678.567652552782,4523.641109925334,13012.81262466872,0.3476297738545587,2.3328136524667955e-06,0.7983899040422748,0.0007775099156093,0.0022366033466818,-0.0014590934310725
2014-02-09,,687.021382953354,7842.794927520398,7301.716416603412,1.0741029204704011,0.1015943680092365,2.738265925873068,0.0013638425415187,0.0012697503335354,9.409220798324374e-05
2014-02-10,,686.003602686904,9844.91605336001,10292.746761429878,0.9564906512858132,0.0149302550297471,2.555319755253901,0.0017084460939409,0.0017861607864585,-7.771469251763048e-05
2014-02-11,,674.491497605424,8288.40724422817,14295.666591873136,0.5797845935313014,0.0,1.7197675701448485,0.0014146590434009,0.0024399734990967,-0.0010253144556958
2014-02-12,,652.134541592095,8791.920120564384,19154.830977783327,0.4589923101259242,1.0322911788451856e-06,1.6907691918079288,0.0014522759005063,0.0031640527923177,-0.0017117768918114
2014-02-13,,605.845714822975,5767.847223532112,14879.34780298028,0.3876411318496657,9.110016492665172e-07,1.6420508553781643,0.0008857573476937,0.0022849931932334,-0.0013992358455396
2014-02-14,,668.150493493343,13533.798703517645,5450.080637969926,2.483229075406632,1.5343370140777313,3.6936104350182832,0.002287116137126,0.0009210250313904,0.0013660911057356
2014-02-15,,651.988842420917,6156.719765645576,8230.927478991114,0.7479983004783103,0.0916739303746702,1.822954914349461,0.0010148399140043,0.0013567409355815,-0.0003419010215771
2014-02-16,,621.002586550428,9909.402643661198,14138.07136166151,0.7009020106188404,0.0299061217731025,1.974233851773079,0.0015556246155051,0.0022194609117066,-0.0006638362962015
2014-02-17,,629.948976888316,5266.41835916583,9919.804495176017,0.5308994105404881,0.2287565558364191,0.7102051663536746,0.0008387615037869,0.0015798878038553,-0.0007411263000684
2014-02-18,,628.121113954429,15383.379421260684,17326.713795234133,0.8878417225020487,0.0508318191388303,1.2250083605088715,0.0024421138775724,0.0027506185119238,-0.0003085046343513
2014-02-19,,623.766157798437,2187.8020717290806,13621.136729887456,0.1606181712373984,0.0094973685967713,0.2669844761969032,0.0003452560483997,0.0021495453829408,-0.0018042893345411
2014-02-20,,561.375041051019,9103.28186748372,22575.793657086404,0.4032319751747135,0.0,0.9505210986718536,0.0012945563604308,0.0032104506590032,-0.0019158942985723
2014-02-21,,579.637092081415,8380.026294835523,8675.565375666629,0.9659343145911804,0.2896255760937852,1.9502134893513712,0.0012298382732138,0.0012732110813708,-4.33728081570032e-05
2014-02-22,,608.758139704921,4843.043689341573,6853.319765025452,0.7066711981041769,0.7770353459444944,0.6388530506847793,0.0007461818285628,0.0010559109109931,-0.0003097290824303
2014-02-23,,606.514088508994,6391.032007424641,8468.819628942198,0.7546544013741047,0.3822956601784313,0.8615643474749104,0.0009807317993976,0.0012995773927931,-0.0003188455933955
2014-02-24,,533.461874401025,5431.2680212214445,53999.607148401,0.1005797691508256,1.1238061268253753e-06,0.1619421052160927,0.0007374246625979,0.0073317394623576,-0.0065943147997596
2014-02-25,,534.619194590031,13403.525546648216,74330.38563527605,0.180323637932091,0.0055517333233097,0.277452718077967,0.0018380285898161,0.010192943148742,-0.0083549145589258
2014-02-26,,585.189534470641,15531.626720291955,8245.997702713905,1.8835351743040407,3.300487296857203,0.8443728577084082,0.0023271871158963,0.0012355421590447,0.0010916449568515
2014-02-27,,582.770748190016,6323.350275527826,13463.423626901304,0.4696688190731161,0.1762206674804186,1.0321893884906197,0.0009438819757714,0.0020096756212902,-0.0010657936455188
2014-02-28,,553.401327219205,23452.120701555108,15387.451178926514,1.5241069121098725,0.0470038026510067,2.760642717106256,0.0033183385996348,0.0021772347945336,0.0011411038051012
2014-03-01,,568.747683899014,15647.764295052508,23562.59047606639,0.6640935473944032,0.4907616451758858,0.6956226226070871,0.0022768944763662,0.0034285749128261,-0.0011516804364599
2014-03-02,,566.785235831795,7943.136949000674,12934.78200617729,0.6140912885278819,0.4736971876555241,0.6634275941420186,0.0011520610495912,0.0018760420007796,-0.0007239809511884
