date,event,btc_price
4/18/2016,,430.7807843
4/19/2016,,437.2244919
4/20/2016,,443.238021
4/21/2016,,451.8798338
4/22/2016,,448.4457667
4/23/2016,,454.0735565
4/24/2016,,463.0921244
4/25/2016,,462.3651781
4/26/2016,,468.1559552
4/27/2016,,446.0647622
4/28/2016,,451.4376371
4/29/2016,,457.1154706
4/30/2016,,449.5838708
5/1/2016,,454.0264713
5/2/2016,,446.7723442
5/3/2016,,453.0978481
5/4/2016,,449.4982575
5/5/2016,,450.1709768
5/6/2016,,461.4548424
5/7/2016,,460.7759493
5/8/2016,,460.7340627
5/9/2016,,462.1337883
5/10/2016,,451.9817949
5/11/2016,,453.1606468
5/12/2016,,456.043143
5/13/2016,,457.0558954
5/14/2016,,457.2113811
5/15/2016,,459.035487
5/16/2016,,454.3075544
5/17/2016,,453.8785698
5/18/2016,,454.2701022
5/19/2016,,436.8023275
5/20/2016,,443.0888459
5/21/2016,,442.9039155
5/22/2016,,439.1237328
5/23/2016,,444.8209456
5/24/2016,,446.002439
5/25/2016,,450.3357613
5/26/2016,,454.4469387
5/27/2016,,473.0062153
5/28/2016,,529.2048069
5/29/2016,,529.7949839
5/30/2016,,534.7261881
5/31/2016,,532.9072448
6/1/2016,,538.0106164
6/2/2016,,540.283506
6/3/2016,,571.3068446
6/4/2016,,573.7439767
6/5/2016,,575.2885624
6/6/2016,,586.9441397
6/7/2016,,579.1210029
6/8/2016,,584.5144757
6/9/2016,,577.0452768
6/10/2016,,580.6384128
6/11/2016,,613.7768691
6/12/2016,,673.8711061
6/13/2016,,707.7610421
6/14/2016,,688.0567484
6/15/2016,,699.275437
6/16/2016,,771.0258052
6/17/2016,,751.5194196
6/18/2016,,759.3442365
6/19/2016,,768.5490853
6/20/2016,,734.8400093
6/21/2016,,667.2294632
6/22/2016,,603.1344267
6/23/2016,,627.405818
6/24/2016,,666.8020564
6/25/2016,,666.2688215
6/26/2016,,629.4634101
6/27/2016,,659.3063729
6/28/2016,,648.0375862
6/29/2016,,640.4548581
6/30/2016,,674.5458072
7/1/2016,,677.2769944
7/2/2016,,706.694934
7/3/2016,,660.3457276
7/4/2016,,683.5906114
7/5/2016,,670.0568575
7/6/2016,,678.7013714
7/7/2016,,641.4969098
7/8/2016,,667.5858376
7/9/2016,,650.5783027
7/10/2016,,649.4036371
7/11/2016,,648.9478067
7/12/2016,,666.5545963
7/13/2016,,654.1479537
7/14/2016,,660.167867
7/15/2016,,665.3137618
7/16/2016,,665.4510943
7/17/2016,,682.4372259
7/18/2016,,674.6123267
7/19/2016,,674.8831831
7/20/2016,,665.9720338
7/21/2016,,665.2555779
7/22/2016,,649.6602246
7/23/2016,,655.7972052
7/24/2016,,662.2063797
7/25/2016,,654.9569818
7/26/2016,,652.0077652
7/27/2016,,656.0199682
7/28/2016,,654.9939069
7/29/2016,,658.4797121
7/30/2016,,656.4310794
7/31/2016,,625.7790353
8/1/2016,,608.3711036
8/2/2016,,538.0597069
8/3/2016,,569.860727
8/4/2016,,579.694821
8/5/2016,,577.2905257
8/6/2016,,590.9129935
8/7/2016,,595.7132004
8/8/2016,,595.9208047
8/9/2016,,591.5083043
8/10/2016,,594.7019088
8/11/2016,,590.7746084
8/12/2016,,590.3394281
8/13/2016,,588.6616069
8/14/2016,,574.8820724
8/15/2016,,569.3929178
8/16/2016,,576.8925289
8/17/2016,,576.595464
8/18/2016,,575.763473
8/19/2016,,577.2792329
8/20/2016,,581.818771
8/21/2016,,581.8735767
8/22/2016,,588.5543942
8/23/2016,,583.9057738
8/24/2016,,580.3744145
8/25/2016,,577.2590067
8/26/2016,,579.3989449
8/27/2016,,571.9315456
8/28/2016,,572.6876748
8/29/2016,,574.4981498
8/30/2016,,578.200143
8/31/2016,,574.3189698
9/1/2016,,573.0008887
9/2/2016,,574.7699329
9/3/2016,,598.9683608
9/4/2016,,607.7177272
9/5/2016,,606.4739412
9/6/2016,,611.527352
9/7/2016,,616.7632853
9/8/2016,,626.1648073
9/9/2016,,625.0260724
9/10/2016,,626.0685927
9/11/2016,,609.6608119
9/12/2016,,608.5896862
9/13/2016,,609.7450981
9/14/2016,,611.9565823
9/15/2016,,610.376204
9/16/2016,,609.5393103
9/17/2016,,608.6492294
9/18/2016,,612.6702913
9/19/2016,,609.3952337
9/20/2016,,605.3301725
9/21/2016,,598.865017
9/22/2016,,597.0489426
9/23/2016,,605.1490428
9/24/2016,,602.9485199
9/25/2016,,601.5732716
9/26/2016,,608.7875232
9/27/2016,,608.0564898
9/28/2016,,605.5181038
9/29/2016,,606.0285049
9/30/2016,,610.9858749
10/1/2016,,614.8467486
10/2/2016,,611.3047372
10/3/2016,,612.7256199
10/4/2016,,611.1355204
10/5/2016,,613.1821038
10/6/2016,,612.5495076
10/7/2016,,618.8901536
10/8/2016,,620.3206049
10/9/2016,,616.5030708
10/10/2016,,618.0226131
10/11/2016,,641.0472262
10/12/2016,,637.5344918
10/13/2016,,638.1216589
10/14/2016,,641.7376686
10/15/2016,,640.7772187
10/16/2016,,642.6759392
10/17/2016,,642.2455991
10/18/2016,,641.1324757
10/19/2016,,633.0388784
10/20/2016,,631.848943
10/21/2016,,635.7863066
10/22/2016,,661.1883521
10/23/2016,,657.1603869
10/24/2016,,656.870713
10/25/2016,,661.0757792
10/26/2016,,680.137652
10/27/2016,,691.7895867
10/28/2016,,695.9476525
10/29/2016,,723.1629176
10/30/2016,,706.850471
10/31/2016,,708.0474172
11/1/2016,,737.4643269
11/2/2016,,748.4775661
11/3/2016,,692.6609932
11/4/2016,,709.1677707
11/5/2016,,709.248483
11/6/2016,,716.6973877
11/7/2016,,711.0133827
11/8/2016,,713.0343762
11/9/2016,,727.824092
11/10/2016,,720.1731973
11/11/2016,,722.3937727
11/12/2016,,711.3237045
11/13/2016,,706.6477296
11/14/2016,,710.0521938
11/15/2016,,713.0386711
11/16/2016,,746.6593967
11/17/2016,,743.8550941
11/18/2016,,754.5270963
11/19/2016,,758.9610947
11/20/2016,,735.1480164
11/21/2016,,745.9493577
11/22/2016,,757.1514474
11/23/2016,,751.1905947
11/24/2016,,747.9157643
11/25/2016,,746.9060339
11/26/2016,,745.0192081
11/27/2016,,738.9886016
11/28/2016,,744.6298473
11/29/2016,,745.2430655
11/30/2016,,753.0548538
12/1/2016,,764.2649023
12/2/2016,,795.7537218
12/3/2016,,794.7099835
12/4/2016,,799.6895406
12/5/2016,,783.0609144
12/6/2016,,785.5692054
12/7/2016,,784.4607947
12/8/2016,,781.1779292
12/9/2016,,781.8303793
12/10/2016,,781.8118483
12/11/2016,,778.3145036
12/12/2016,,788.8791087
12/13/2016,,789.4116958
12/14/2016,,782.1780572
12/15/2016,,783.7113883
12/16/2016,,787.7831031
12/17/2016,,794.2602884
12/18/2016,,794.8219092
12/19/2016,,798.7750462
12/20/2016,,807.7030658
12/21/2016,,837.1754757
12/22/2016,,873.3451048
12/23/2016,,922.7629915
12/24/2016,,904.256526
12/25/2016,,907.0392589
12/26/2016,,911.4073596
12/27/2016,,939.4311418
12/28/2016,,988.3665324
12/29/2016,,985.5403452
12/30/2016,,969.7827213
12/31/2016,,979.6077504
1/1/2017,,1013.213849
1/2/2017,,1023.852328
1/3/2017,,1038.260288
1/4/2017,,1155.272082
1/5/2017,,1011.027989
1/6/2017,,906.314503
1/7/2017,,914.1935258
1/8/2017,,917.1583517
1/9/2017,,900.9813411
1/10/2017,,912.8501722
1/11/2017,,780.2540098
1/12/2017,,804.6795978
1/13/2017,,828.5086205
1/14/2017,,818.5172375
1/15/2017,,824.279517
1/16/2017,,836.6981386
1/17/2017,,913.1245312
1/18/2017,,890.8608095
1/19/2017,,898.6590322
1/20/2017,,897.8952661
1/21/2017,,924.0835361
1/22/2017,,929.8175991
1/23/2017,,922.004801
1/24/2017,,895.1663153
1/25/2017,,900.7537797
1/26/2017,,919.9912682
1/27/2017,,919.7325139
1/28/2017,,922.6728471
1/29/2017,,920.6505902
1/30/2017,,925.3992844
1/31/2017,,970.9607299
2/1/2017,,992.3801796
2/2/2017,,1019.623587
2/3/2017,,1034.237171
2/4/2017,,1041.742212
2/5/2017,,1028.176703
2/6/2017,,1040.453017
2/7/2017,,1064.446765
2/8/2017,,1076.095781
2/9/2017,,1001.184751
2/10/2017,,994.9794378
2/11/2017,,1008.347567
2/12/2017,,1000.693774
2/13/2017,,1005.776589
2/14/2017,,1016.436022
2/15/2017,,1020.573909
2/16/2017,,1041.967995
2/17/2017,,1063.627886
2/18/2017,,1066.519744
2/19/2017,,1063.673917
2/20/2017,,1087.457628
2/21/2017,,1137.802481
2/22/2017,,1135.840199
2/23/2017,,1187.825848
2/24/2017,,1195.548945
2/25/2017,,1162.433339
2/26/2017,,1189.517499
2/27/2017,,1197.714749
2/28/2017,,1212.817569
3/1/2017,,1240.21424
3/2/2017,,1268.745424
3/3/2017,,1293.406873
3/4/2017,,1275.445741
3/5/2017,,1288.140641
3/6/2017,,1284.571032
3/7/2017,,1237.658864
3/8/2017,,1167.018669
3/9/2017,,1196.966884
3/10/2017,,1134.864858
3/11/2017,,1186.9656
3/12/2017,,1235.011076
3/13/2017,,1248.259233
3/14/2017,,1250.705799
3/15/2017,,1272.401455
3/16/2017,,1183.775155
3/17/2017,,1084.715214
3/18/2017,Bull Dip Mar 2017,967.1470495
3/19/2017,Bull Dip Mar 2017,1036.925295
3/20/2017,Bull Dip Mar 2017,1055.497626
3/21/2017,Bull Dip Mar 2017,1126.500357
3/22/2017,Bull Dip Mar 2017,1052.537994
3/23/2017,Bull Dip Mar 2017,1040.131121
3/24/2017,Bull Dip Mar 2017,936.7215965
3/25/2017,Bull Dip Mar 2017,977.1691304
3/26/2017,Bull Dip Mar 2017,977.9615341
3/27/2017,,1049.356605
3/28/2017,,1051.960814
3/29/2017,,1045.911845
3/30/2017,,1037.258185
3/31/2017,,1083.476597
4/1/2017,,1090.012355
4/2/2017,,1110.757884
4/3/2017,,1157.45483
4/4/2017,,1153.526381
4/5/2017,,1145.084704
4/6/2017,,1196.85506
4/7/2017,,1202.1764
4/8/2017,,1193.775055
4/9/2017,,1214.395029
4/10/2017,,1217.293693
4/11/2017,,1231.094061
4/12/2017,,1221.887303
4/13/2017,,1186.238901
4/14/2017,,1198.05137
4/15/2017,,1196.829712
4/16/2017,,1202.543023
4/17/2017,,1218.011306
4/18/2017,,1231.404388
4/19/2017,,1229.147488
4/20/2017,,1262.598752
4/21/2017,,1274.956957
4/22/2017,,1280.564736
4/23/2017,,1277.706327
4/24/2017,,1278.043909
4/25/2017,,1293.870263
4/26/2017,,1313.101476
4/27/2017,,1351.594353
4/28/2017,,1342.296956
4/29/2017,,1357.448935
4/30/2017,,1376.395845
5/1/2017,,1454.409589
5/2/2017,,1490.892072
5/3/2017,,1531.44069
5/4/2017,,1579.144217
5/5/2017,,1539.569282
5/6/2017,,1597.022805
5/7/2017,,1620.502161
5/8/2017,,1703.213495
5/9/2017,,1763.370432
5/10/2017,,1807.330137
5/11/2017,,1848.16957
5/12/2017,,1716.621833
5/13/2017,,1811.173065
5/14/2017,,1852.357935
5/15/2017,,1770.423096
5/16/2017,,1778.416053
5/17/2017,,1883.247591
5/18/2017,,1955.222671
5/19/2017,,2026.550974
5/20/2017,,2105.543708
5/21/2017,,2031.573698
5/22/2017,,2109.913608
5/23/2017,,2259.54224
5/24/2017,,2491.181306
5/25/2017,,2338.578031
5/26/2017,,2268.507893
5/27/2017,,2054.568923
5/28/2017,,2126.808319
5/29/2017,,2291.471533
5/30/2017,,2204.138186
5/31/2017,,2301.561839
6/1/2017,,2413.299842
6/2/2017,,2497.004264
6/3/2017,,2606.511035
6/4/2017,,2592.454003
6/5/2017,,2743.544485
6/6/2017,,2914.199233
6/7/2017,,2713.252972
6/8/2017,,2834.287008
6/9/2017,,2843.515135
6/10/2017,,2897.392081
6/11/2017,,2976.89314
6/12/2017,,2704.051338
6/13/2017,,2747.341328
6/14/2017,,2533.832434
6/15/2017,,2491.812163
6/16/2017,,2540.318781
6/17/2017,,2721.439597
6/18/2017,,2597.481607
6/19/2017,,2675.549272
6/20/2017,,2805.965274
6/21/2017,,2779.365461
6/22/2017,,2809.847032
6/23/2017,,2822.68126
6/24/2017,,2598.939527
6/25/2017,,2528.145035
6/26/2017,,2449.004988
6/27/2017,,2585.464256
6/28/2017,,2595.713597
6/29/2017,,2559.976476
6/30/2017,,2518.235495
7/1/2017,,2464.510551
7/2/2017,,2520.796471
7/3/2017,,2576.861506
7/4/2017,,2626.594561
7/5/2017,,2623.725464
7/6/2017,,2619.950032
7/7/2017,,2530.87125
7/8/2017,,2577.435169
7/9/2017,,2527.446333
7/10/2017,,2384.871272
7/11/2017,,2345.092624
7/12/2017,,2420.264214
7/13/2017,,2370.626846
7/14/2017,,2243.502071
7/15/2017,Bull Dip Jul 2017,1988.914949
7/16/2017,Bull Dip Jul 2017,1929.457207
7/17/2017,Bull Dip Jul 2017,2254.695622
7/18/2017,Bull Dip Jul 2017,2334.033823
7/19/2017,Bull Dip Jul 2017,2284.107722
7/20/2017,,2856.532106
7/21/2017,,2653.137576
7/22/2017,,2813.729183
7/23/2017,,2742.64419
7/24/2017,,2760.505586
7/25/2017,,2571.810121
7/26/2017,,2537.929713
7/27/2017,,2664.617327
7/28/2017,,2802.603975
7/29/2017,,2718.227619
7/30/2017,,2756.651089
7/31/2017,,2883.457866
8/1/2017,,2739.365397
8/2/2017,,2711.529041
8/3/2017,,2790.771786
8/4/2017,,2856.54372
8/5/2017,,3253.543526
8/6/2017,,3213.620633
8/7/2017,,3393.648698
8/8/2017,,3438.211377
8/9/2017,,3357.416024
8/10/2017,,3416.800713
8/11/2017,,3652.829041
8/12/2017,,3905.711705
8/13/2017,,4108.689987
8/14/2017,,4340.966181
8/15/2017,,4205.220486
8/16/2017,,4385.921006
8/17/2017,,4284.518084
8/18/2017,,4141.518908
8/19/2017,,4179.651498
8/20/2017,,4094.266512
8/21/2017,,3998.631468
8/22/2017,,4094.911886
8/23/2017,,4154.720425
8/24/2017,,4317.553988
8/25/2017,,4363.854989
8/26/2017,,4349.968877
8/27/2017,,4355.76729
8/28/2017,,4391.718747
8/29/2017,,4566.014146
8/30/2017,,4546.630297
8/31/2017,,4699.496229
9/1/2017,,4901.285074
9/2/2017,,4602.222128
9/3/2017,,4645.848324
9/4/2017,,4285.320752
9/5/2017,,4422.632947
9/6/2017,,4591.485633
9/7/2017,,4596.438762
9/8/2017,,4364.618566
9/9/2017,,4326.326754
9/10/2017,,4230.427794
9/11/2017,,4179.085384
9/12/2017,Bull Dip Sep 2017,4137.806368
9/13/2017,Bull Dip Sep 2017,3862.513058
9/14/2017,Bull Dip Sep 2017,3210.297575
9/15/2017,Bull Dip Sep 2017,3716.288973
9/16/2017,Bull Dip Sep 2017,3682.03846
9/17/2017,Bull Dip Sep 2017,3654.027325
9/18/2017,,4069.721765
9/19/2017,,3877.910328
9/20/2017,,3862.336043
9/21/2017,,3614.25651
9/22/2017,,3614.202455
9/23/2017,,3783.501876
9/24/2017,,3668.337419
9/25/2017,,3905.32191
9/26/2017,,3856.525672
9/27/2017,,4171.936235
9/28/2017,,4128.762611
9/29/2017,,4129.888902
9/30/2017,,4317.804157
10/1/2017,,4358.043729
10/2/2017,,4386.543397
10/3/2017,,4319.567841
10/4/2017,,4223.880825
10/5/2017,,4305.023532
10/6/2017,,4357.599346
10/7/2017,,4400.478927
10/8/2017,,4580.830368
10/9/2017,,4764.275384
10/10/2017,,4778.063268
10/11/2017,,4815.201269
10/12/2017,,5475.470013
10/13/2017,,5656.289519
10/14/2017,,5824.80068
10/15/2017,,5707.329227
10/16/2017,,5732.353227
10/17/2017,,5608.426651
10/18/2017,,5576.422683
10/19/2017,,5689.872247
10/20/2017,,5981.374085
10/21/2017,,6033.140666
10/22/2017,,5999.302651
10/23/2017,,5943.651221
10/24/2017,,5525.799371
10/25/2017,,5720.553548
10/26/2017,,5883.836736
10/27/2017,,5772.011577
10/28/2017,,5723.179008
10/29/2017,,6072.883966
10/30/2017,,6087.098202
10/31/2017,,6447.63054
11/1/2017,,6768.956037
11/2/2017,,7091.990498
11/3/2017,,7197.661081
11/4/2017,,7389.037169
11/5/2017,,7416.712917
11/6/2017,,7062.267744
11/7/2017,,7169.473151
11/8/2017,,7475.558198
11/9/2017,,7189.237983
11/10/2017,,6583.424492
11/11/2017,,6349.980717
11/12/2017,,5884.747591
11/13/2017,,6568.287861
11/14/2017,,6661.650909
11/15/2017,,7346.221479
11/16/2017,,7849.979784
11/17/2017,,7716.358422
11/18/2017,,7790.48312
11/19/2017,,7998.423006
11/20/2017,,8204.456021
11/21/2017,,8111.821257
11/22/2017,,8236.492478
11/23/2017,,8035.379236
11/24/2017,,8248.918656
11/25/2017,,8785.034139
11/26/2017,,9334.258779
11/27/2017,,9829.188796
11/28/2017,,10215.06998
11/29/2017,,9930.886676
11/30/2017,,10199.77089
12/1/2017,,10997.17625
12/2/2017,,11069.20564
12/3/2017,,11339.69385
12/4/2017,,11715.37698
12/5/2017,,11701.99962
12/6/2017,,13817.33164
12/7/2017,,18250.9455
12/8/2017,Cycle Peak 2017,16349.40849
12/9/2017,Cycle Peak 2017,15260.984
12/10/2017,Cycle Peak 2017,15242.24759
12/11/2017,Cycle Peak 2017,16905.10698
12/12/2017,Cycle Peak 2017,17108.19818
12/13/2017,Cycle Peak 2017,16463.52643
12/14/2017,Cycle Peak 2017,16690.18804
12/15/2017,Cycle Peak 2017,17791.52229
12/16/2017,Cycle Peak 2017,19538.12834
12/17/2017,Cycle Peak 2017,19336.21174
12/18/2017,Cycle Peak 2017,19149.78054
12/19/2017,Cycle Peak 2017,17681.10171
12/20/2017,,16533.46355
12/21/2017,,15806.52521
12/22/2017,,13833.38086
12/23/2017,,14508.06997
12/24/2017,,13924.40771
12/25/2017,,13943.55627
12/26/2017,,15903.49842
12/27/2017,,15596.03802
12/28/2017,,14631.44301
12/29/2017,,14666.68427
12/30/2017,,12865.77016
12/31/2017,,14265.30709
1/1/2018,Lower High 2018,13783.28119
1/2/2018,Lower High 2018,14956.98162
1/3/2018,Lower High 2018,15346.39874
1/4/2018,Lower High 2018,15413.67022
1/5/2018,Lower High 2018,17334.06765
1/6/2018,Lower High 2018,17578.80599
1/7/2018,Lower High 2018,16638.81771
1/8/2018,Lower High 2018,15433.99626
1/9/2018,,14973.06796
1/10/2018,,15385.49779
1/11/2018,,13894.23116
1/12/2018,,14396.61197
1/13/2018,,14801.15028
1/14/2018,,14223.65606
1/15/2018,,14121.03735
1/16/2018,,11419.51115
1/17/2018,,11238.03432
1/18/2018,,11289.78528
1/19/2018,,12036.74188
1/20/2018,,13221.16574
1/21/2018,,12020.30593
1/22/2018,,11177.25115
1/23/2018,,11176.29332
1/24/2018,,11747.05041
1/25/2018,,11472.34165
1/26/2018,,11373.99155
1/27/2018,,11672.65539
1/28/2018,,11881.85099
1/29/2018,,11383.7273
1/30/2018,,10237.44412
1/31/2018,,10337.71151
2/1/2018,,9115.22536
2/2/2018,,8894.817646
2/3/2018,,9290.829878
2/4/2018,,8325.13397
2/5/2018,,6913.452835
2/6/2018,,7787.488705
2/7/2018,,7658.284141
2/8/2018,,8333.501052
2/9/2018,,8791.514029
2/10/2018,,8707.294084
2/11/2018,,8178.083544
2/12/2018,,8974.558295
2/13/2018,,8627.676382
2/14/2018,,9551.421351
2/15/2018,,10139.82384
2/16/2018,,10285.82147
2/17/2018,,11190.19273
2/18/2018,,10566.16365
2/19/2018,,11299.57188
2/20/2018,,11338.03226
2/21/2018,,10645.77879
2/22/2018,,10024.42909
2/23/2018,,10404.79691
2/24/2018,,9957.454047
2/25/2018,,9848.945245
2/26/2018,,10470.35245
2/27/2018,,10734.75296
2/28/2018,,10503.09792
3/1/2018,,11041.10501
3/2/2018,,11187.92927
3/3/2018,,11590.3306
3/4/2018,,11615.68294
3/5/2018,,11553.17929
3/6/2018,,10848.89236
3/7/2018,,10030.11734
3/8/2018,,9488.931191
3/9/2018,,9374.333529
3/10/2018,,8957.529584
3/11/2018,,9673.934108
3/12/2018,,9295.678166
3/13/2018,,9308.591383
3/14/2018,,8398.253771
3/15/2018,,8379.267704
3/16/2018,,8396.922516
3/17/2018,,7991.231925
3/18/2018,,8296.676031
3/19/2018,,8763.902048
3/20/2018,,9035.004809
3/21/2018,,9009.962705
3/22/2018,,8833.066481
3/23/2018,,9026.567543
3/24/2018,,8641.705982
3/25/2018,,8590.414992
3/26/2018,,8256.890606
3/27/2018,,7928.230963
3/28/2018,,8093.903999
3/29/2018,,7191.620212
3/30/2018,,6964.062456
3/31/2018,,7061.803509
4/1/2018,,6929.302116
4/2/2018,,7165.640082
4/3/2018,,7525.141532
4/4/2018,,6894.682072
4/5/2018,,6868.758224
4/6/2018,,6724.536468
4/7/2018,,6976.188055
4/8/2018,,7088.787685
4/9/2018,,6844.048284
4/10/2018,,6914.226617
4/11/2018,,6982.129589
4/12/2018,,7927.675532
4/13/2018,,7911.450322
4/14/2018,,8004.402597
4/15/2018,,8354.01013
4/16/2018,,8113.433323
4/17/2018,,7943.602605
4/18/2018,,8188.428203
4/19/2018,,8317.57498
4/20/2018,,8869.672029
4/21/2018,,8933.287064
4/22/2018,,8812.411678
4/23/2018,,8958.715794
4/24/2018,,9653.752552
4/25/2018,,8861.85541
4/26/2018,,9271.068114
4/27/2018,,8900.242289
4/28/2018,,9289.091434
4/29/2018,,9408.140572
4/30/2018,,9278.195412
5/1/2018,,9070.550266
5/2/2018,,9207.883974
5/3/2018,,9676.479544
5/4/2018,,9641.568345
5/5/2018,,9762.214302
5/6/2018,,9622.064685
5/7/2018,,9423.063831
5/8/2018,,9212.522892
5/9/2018,,9312.06067
5/10/2018,,9049.74263
5/11/2018,,8475.90394
5/12/2018,,8576.453268
5/13/2018,,8774.463906
5/14/2018,,8695.857954
5/15/2018,,8492.556784
5/16/2018,,8364.648278
5/17/2018,,8089.036621
5/18/2018,,8253.644913
5/19/2018,,8240.083939
5/20/2018,,8492.599173
5/21/2018,,8410.815483
5/22/2018,,8042.653422
5/23/2018,,7549.01578
5/24/2018,,7610.496912
5/25/2018,,7518.587892
5/26/2018,,7394.961488
5/27/2018,,7428.639384
5/28/2018,,7207.748399
5/29/2018,,7476.125404
5/30/2018,,7409.158476
5/31/2018,,7477.845034
6/1/2018,,7535.528313
6/2/2018,,7658.008921
6/3/2018,,7689.387821
6/4/2018,,7503.548658
6/5/2018,,7624.111836
6/6/2018,,7628.549438
6/7/2018,,7642.085216
6/8/2018,,7629.043928
6/9/2018,,7532.444586
6/10/2018,,6838.029567
6/11/2018,,6940.648333
6/12/2018,,6629.033679
6/13/2018,,6349.870199
6/14/2018,,6696.817351
6/15/2018,,6500.376748
6/16/2018,,6587.554017
6/17/2018,,6569.986266
6/18/2018,,6760.788709
6/19/2018,,6779.118592
6/20/2018,,6763.874497
6/21/2018,,6729.158402
6/22/2018,,6138.419682
6/23/2018,,6253.520734
6/24/2018,,6218.620817
6/25/2018,,6307.380616
6/26/2018,,6117.775743
6/27/2018,,6160.258571
6/28/2018,,5914.135886
6/29/2018,,6244.926216
6/30/2018,,6402.30729
7/1/2018,,6340.066023
7/2/2018,,6604.482845
7/3/2018,,6530.288928
7/4/2018,,6605.474197
7/5/2018,,6584.386083
7/6/2018,,6648.609088
7/7/2018,,6790.70251
7/8/2018,,6721.517972
7/9/2018,,6683.859233
7/10/2018,,6355.120969
7/11/2018,,6440.718968
7/12/2018,,6281.504372
7/13/2018,,6284.671259
7/14/2018,,6274.531027
7/15/2018,,6390.753179
7/16/2018,,6717.712483
7/17/2018,,7288.634401
7/18/2018,,7353.443894
7/19/2018,,7457.433557
7/20/2018,,7341.00186
7/21/2018,,7403.906879
7/22/2018,,7401.747233
7/23/2018,,7720.93615
7/24/2018,,8385.183824
7/25/2018,,8144.224958
7/26/2018,,7935.196332
7/27/2018,,8172.685981
7/28/2018,,8217.524787
7/29/2018,,8191.769047
7/30/2018,,8173.766267
7/31/2018,,7745.643604
8/1/2018,,7633.785282
8/2/2018,,7559.857212
8/3/2018,,7436.904414
8/4/2018,,7024.460085
8/5/2018,,7054.602252
8/6/2018,,6946.763592
8/7/2018,,6744.026178
8/8/2018,,6302.069706
8/9/2018,,6554.772694
8/10/2018,,6178.791157
8/11/2018,,6286.160067
8/12/2018,,6361.38457
8/13/2018,,6329.83688
8/14/2018,,6231.170594
8/15/2018,,6278.66886
8/16/2018,,6323.821701
8/17/2018,,6587.986667
8/18/2018,,6403.747798
8/19/2018,,6500.397251
8/20/2018,,6290.044186
8/21/2018,,6494.767731
8/22/2018,,6400.676403
8/23/2018,,6534.113454
8/24/2018,,6707.787008
8/25/2018,,6755.970715
8/26/2018,,6718.466047
8/27/2018,,6903.108016
8/28/2018,,7074.042153
8/29/2018,,7039.792392
8/30/2018,,7006.274658
8/31/2018,,7029.236215
9/1/2018,,7184.451331
9/2/2018,,7300.076127
9/3/2018,,7266.172241
9/4/2018,,7364.034728
9/5/2018,,6722.312839
9/6/2018,,6542.351187
9/7/2018,,6458.786187
9/8/2018,,6283.039059
9/9/2018,,6314.816382
9/10/2018,,6374.574933
9/11/2018,,6353.409104
9/12/2018,,6389.146506
9/13/2018,,6510.881572
9/14/2018,,6513.904892
9/15/2018,,6545.608612
9/16/2018,,6522.162505
9/17/2018,,6294.639269
9/18/2018,,6379.194612
9/19/2018,,6408.392403
9/20/2018,,6516.714435
9/21/2018,,6750.461957
9/22/2018,,6722.080578
9/23/2018,,6707.720248
9/24/2018,,6597.757485
9/25/2018,,6453.050138
9/26/2018,,6475.695446
9/27/2018,,6687.788448
9/28/2018,,6644.023938
9/29/2018,,6599.272677
9/30/2018,,6626.311358
10/1/2018,,6610.036175
10/2/2018,,6537.663512
10/3/2018,,6522.589056
10/4/2018,,6590.982922
10/5/2018,,6628.573998
10/6/2018,,6598.094706
10/7/2018,,6629.083034
10/8/2018,,6658.164136
10/9/2018,,6642.073986
10/10/2018,,6572.979385
10/11/2018,,6254.62242
10/12/2018,,6322.822622
10/13/2018,,6354.354038
10/14/2018,,6350.628081
10/15/2018,,6574.227349
10/16/2018,,6582.979075
10/17/2018,,6569.793754
10/18/2018,,6517.064261
10/19/2018,,6478.916863
10/20/2018,,6508.875637
10/21/2018,,6505.157824
10/22/2018,,6491.434177
10/23/2018,,6449.47858
10/24/2018,,6462.655652
10/25/2018,,6461.371641
10/26/2018,,6459.065854
10/27/2018,,6457.222854
10/28/2018,,6462.44936
10/29/2018,,6296.782615
10/30/2018,,6319.991183
10/31/2018,,6333.513684
11/1/2018,,6394.632933
11/2/2018,,6435.34999
11/3/2018,,6408.316337
11/4/2018,,6472.639398
11/5/2018,,6432.492266
11/6/2018,,6477.479576
11/7/2018,,6550.067297
11/8/2018,,6488.111111
11/9/2018,,6414.792036
11/10/2018,,6428.302236
11/11/2018,,6453.84471
11/12/2018,,6439.725941
11/13/2018,,6404.352673
11/14/2018,,5809.087371
11/15/2018,,5729.281851
11/16/2018,,5709.721451
11/17/2018,,5704.365202
11/18/2018,,5733.698238
11/19/2018,,4861.87927
11/20/2018,,4487.06751
11/21/2018,,4647.795461
11/22/2018,,4368.669247
11/23/2018,,4404.209601
11/24/2018,,3918.87139
11/25/2018,,4033.133374
11/26/2018,,3828.184634
11/27/2018,,3871.996021
11/28/2018,,4304.536525
11/29/2018,,4336.4558
11/30/2018,,4031.00473
12/1/2018,,4238.140113
12/2/2018,,4189.096211
12/3/2018,,3909.339685
12/4/2018,,4006.55138
12/5/2018,,3777.307439
12/6/2018,,3497.324139
12/7/2018,,3445.452679
12/8/2018,,3522.503929
12/9/2018,,3635.345092
12/10/2018,,3524.520288
12/11/2018,Bear Bottom 2018 (Tier 1),3440.734499
12/12/2018,Bear Bottom 2018 (Tier 1),3532.643748
