date,proxy_median_mvrv,proxy_btc_price,official_median_mvrv,official_median_rp,official_btc_price,abs_diff,pct_diff
2012-04-29,1.1308902967201253,4.90287453611801,1.02816016372051,4.768590253853469,4.90287453611801,0.10273013299961531,9.991646887764556
2012-04-30,1.1355263949256627,4.94910305220169,1.0370155100895377,4.772448438861224,4.94910305220169,0.09851088483612491,9.499461085940682
2012-05-01,1.1422998176425505,5.00841920249539,1.0477510462671078,4.780161490021143,5.00841920249539,0.09454877137544271,9.023972985977718
2012-05-02,1.1523970596037005,5.0734289805164,1.0605434556475826,4.783801129033882,5.0734289805164,0.09185360395611797,8.66099389581645
2012-05-03,1.1640770766324289,5.1451001062097,1.074459194275736,4.788548633229271,5.1451001062097,0.08961788235669288,8.34074321613506
2012-05-04,1.1398700442966063,5.07145293422337,1.0581079513323126,4.792944734833217,5.07145293422337,0.08176209296429371,7.727197670270153
2012-05-05,1.1382020000598694,5.07885858359293,1.0587678260688438,4.796952134870303,5.07885858359293,0.07943417399102559,7.502511129938753
2012-05-06,1.1383753982387528,5.05481047600564,1.0520172091392292,4.804874323435769,5.05481047600564,0.08635818909952353,8.208819052511759
2012-05-07,1.1412916932081336,5.08406416346168,1.0568514148831154,4.810576105463191,5.08406416346168,0.08444027832501821,7.989796591638859
2012-05-08,1.1295112021231908,5.05002150482217,1.0487854759034838,4.815113882533311,5.05002150482217,0.08072572621970697,7.6970675199487495
2012-05-09,1.1267779517874275,5.0480173252148,1.0471179058000795,4.820868115475231,5.0480173252148,0.079660045987348,7.60755264962082
2012-05-10,1.0733730546546163,4.82616309704524,1.0060516694279644,4.797132437332339,4.82616309704524,0.06732138522665188,6.691642911832794
2012-05-11,1.102975472748445,4.96370056697104,1.032204068793234,4.808836466585703,4.96370056697104,0.0707714039552112,6.856338401954874
2012-05-12,1.094125181591844,4.94620910882999,1.0243803122198647,4.8284890385206625,4.94620910882999,0.06974486937197932,6.808493734210878
2012-05-13,1.0855088715215817,4.92997058917423,1.019677108870652,4.834835014227633,4.92997058917423,0.06583176265092971,6.4561381321820575
2012-05-14,1.0136570606094164,5.00594371010695,1.0328887525574473,4.84654683063608,5.00594371010695,0.01923169194803087,1.861932555700014
2012-05-15,1.0172814753150137,5.03540925022745,1.037422653949116,4.853768356666741,5.03540925022745,0.020141178634102364,1.941463159439572
2012-05-16,1.0241582365490973,5.08730610512377,1.0469254338831682,4.8592821804456126,5.08730610512377,0.022767197334070843,2.174672292526571
2012-05-17,1.0255324505957197,5.09979899797384,1.0480245004127051,4.866106656824886,5.09979899797384,0.022492049816985382,2.1461377866765674
2012-05-18,1.0293511507213282,5.11956135801862,1.0509664457148702,4.87128906816457,5.11956135801862,0.021615294993541978,2.0567064801806487
2012-05-19,1.0197767464103191,5.09950311954792,1.0450950360192537,4.879463535653013,5.09950311954792,0.025318289608934563,2.4225825151147427
2012-05-20,1.0152231390416309,5.09001706038258,1.0416989996003971,4.886264710185135,5.09001706038258,0.026475860558766273,2.541603723237
2012-05-21,1.0160289437621428,5.09989235369147,1.0425751074105987,4.891630653217748,5.09989235369147,0.026546163648455856,2.5462111515771255
2012-05-22,1.0163083628861405,5.10405001277268,1.0415145881769357,4.900603477582388,5.10405001277268,0.025206225290795192,2.42015095870295
2012-05-23,1.0233058827517199,5.13880926852253,1.0464247077404674,4.910825624156659,5.13880926852253,0.02311882498874751,2.2093156648286447
2012-05-24,1.0189172698264284,5.11902270702896,1.0416959967795179,4.914123432224763,5.11902270702896,0.022778726953089468,2.186696216891649
2012-05-25,1.023308034625113,5.14545828346713,1.046228322537006,4.9181026479859336,5.14545828346713,0.022920287911892823,2.1907539127131703
2012-05-26,1.013491290902459,5.10307428718382,1.0368227702115906,4.921838556981542,5.10307428718382,0.02333147930913171,2.25028616070713
2012-05-27,1.0203234974494604,5.14075429024356,1.0426363356853487,4.930534371665097,5.14075429024356,0.022312838235888366,2.140040345056805
2012-05-28,1.0186668654953936,5.13555290763641,1.0403657794439585,4.93629549251533,5.13555290763641,0.021698913948564824,2.085700469710008
2012-05-29,1.0217219182612154,5.15539522803204,1.0440663057106463,4.9378044285444185,5.15539522803204,0.022344387449430902,2.140131074742628
2012-05-30,1.0180026078794548,5.14096170751355,1.0409201218190784,4.938862838513844,5.14096170751355,0.0229175139396236,2.201659230064041
2012-05-31,1.0246761592094842,5.17907120189264,1.0483385391887738,4.940265962081593,5.17907120189264,0.02366237997928966,2.2571315557663367
2012-06-01,1.0427229539193894,5.27243229308056,1.066637754395837,4.943039257097141,5.27243229308056,0.023914800476447562,2.242073316633475
2012-06-02,1.0372012057429771,5.24695465914977,1.0611226271461933,4.944720360229285,5.24695465914977,0.02392142140321618,2.2543503258950364
2012-06-03,1.028734497777553,5.20513584865323,1.052265939308634,4.946597294665965,5.20513584865323,0.023531441531081,2.236263728781506
2012-06-04,1.039911076302833,5.26318472470306,1.0635964137622995,4.948479194364147,5.26318472470306,0.02368533745946655,2.2269102408575745
2012-06-05,1.0732875037525083,5.43968559394814,1.0988685889139314,4.9502603394319085,5.43968559394814,0.0255810851614231,2.327947619897499
2012-06-06,1.0768977722678317,5.46312714855186,1.1030755193804689,4.952632029781759,5.46312714855186,0.026177747112637206,2.373160010598338
2012-06-07,1.1013485567767916,5.59202483226593,1.1287264655387421,4.954278120515985,5.59202483226593,0.027377908761950565,2.425557439984635
2012-06-08,1.1325099906963612,5.63299548385375,1.1365203688546826,4.956352422904965,5.63299548385375,0.004010378158321393,0.3528646092249814
2012-06-09,1.1177748685964772,5.56199590518622,1.1218261966712308,4.957983617863625,5.56199590518622,0.004051328074753613,0.3611368754603009
2012-06-10,1.0991618299113037,5.46868259025868,1.1026233260412281,4.9597015237225275,5.46868259025868,0.003461496129924413,0.31393278630811267
2012-06-11,1.121047542644532,5.57499212744956,1.1236842636942999,4.961351073050397,5.57499212744956,0.002636721049767754,0.23464963735445513
2012-06-12,1.1482923859425085,5.70042863958306,1.14848354418984,4.963439544625117,5.70042863958306,0.0001911582473315132,0.016644404554038213
2012-06-13,1.1968880242582391,5.93483819503498,1.195316544394008,4.965076592363053,5.93483819503498,0.0015714798642312289,0.1314697660298783
2012-06-14,1.2042031085341154,5.96795830938577,1.201580157075551,4.966758375829708,5.96795830938577,0.002622951458564282,0.2182918420480674
2012-06-15,1.3177600539529144,6.53126498781241,1.3145773910564282,4.968338138360737,6.53126498781241,0.003182662896486166,0.2421054034657097
