date,btc_price,sth_cost_basis,ratio,rolling_std,lower_1sd,lower_2sd,zone
2022-09-08,19311.0985224782,24213.38196331287,0.7975382601132543,0.24579506975543294,18936.86183583847,14810.187884244295,MILD_ACCUMULATION
2022-09-09,21508.8854687482,24265.892614624,0.8863834440520737,0.24584226904323964,18977.033772670024,14840.905155577308,MILD_ACCUMULATION
2022-09-10,21655.6317589473,24239.89275455096,0.8933881011037693,0.2458844474740833,18955.901150304006,14823.753226079532,MILD_ACCUMULATION
2022-09-11,21819.8741310598,24208.176842477184,0.9013431400903055,0.24592074388832758,18930.411789435548,14803.282909301894,MILD_ACCUMULATION
2022-09-12,22397.7556323332,24220.34694091456,0.924749578813732,0.24594246334889988,18939.517253554397,14810.081567895986,MILD_ACCUMULATION
2022-09-13,20175.3568576726,23950.77901217924,0.8423674590047031,0.2460340913499175,18727.007974037286,14642.564547955659,MILD_ACCUMULATION
2022-09-14,20230.1026493397,23863.496197110224,0.8477426141685596,0.24611765387946125,18657.202819517854,14586.765249040813,MILD_ACCUMULATION
2022-09-15,19703.3300886564,23728.909569209023,0.8303512654548495,0.2462205925529169,18550.069306899833,14501.512186523018,MILD_ACCUMULATION
2022-09-16,19801.2191593224,23651.40273793774,0.83721119540874,0.24631142503482087,18487.798991394375,14451.51965544711,MILD_ACCUMULATION
2022-09-17,20116.1287453886,23624.84012972392,0.8514821109870374,0.24638577432137188,18465.66260505875,14433.142978811336,MILD_ACCUMULATION
2022-09-18,19419.2114488315,23583.13183200336,0.8234364963553638,0.24649488291588886,18431.051442971446,14404.518437727887,MILD_ACCUMULATION
2022-09-19,19543.3565534122,23522.64453535825,0.8308316067113732,0.24659052683113672,18382.020269301058,14364.824867930129,MILD_ACCUMULATION
2022-09-20,18878.7016110801,23428.77559724108,0.8057912174165522,0.24672515118983504,18306.200764739755,14303.64916203393,MILD_ACCUMULATION
2022-09-21,18490.9294708545,23313.86494652407,0.7931301615269657,0.24688401541095326,18213.520998469485,14228.972670237064,MILD_ACCUMULATION
2022-09-22,19409.7534540829,23259.112088379246,0.8345010497533322,0.24698208918545853,18168.96436567749,14192.771627176136,MILD_ACCUMULATION
2022-09-23,19290.201268573,23048.861790803498,0.8369264150071739,0.2470756854747057,18003.041264088235,14061.843821102853,MILD_ACCUMULATION
2022-09-24,18923.0396137772,22950.406142111136,0.8245187251416776,0.24718435483816062,17924.19145464984,13998.734371564768,MILD_ACCUMULATION
2022-09-25,18799.5981202723,22768.15189733212,0.825697149467593,0.2472917206071219,17779.942431290856,13884.585551146964,MILD_ACCUMULATION
2022-09-26,19227.254756094,22741.123052309995,0.8454839592515611,0.24737401389161182,17757.37388608953,13865.820373297014,MILD_ACCUMULATION
2022-09-27,19091.6412715529,22634.50404734176,0.8434751312253762,0.24745777727718174,17672.640204143878,13798.500339653003,MILD_ACCUMULATION
2022-09-28,19411.5572735283,22585.84106330234,0.8594569145830196,0.24752494936560912,17633.460448233895,13766.984656800994,MILD_ACCUMULATION
2022-09-29,19592.383140833,22535.92920618068,0.8693843045734991,0.2475805767737287,17593.514018191316,13735.033185292514,MILD_ACCUMULATION
2022-09-30,19424.3694033923,22457.25638120089,0.8649484635911519,0.24764114759130723,17531.033240674646,13685.426272414701,MILD_ACCUMULATION
2022-10-01,19309.0114018438,22409.831778329462,0.8616312515346863,0.2477063415618601,17492.87123047411,13654.745243641428,MILD_ACCUMULATION
2022-10-02,19054.683325411,22360.36530735787,0.852163328438149,0.2477812026814285,17452.951644221117,13622.564609679588,MILD_ACCUMULATION
2022-10-03,19627.1760107208,22336.467048965376,0.8787054804904757,0.24783060812339844,17433.43699186999,13606.660564683112,MILD_ACCUMULATION
2022-10-04,20344.6489661715,22321.255183571884,0.9114473536033432,0.24785615393763935,17421.119208119133,13596.699288078815,MILD_ACCUMULATION
2022-10-05,20162.2221311315,22278.6529057906,0.9050018516106508,0.24788467085006516,17387.37347324738,13569.97470074182,MILD_ACCUMULATION
2022-10-06,19952.3940142373,22206.28479404564,0.8985021222274562,0.2479186061083461,17330.30566591425,13524.977152168747,MILD_ACCUMULATION
2022-10-07,19533.3286266017,22135.45434318924,0.8824453441865683,0.24796412672801674,17274.241568135847,13480.609755187861,MILD_ACCUMULATION
2022-10-08,19415.9679747434,22096.01841368678,0.8787088972878798,0.24801012676580036,17242.673062579008,13455.355113155914,MILD_ACCUMULATION
2022-10-09,19443.0462649631,22063.057616012265,0.881248945787655,0.24805190945898947,17216.23268125125,13434.160980474087,MILD_ACCUMULATION
2022-10-10,19133.2766790523,22017.29323174136,0.869011302963831,0.2480984567856942,17179.722153964536,13405.047122773722,MILD_ACCUMULATION
2022-10-11,19058.1590286618,21945.311876293275,0.8684387415450513,0.2481432681783281,17122.78900447681,13360.02445281055,MILD_ACCUMULATION
2022-10-12,19156.9479335102,21800.5865342194,0.8787354369314972,0.24817420042716049,17009.34117867636,13271.096485339345,MILD_ACCUMULATION
2022-10-13,19379.6933449788,21736.097131369832,0.8915902992083047,0.24819975158946353,16958.591680526013,13231.162432180461,MILD_ACCUMULATION
2022-10-14,19180.0158817323,21655.15964550176,0.8857018925610367,0.24823028674081332,16894.928026708825,13181.089296977918,MILD_ACCUMULATION
2022-10-15,19066.4862589852,21592.163730802004,0.8830280511344106,0.24826061202789718,16845.2690123974,13141.947775027185,MILD_ACCUMULATION
