,binance-cex,okx,bitfinex,robinhood,gemini,bybit,crypto-com,htx,kucoin,bitstamp,deribit,bitkub,gate,bitget,mexc,bitmex,swissborg,korbit,phemex,probit-global,woo-x,bake.io,bingx,coinsquare,toobit,coinw,coindcx,fastex,nbx,okcoin,bitvenus,coinstore,coin8,exmo,flipster,nonkyc,bitrue,latoken,bitmart,btse,hashkey-exchange,biconomy.com,pionex,bitunix,blofin,backpack,hotcoin,ourbit,indodax,tothemoon,hashkey-global,p2pb2b,orangex,bigone,arkham-exchange,hibt,lbank,tradeogre,bitomato,zoomex,coinex,nexo,poloniex,cex.io,bitlo,valr,bitkan,voyager,gate-us,levex,weex,bydfi,osl-exchange,byte-exchange,grovex,bitvavo,sclite,webot,niza,websea
2024-06-14,39490286336.87115,8067803358.39151,13885220133.96591,9158460578.07535,,3231663579.97362,3336598436.00225,1541253584.03,858380975.0719299,1486388514.6890702,2098084629.88398,,1043330362.31996,878853232.18284,147253523.58578,856280706.96576,421807960.27217996,454552592.43007,141434281.63222,,29665413.00639,1.20031,,94835004.78474,,254871.82361,65339479.58629,0.0,1875361.36124,6833188.8468700005,5073713.47715,,,,3586877.02134,118065.98091,,0.40142,20521.58573,1338060.0,,,,,,0.0,,,,,10181177.53608,,,,,0.0,,,,,0.0,3603773.81917,,,,,,0,,,,,,,,,,,,
2024-06-15,39118417355.958694,7937922958.04905,13692989886.293499,9048969046.79063,,3192934670.3528304,3293744277.1492,1534341803.19898,841624774.08289,1533449276.70706,2071041115.97711,,1087462517.17345,865172100.08585,145451215.67703,847510488.15053,417709325.57865,448000741.43222,139937555.45558,,28680739.484729998,1.1875,,93435932.25103,,521232.66179,64375729.509950005,0.0,1843691.66388,7044609.25499,4998943.36265,,,,3550139.42027,115624.32273,,0.39717,19845.44136,1318320.0,,,,,,0.0,,,,,10282308.77545,,,,,0.0,,,,,0.0,3551719.23874,,,,,,0,,,,,,,,,,,,
2024-06-16,39318978420.02001,8120647762.18096,13734706362.78886,9070460260.51155,,3202006658.19833,3312868749.4406,1538353798.57089,844243386.13633,1526222167.79257,2068162634.81312,,1089036857.04879,866886943.8657,146295851.06144997,846102132.05073,416987052.65123,449149533.4548,139705013.253,,28764582.92235,1.19117,,93647139.75612,,522410.88357,64521165.413780004,0.0,1844544.45936,7037579.56742,5010647.88408,,,,3544239.95148,128082.1844,,0.39651,19792.7473,1321300.0,,,,,,0.0,,,,,10242080.22602,,,,,0.0,,,,,0.0,2372572.5528800003,,,,,,0,,,,,,,,,,,,
2024-06-17,39692174072.954544,8167072449.05927,13882880287.35851,9133858639.94363,,3234508303.2736397,3325720739.17228,1546910322.26063,852388704.00717,1528290128.07876,2080017995.11251,,1098472803.11968,873285283.91429,147409063.38797998,851159411.8197199,420606960.69704,451834144.71165997,140540051.16228,,28916660.51099,1.19664,,94235402.27029,,525692.50798,64926437.58017,0.0,1978155.58535,7015266.99916,5058145.30459,,,,3565424.40758,108228.60971,,0.40015,19841.34666,1333820.0,,,,,,0.0,,,,,10278935.07639,,,,,0.0,,,,,0.0,2387547.6675,,,,,,0,,,,,,,,,,,,
2024-06-18,39636577990.34934,8183743286.83772,13908020727.26844,9131197998.36143,,3215087810.35965,3346076945.73422,1550909300.34025,851538500.76148,1555079684.08455,2097190461.11905,,1095064237.83822,880697368.6482799,149907189.00013,851377065.8150301,419851482.16758996,451949492.70249003,140575989.50268,,29466522.632990003,1.19644,,94324704.77244,,560885.30875,64987954.643369995,0.0,1967805.58279,7018034.5027600005,5042899.75981,,,,3568803.19424,114651.13364,,0.39926,19819.65063,1330072.994,,,,,,0.0,,,,,10143009.8817,,,,,0.0,,,,,0.0,2185431.04197,,,,,,0,,,,,,,,,,,,
2024-06-19,38868642263.27284,7995566840.6908,13647806225.35893,8921458366.78097,,3128520745.63426,3247913142.12348,1520324771.0054798,834777750.87964,1526699230.06564,2038673504.0407,,1072738774.43566,864693165.3220601,147599393.93107,834668837.14119,412087474.72317,442597397.21104,137817193.37201,,28911963.7987,1.17445,,92409662.22631,,549279.09817,63668649.46962,0.0,1454412.74722,6873225.94995,4943851.08096,,,,3496346.99126,110578.20931,,0.39073,19314.16978,1302550.242,,,,,,0.0,,,,,9898026.60737,,,,,0.0,,,,,0.0,2141632.86509,,,,,,0,,,,,,,,,,,,
2024-06-20,38598390047.18689,7769295821.77308,13692548260.58029,8913081028.67985,,3128616666.51427,3256140890.30897,1519328314.1634798,844897687.1613499,1496328581.8553102,2234383367.07145,,1110733432.4186502,866378148.49963,146950651.60729998,834105495.13061,412018344.36222,442781030.13991,137724176.49098,,28688009.996540003,1.17266,,92347292.2248,,594899.09425,63625303.790920004,0.0,1723476.25826,6857123.489750001,4940786.05661,,,,3493987.20374,54186.72785,,0.39089,19195.287640000002,1303090.296,226097226.9228,,,,,0.0,,,,,10304082.8215,,,,,0.0,,,,,0.0,2141434.53767,,,,,,0,,,,,,,,,,,,
2024-06-21,38587992211.30558,7783515625.56004,13520784565.51061,9033420342.4191,,3141114246.4696302,3242025048.66637,1516257714.98825,841537125.41179,1434582441.5810802,2228115061.37596,,1120897337.49507,861220340.64276,146707443.08692,832172205.1029301,410646004.76589,441754619.14857,137430327.70771,,28885902.78058,1.16872,,92133249.71965,,438890.88861,63183112.73667,0.0,1727614.25626,6836499.76409,4929533.58696,,,,3485888.84205,54431.93939,,0.39005,19126.21677,1300310.018,224677697.72803,,,,,0.0,,,,,10120032.23404,,,,,0.0,,,,,0.0,2132727.6403699997,,,,,,0,,,,,,,,,,,,
2024-06-22,38144215034.5965,7675939259.7439,12985314147.97994,8914281786.36444,,3096529589.9773,3207415495.99686,1506480528.47717,830757223.6274,1303852467.9457002,2197423762.86289,,1139347292.02143,849009242.88951,144643821.90544,821263844.37562,404670789.02651995,435963958.85904,135424122.70541,,25618549.79575,1.15308,,90805052.18765,,336469.8106,62272368.23504,0.0,1700099.03546,3336926.37289,4857506.87473,,,,3435636.0943,64936.97139,,0.38487,18778.60939,1281328.12,224518553.21239,,,,,0.0,,,,,10913978.48905,,,,,0.0,,,,,0.0,2106616.85306,,,,,,0,,,,,,,,,,,,
2024-06-23,38277702526.09635,7695870917.8573,13085802604.44158,8941891795.5926,,3091614920.6821704,3203490434.8466797,1511831384.2073,833087643.0125699,1305541238.90641,2208978539.05408,,1160502508.6174102,850953208.66762,145329872.29829,823453198.17017,406274272.85078996,437126116.48511004,135965311.83143,,25711944.16424,1.15718,,91167932.19639,,209170.41761,62521096.2202,0.0,1699831.90753,3335299.66063,4874058.1662099995,,,,3449365.76711,73818.92019,,0.38563,18798.98352,1286448.632,225697799.87421,,,,,0.0,,,,,10909979.02785,,,,,0.0,,,,,0.0,2111143.12225,,,,,,0,,,,,,,,,,,,
2024-06-24,37936076817.01895,7593895003.37318,13010036621.54687,8869549758.60011,,3066848937.70798,3179121886.23834,1498892962.63987,826429846.79703,1289982206.4145,2182254478.1195,,1151394759.41521,841097631.36813,144393291.01035002,815118288.9021701,402361323.85469,433354048.1496,134792030.71838,,25494147.89841,1.134,,90381219.67744,,265527.99679,61981590.176860005,0.0,1686348.06131,3305185.0095499996,4835103.9217,,,,3414451.63821,70274.40937,,0.38199,18560.22759,1275347.522,223859198.21037,,,,,0.0,,,,,10567336.31942,,,,,0.0,,,,,0.0,2667155.5946899997,,,,,,0,,,,,,,,,,,,
2024-06-25,36054648733.07377,7268175087.330319,12262706995.82339,8396293456.08626,,2871886651.8737397,3015107024.53506,1416016009.88536,778622516.66802,1231244766.7577798,2081017997.51649,,1082686277.29545,794546823.07806,138582131.18259,768335251.1243,378462169.61695,408071090.81576,127137164.21329,,23926715.90247,1.08461,,85108119.5504,,192657.00726,58365416.836890005,0.0,1607835.31941,3109864.85774,4560391.707669999,,,,3225400.47942,80627.93418,,0.36084,17407.70866,1202920.28,211405939.48329,,,,,0.0,,,,,9971567.78627,,,,,0.0,,,,,0.0,892069.4287,,,,,,0,,,,,,,,,,,,
2024-06-26,37258945729.52913,7425326676.13509,12777516357.99523,8693379601.48279,,2918995006.55703,3107547731.93313,1456570515.39567,800988939.43706,1292309670.11571,1897672432.95688,,1134412201.71196,820134281.70814,144028797.43652,792430948.90249,389848095.49702,421586818.74227,130843041.31449,,25060276.31826,1.11289,,88096209.62239,,198599.62609,60165815.758600004,0.0,1706633.04896,3197818.4393800003,4713435.89311,,,,3319416.55924,81889.76988,,0.37136,17975.75287,1237983.786,219366699.32901,,,,,0.0,,,,,10236628.39423,,,,,0.0,,,,,0.0,2353693.39497,,,,,,0,,,,,,,,,,,,
2024-06-27,36698398566.34484,7269919683.591599,12538054508.47237,8532054643.90344,,2850220939.14428,3048434538.03129,1431520049.88788,783378606.81466,1251398101.13313,1874919655.67787,,1117070906.53811,807435507.90722,141684416.26015002,779845364.04071,383221489.08632,414891126.41508,128764959.63139,,24566666.27598,1.09611,,86460414.58298,,293535.69282,59292718.06178,0.0,1789030.93342,3179573.20321,4619886.3548099995,,,,3266696.76091,88699.19281,,0.36597,17580.33706,1218321.82,216758976.53758,,,,,0.0,,,,,10038301.48408,,,,,0.0,,,,,0.0,2315300.7391500003,,,,,,0,,,,,,,,,,,,
2024-06-28,37288322040.44796,7402961083.84531,12712118775.73932,8607890199.73581,,2876598547.88864,3075187179.6245503,1446620481.7055602,791776439.7445999,1294484801.51704,2185587846.63984,,1132272080.38361,814302379.03494,142861325.02666003,787693749.69161,385799328.01887995,419989244.28133,130060853.90579,,27710962.476620004,1.10619,,87115299.59876,,327830.68384,59806121.45053,0.0,1795801.53797,3261097.42545,4666076.800890001,,,,3299572.89151,101241.52702,,0.36874,17708.971709999998,1230583.046,219251814.94479,,,,,0.0,,,,,10102830.79692,,,,,0.0,,,,,0.0,2338488.43482,,,,,,0,,,,,,,,,,,,
2024-06-29,36675210301.038216,7295188564.00006,12479471727.52315,8435384050.46207,,2805584638.4200296,3020087182.48007,1420601203.80914,775492473.40578,1286715374.49803,2086143432.6023,,1107057709.01132,803609741.66813,139392950.79597,771267191.5601499,376287640.4099,413037834.26550996,127285145.61494,,27696242.9405,1.08509,,85390202.0572,,272875.27549,58558740.705019996,0.0,606957.93972,3172314.55442,4568335.85073,,,,3229154.68683,99601.83156,,0.36144,17277.91323,1204320.42,214622364.04925,,,,,0.0,,,,,9247576.98955,,,,,0.0,,,,,0.0,2284927.22612,,,,,,0,,,,,,,,,,,,
2024-06-30,37182520873.27079,7340256199.11441,12462489115.966599,8536915496.46026,,2818585316.92623,3062676185.94326,1438619971.2336001,780752805.44759,1298385209.0910802,2109541091.11612,,1116727830.40732,816086600.14915,141188879.86363,779448463.25782,380364842.69821,417906105.79929996,128849520.43233,,28049812.38129,1.0971,,86396627.08144,,307059.44365,59249060.8729,0.0,609762.70579,3207400.2756399997,4617372.4396,,,,3268842.02229,52011.28161,,0.36527,17454.15841,1217261.714,217782684.10979,,,,,0.0,,,,,9807229.67428,,,,,0.0,,,,,0.0,2315568.21355,,,,,,0,,,,,,,,,,,,
2024-07-01,38539966524.78951,7593113234.449869,12698618242.91937,8667226278.54242,,2890074198.5012903,3146376230.00029,1460870293.5360098,800603433.6843301,1338412408.18874,2143223717.10853,,1134281868.38492,826995819.58647,142647892.48522,791931620.9158399,386151749.64795,432009175.55658996,130760594.53357,,27938102.34542,1.12775,,89312424.65169,,406060.69112,60127813.4466,0.0,603745.29081,3250705.34167,4690550.77305,,,,3317324.9294,63928.82178,,0.37112,18042.46033,1237203.708,225209877.31323,,,,,0.0,,,,,9911532.11563,,,,,0.0,,,,,0.0,2346632.13798,,,,,,0,,,,,,,,,,,,
2024-07-02,38780487506.77026,7577286108.05953,12957320033.052341,8833808800.68508,,2918113474.62098,3150461123.4001303,1490066329.62134,800409636.29459,1369871988.74332,2180969256.48254,,1153577494.79285,835121040.25034,145759256.34444,807641197.76735,394090979.28297,430521864.30136997,132739317.27557,,28788477.1296,1.13022,,90678939.65422,,257291.18908,61037575.143309996,0.0,626296.74023,3330255.3783899997,4784128.94743,,,,3383130.82212,54637.89135,,0.37849,18037.26572,1261746.162,225918511.34738,,,,,0.0,,,,,10084442.43183,,,,,0.0,,,,,0.0,2379509.87546,,,,,,0,,,,,,,,,,,,
2024-07-03,38239602952.30746,7479280999.37805,12730366968.493132,8662305404.72124,,2888507902.4959297,3093250181.08565,1465021399.22373,796657310.90582,1328411949.2867901,2119070245.16478,,1138010089.64158,761418954.5576301,143509072.27827,792968684.2473,387355249.09388,424488250.1598,130931830.15547,,28318456.41209,1.11614,,87757427.11423,,176244.65313,60182409.62493,0.0,589155.72533,3225730.85436,4694975.38452,,,,3320328.29532,134957.26776,,0.37146,17691.296019999998,1238823.87,221504056.24675,,,,,0.0,,,,,9861235.80639,,,,,0.0,,,,,0.0,2351742.3953400003,,,,,,0,,,,,,,,,,,,
2024-07-04,37185664875.65978,7279093169.81462,12440308445.65407,8431870106.46006,,2800238795.3920603,3019962944.87569,1435106362.38021,780563218.92263,1299899398.00791,2088309617.16306,,1097877384.70298,737103112.90904,140444735.36780003,771011125.60438,376977858.71983,415575818.03296,127306285.81517,,27793476.98156,1.08387,,85361852.05651,,287351.66129,58539345.36925,0.0,556463.55857,3129175.9192000004,4565679.1697700005,,,,3229691.00217,128285.04663,,0.36132,17175.44719,1204520.44,230212279.88486,,,,,0.0,,,,,9546023.71203,,,,,0.0,,,,,0.0,2282016.0679,,,,,,0,,,,,,,,,,,,
2024-07-05,36313273943.48929,7111928357.77109,12129552480.7594,8214850030.90919,,2712745538.1051297,2910214455.14541,1393040995.50819,753687288.59477,1272138118.93121,2035981889.32365,,1062944726.10226,713925275.24719,138050935.1135,748298178.49378,365337660.48868,397480414.93062997,123556014.29348,,27264391.90434,1.04065,,82716796.99279,,504766.47888,56083716.32082,0.0,549708.75826,2931572.8729499998,4425147.98376,,,,3134548.66013,105309.94931,,0.35068,16570.403319999998,1169036.892,220248426.90423,,,,,0.0,,,,,8956527.03035,,,,,0.0,,,,,0.0,2215452.95949,,,,,,0,,,,,,,,,,,,
